compound_name,formula,has_viscosity,viscosity_points,has_surface_tension,surface_tension_points,dataset_ids
1-butyl-3-vinylimidazolium L-lysinate,C15H28N4O2,True,7,False,0,hCkgv
1-butyl-3-vinylimidazolium L-serinate,C12H21N3O3,True,7,False,0,NOXTd
1-butyl-3-vinylimidazolium glycinate,C11H19N3O2,True,7,False,0,catkJ
"1-butyl-4-(4-sulfobutyl)-1H-1,2,4-triazol-4-ium trifluoromethanesulfonate",C11H20F3N3O6S2,True,11,False,0,VDTOY
1-butyl-4-cyanopyridinium bis(trifluoromethylsulfonyl)imide,C12H13F6N3O4S2,True,6,False,0,UTZRS
"1-butyl-4-methyl-1H-1,2,4-triazol-4-ium bis((trifluoromethyl)sulfonyl)amide",C9H14F6N4O4S2,True,13,False,0,GZHpz
1-butyl-4-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,C12H16F6N2O4S2,True,47,True,7,yYFLM;IPflK;CLNPW;jkKhe;cRIGI;KbpZf;BhjkK
1-butyl-4-methylpyridinium tetrafluoroborate,C10H16BF4N,True,123,True,66,ntTUP;NDAfp;bGkDs;ZDdMt;OMEIy;yAAdX;TYMYV;QPYMe;JykYo;fXczi;kjIKz;DYulR;LhYRa;mxbqG;ZeLsx;QTAmE;SHunO
1-butyl-4-methylpyridinium thiocyanate,C11H16N2S,True,6,True,22,Vgrek;jRRCa;VoAuM
1-butyl-4-methylpyridinium tricyanomethanide,C14H16N4,True,8,True,31,pPxnd;mxJwA;IFpPY
1-butylimidazolium hydrogen sulfate,C7H14N2O4S,True,9,True,7,Kwhel;Jltwi
1-butylnicotinic acid butyl ester bis[(trifluoromethyl)sulfonyl]imide,C16H22F6N2O6S2,True,16,False,0,eOaAY;bZbaG
1-butylpyridinium 2-acrylamido-2-methylpropanesulfonate,C16H26N2O4S,True,8,False,0,mJlgl
1-butylpyridinium bis(fluorosulfonyl)amide,C9H14F2N2O4S2,True,15,False,0,BJNHF
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide,C11H14F6N2O4S2,True,129,True,47,DoqhE;SfVvA;zsKxf;oZnci;JLHnN;mxLUq;TbUkZ;btrXE;yyXFq;xwPDn;uBgHz;ItJJN;tkvpo;Epzjc;NbTxj;PhRsx;ttVmH
1-butylpyridinium bromide,C9H14BrN,True,16,False,0,uDzSi
1-butylpyridinium chloride,C9H14ClN,True,10,False,0,sppAm
1-butylpyridinium dicyanamide,C11H14N4,True,23,True,9,PgjIg;MJtbx;OtxCp;Rptiw
1-butylpyridinium nitrate,C9H14N2O3,True,4,True,10,cRkTB;TlsmL
1-butylpyridinium phenyltrifluoroborate,C15H19BF3N,True,13,False,0,DlCTx;WlHlp
1-butylpyridinium tetrafluoroborate,C9H14BF4N,True,164,True,30,SgUbY;FQhuo;rvHnj;LMtTf;ZIAGg;GVGdb;pwNMv;GUZga;wWFVp;JkSFN;nhXSI;SzcwG;mdynk;ySjxr;vqZLZ;kaIfU
1-butylpyridinium thiocyanate,C10H14N2S,True,4,False,0,uGnKo
1-butylpyridinium trifluoroacetate,C11H14F3NO2,True,1,True,12,FbzTA;mDDxC;LQvsN
1-butylpyridinium trifluoromethanesulfonate,C10H14F3NO3S,True,50,True,17,rETII;WiZHH;jXHtL;WSQwJ
1-butylpyrrolidinium bis(trifluoromethylsulfonyl)amide,C10H18F6N2O4S2,True,6,False,0,VWlxT
1-butyltetrahydrothiophenium N-cyanocyanamide,C10H17N3S,True,1,False,0,DuFps
1-butyltetrahydrothiophenium bis(trifluoromethylsulfonyl)imide,C10H17F6NO4S3,True,9,False,0,weDtk;lpVAo;orTIR
1-butylthianium bis(trifluoromethylsulfonyl)imide,C11H19F6NO4S3,True,8,False,0,QcyPU
1-butyronitrile-3-methylimidazolium tetrafluoroborate,C8H12BF4N3,True,10,True,9,jUXLS;EoSbv;MRaWu;loDBx;mjmQW
1-cyclopentyl-3-butylimidazolium bis((trifluoromethyl)sulfonyl)imide,C14H21F6N3O4S2,True,7,False,0,EEQjN
"1-decyl-1-methylpiperidinium 2-(2,4-dichlorophenoxy)propionate",C25H41Cl2NO3,True,7,False,0,wHnqB
1-decyl-1-methylpyrrolidinium bis(trifluoromethylsulfonyl)amide,C17H32F6N2O4S2,True,13,True,1,oqdVr;EROfG
"1-decyl-2,3,4,6,7,8,9,10-octahydropyrimido[1,2-a]azepinium thiocyanate",C20H37N3S,True,9,True,7,HJGpX;rftzS
1-decyl-3-ethenylimidazolium bromide,C15H27BrN2,False,0,True,9,ZLRir
1-decyl-3-ethylimidazolium tetrafluoroborate,C15H29BF4N2,True,2,False,0,aclCB;lNNMf
1-decyl-3-methyl-1H-imidazolium tetracyanoborate,C18H27BN6,True,9,True,1,RtQkI;xnpfK
1-decyl-3-methylimidazolium acetate,C16H30N2O2,True,16,False,0,mCdIZ
1-decyl-3-methylimidazolium bis(perfluoroethylsulfonyl)imide,C18H27F10N3O4S2,True,1,False,0,UgHps
1-decyl-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,C16H27F6N3O4S2,True,92,True,58,meGih;hxUhH;NhOUc;pueaK;DQOCW;PbiKl;wCoNe;eMcYk;WlAKS;IUNtZ;lEAvp;aOCWw;QrOQy;HeQWI;PpFys;XKAgr
1-decyl-3-methylimidazolium bromide,C14H27BrN2,False,0,True,23,DeCrA;CxPMd
1-decyl-3-methylimidazolium chloride,C14H27ClN2,True,12,True,24,PdaDa;MdaMs;HkTcX;aYWGG;wZEEQ
1-decyl-3-methylimidazolium dicyanamide,C16H27N5,False,0,True,1,UBBwE
1-decyl-3-methylimidazolium hexafluorophosphate,C14H27F6N2P,True,6,False,0,ZrYSy
1-decyl-3-methylimidazolium phenolate,C20H32N2O,True,9,True,7,UWYWj;mfAmv
1-decyl-3-methylimidazolium tetrafluoroborate,C14H27BF4N2,True,14,True,34,QDfXG;inVMU;RUlzj;XMprJ;hpAKt;TPtXF;IBUeN
1-decyl-3-methylimidazolium trifluoromethansulfate,C15H27F3N2O3S,True,9,False,0,QEStV
1-decyl-3-methylimidazolium trihydrogen diphosphate,C14H30N2O7P2,True,6,False,0,FakRE
1-decyl-3-propanenitrile imidazolium dioctysulfosuccinate,C36H65N3O7S,True,10,False,0,nHcxk
"1-decyl-4-methyl-1H-1,2,4-triazol-4-ium bis((trifluoromethyl)sulfonyl)amide",C15H26F6N4O4S2,True,13,False,0,ezpiy
1-decylpyridinium bis(trifluoromethylsulfonyl)imide,C17H26F6N2O4S2,True,26,False,0,lJhjv;NHOpl
1-dodecyl-3-methyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide,C18H31F6N3O4S2,True,51,True,20,KbUcb;ofSls;CONRH;mZLGb;MUMDi;gYwGm;rDolC
1-dodecyl-3-methylimidazolium hexafluorophosphate,C16H31F6N2P,True,4,True,1,uPFRY;IBVDi
1-dodecyl-3-methylimidazolium tetrafluoroborate,C16H31BF4N2,False,0,True,16,liTPZ;yhmjy;uOVDI
"1-dodecyl-4-methyl-1H-1,2,4-triazol-4-ium bis((trifluoromethyl)sulfonyl)amide",C17H30F6N4O4S2,True,13,False,0,BZVHR
1-dodecylpyridinium bis(trifluoromethylsulfonyl)imide,C19H30F6N2O4S2,True,13,False,0,oXZIn
1-ethenyl-3-octylimidazolium bromide,C13H23BrN2,False,0,True,9,dbzxf
1-ethenyl-3-pentylimidazolium bromide,C10H17BrN2,False,0,True,7,Kxues
1-ethyl-1-methylpiperidin-1-ium ethyl phosphonate,C10H24NO3P,True,13,False,0,JIDxk
1-ethyl-1-methylpiperidinium ethyl sulfate,C10H23NO4S,True,10,False,0,PLKdp
1-ethyl-1-methylpiperidinium levulinate,C13H25NO3,True,11,False,0,DavZk
1-ethyl-1-methylpyrrolidinium acetate,C9H19NO2,True,11,False,0,VkqxO
1-ethyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,C9H16F6N2O4S2,True,1,False,0,HLkAD
1-ethyl-1-methylpyrrolidinium diethyl phosphate,C11H26NO4P,True,10,False,0,lGuAJ
1-ethyl-1-methylpyrrolidinium dimethylphosphate,C9H22NO4P,True,10,False,0,mnDcq
1-ethyl-1-methylpyrrolidinium ethyl sulfate,C9H21NO4S,True,15,False,0,bNGPI;aJEpc
1-ethyl-1-methylpyrrolidinium glycolate,C9H19NO3,True,11,False,0,fIIsJ
1-ethyl-1-methylpyrrolidinium levulinate,C12H23NO3,True,11,False,0,imYHI
1-ethyl-1H-imidazolium acetate,C7H12N2O2,True,17,True,6,IlBzi;ECvDF
"1-ethyl-2,3,5-trimethylpyrazolium bis(trifluoromethanesulfonyl)amide",C10H15F6N3O4S2,True,15,False,0,CliUo
"1-ethyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide",C9H13F6N3O4S2,True,45,False,0,DNfuh;rZQKD;prKPp;WcmDn;szqGM;UYSaA
"1-ethyl-2,3-dimethylimidazolium hydrogen sulfate",C7H14N2O4S,True,12,True,12,beDIV;KGYuW
1-ethyl-2-heptylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide,C16H24F6N2O4S2,True,15,False,0,trHRR
1-ethyl-2-hexylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide,C15H22F6N2O4S2,True,15,False,0,jTCdW
1-ethyl-2-methylpyrazolium dicyanamide,C8H11N5,True,1,False,0,pNDzm
1-ethyl-2-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,C10H12F6N2O4S2,True,36,True,22,GOfNv;uYHns;awVoK
1-ethyl-2-octylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide,C17H26F6N2O4S2,True,15,False,0,rXMVt
1-ethyl-2-pentylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide,C14H20F6N2O4S2,True,15,False,0,QGvRU
1-ethyl-2-propylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide,C12H16F6N2O4S2,True,15,False,0,Dopfo
"1-ethyl-3,4-dimethylimidazolium trifluoromethanesulfonate",C8H13F3N2O3S,True,1,False,0,uxOki
"1-ethyl-3,5-dimethyl-2-pentylpyridinium bis(trifluoromethylsulfonyl)imide",C16H24F6N2O4S2,True,10,False,0,NZslI
1-ethyl-3-(2-methoxyethyl)imidazolium acetate,C10H18N2O3,False,0,True,9,MMhYF
1-ethyl-3-(2-methoxyethyl)imidazolium bis(trifluoromethylsulfonyl)imide,C10H15F6N3O5S2,True,7,True,9,SAzrJ;qpGGi
1-ethyl-3-(2-methoxyethyl)imidazolium dicyanamide,C10H15N5O,False,0,True,9,PhTlp
1-ethyl-3-(2-methoxyethyl)imidazolium thiocyanate,C9H15N3OS,True,7,True,16,fFsIf;crHzk;hkgNv
1-ethyl-3-(2-methoxyethyl)imidazolium trifluoromethanesulfonate,C9H15F3N2O4S,True,7,True,16,xkCTw;VSWRJ;ZOoXI
1-ethyl-3-(6-hydroxyhexyl)-1H-imidazolium chloride,C11H21ClN2O,True,13,True,6,PjsJE;ZNIQE
1-ethyl-3-hexylimidazolium tetrafluoroborate,C11H21BF4N2,True,2,False,0,ERjls;bTSVA
"1-ethyl-3-methyl-1,2,3-triazolium acetate",C7H13N3O2,True,8,False,0,YXZHv
"1-ethyl-3-methyl-1H-imidazol-3-ium 1,1,2,2,3,3,4,4,4-nonafluorobutane-1-sulfonate",C10H11F9N2O3S,True,12,False,0,AmACL;PAbpU
"1-ethyl-3-methyl-1H-imidazolium 1,1,2,2-tetrafluoroethane-1-sulfonate",C8H12F4N2O3S,True,7,True,4,FGbnY;pjUjt
1-ethyl-3-methyl-1H-imidazolium L-prolinate,C11H19N3O2,True,26,False,0,DhLXA;gXHWc
1-ethyl-3-methyl-1H-imidazolium bis(fluorosulfonyl)amide,C6H11F2N3O4S2,True,67,False,0,vgHAb;ChZcH;spTzH;ZdXjD;wmlbv;ehQCW;cyPhl
1-ethyl-3-methyl-1H-imidazolium tetrachloroaluminate,C6H11AlCl4N2,True,7,False,0,wAQcU
1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,C10H11N5,True,98,True,49,NfdHt;pekRe;QfvwY;fwBCZ;rrwdF;jXPBS;VlcJc;GkUkM;ssknG;zacJr;gmBeN;TXGcs;nzJFG
"1-ethyl-3-methylimidazolium (2,2,2-trifluoroacetyl)((trifluoromethyl)sulfonyl)amide",C9H11F6N3O3S,True,13,False,0,QHlJa
"1-ethyl-3-methylimidazolium 1,1,2,2,2-pentafluoro-N-[(pentafluoroethyl)sulfonyl]ethanesulfonamide",C10H11F10N3O4S2,True,31,True,1,bwzFI;EISRN;ZKFQO;ceVHf;ecOqy;jHcqM
"1-ethyl-3-methylimidazolium 1,2,3-triazolide",C8H13N5,True,8,False,0,IrwIO
"1-ethyl-3-methylimidazolium 1,2,4-triazolide",C8H13N5,True,8,False,0,kacjx
"1-ethyl-3-methylimidazolium 2,2,3,3,4,4,5,5,5-nonafluoropentanoate",C11H11F9N2O2,True,3,False,0,TtGUh
1-ethyl-3-methylimidazolium 2-(cyano)pyrrolide,C11H14N4,True,6,False,0,KLhxe
1-ethyl-3-methylimidazolium 2-acrylamido-2-methylpropanesulfonate,C13H23N3O4S,True,8,False,0,DjFMP
1-ethyl-3-methylimidazolium 3-aminopropanoate,C9H17N3O2,True,12,False,0,OchWi
1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate,C13H18N2O3S,True,69,True,5,yUicV;lGKWg;pKKVC
1-ethyl-3-methylimidazolium L-alaninate,C9H17N3O2,True,38,False,0,oiEvr;GMEVe;jcLLs
"1-ethyl-3-methylimidazolium N-cyano-1,1,1-trifluoromethanesulfonamide",C8H11F3N4O2S,True,12,False,0,yLpiE;GUQdt
1-ethyl-3-methylimidazolium acetate,C8H14N2O2,True,261,True,33,MWpXW;SItzc;jXCYo;uzILi;waJen;QkVvd;QKSUz;kIPAn;zdGVw;ozlwX;UEQcC;pApta;NGrqm;exIAA;qlIYW;eKaws;CLSxm;UwBzo;mjglx;vzisk;eZdsY;pbfDN;zgKCu;FGTPq;wSVtm;TSEna;mFBmf;IcOyG;RnWkP;qxOwb;vWRue;hyFaN;bLNXK
1-ethyl-3-methylimidazolium ammonioacetate,C8H15N3O2,True,38,False,0,eFdOZ;xlmjx;eIlwM
1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,C8H11F6N3O4S2,True,687,True,137,iJTaO;VFwwS;vcVvu;llMsh;txUsJ;vvrdK;ztweJ;fnENO;GvRfY;naDln;YjnWI;lrave;KrWSk;vWtfs;OVVVg;VjTQs;ImoXC;EHhkw;QolIK;oIiWr;ToWxE;HoqZM;LIUHi;KGURB;bMnHQ;FPwwo;BNIfi;sYrbZ;jHmKk;MfUtf;bJPJi;XsxdU;LlLxd;lujik;NciAv;OePMo;CnFwF;abfiI;ezVKA;Wriwa;xTYcn;mkdSM;iEiGQ;KSbsd;SfBAl;GdjnH;GxZqA;lpIsi;QPuDD;IBGuD;bnZyi;aMAYh;ojrqR;MTQZa;tbCan;WESWi;ijNSQ;waqTS;astaW;CvVIY;wuRMj;oTYXC;GjrXK;GeQWQ;zAWVw;aEMPK;Kagij;GWzRK;NxYFE;VZZUF;DSEAc;WrVrg;PkNdm;XGQoM;fTJdE;fsfeC;Tpioh;NDJyu;wHTzw;lyBAe;HbXnD;iDzMw
1-ethyl-3-methylimidazolium bromide,C6H11BrN2,False,0,True,9,wTEWR;muroF
1-ethyl-3-methylimidazolium chloride,C6H11ClN2,True,13,True,14,ehoEH;RBkSu;RlCcB;dNczq;ycFHo
1-ethyl-3-methylimidazolium decyl sulfate,C16H32N2O4S,True,14,False,0,FdgiM
1-ethyl-3-methylimidazolium dicyanamide,C8H11N5,True,698,True,42,eOKLZ;WGOOR;jJkyh;cDciL;KtBkV;apATL;wABKu;rBNSL;uOQuN;uMiAT;JQztY;YBnEP;Yatyx;ULFaT;SAUcS;oCnPc;bmxtm;RKxjU;MoMWe;vyXyS;niRiA;nguUF;TcPLg;UskRt
1-ethyl-3-methylimidazolium diethyl phosphate,C10H21N2O4P,True,51,True,17,QCitT;YBEPY;jqLPn;oDcLn;WELMu;CNaXC;GfcWa;hdIbZ;Wprnd
"1-ethyl-3-methylimidazolium difluorobis(2,2,2-trifluoroacetoxy)borate",C10H11BF8N2O4,True,13,False,0,dPKLc
1-ethyl-3-methylimidazolium difluorobis(acetato)borate,C10H17BF2N2O4,True,12,False,0,IufUl
1-ethyl-3-methylimidazolium difluoromono(malonato)borate,C9H13BF2N2O4,True,13,False,0,ySocP
1-ethyl-3-methylimidazolium difluoromono(oxalato)borate,C8H11BF2N2O4,True,11,False,0,ZvYly
1-ethyl-3-methylimidazolium dimethylphosphate,C8H17N2O4P,True,50,True,6,dxdXh;PcppF;rJKmz;gRjvA;sikZl;ayqAD;SwgPo
1-ethyl-3-methylimidazolium ethyl sulfate,C8H16N2O4S,True,375,True,58,XRhDX;HAwyf;ccdlK;Ayids;wdsyI;TUGhX;PaoGp;ewcWe;EvMDk;wMmtT;veYqF;jOvdg;wkNds;XfOXd;AhepV;FPfXF;OTHzx;toDJR;gvJKJ;zDFgK;XlsGS;xeADe;fATCz;nJlpm;rujKK;TAOYa;sVXbo;ePfTp;iFhoO;VSZDf;Ghwny;uqzba;pzhPq;uWOsD;HnbRf;fYhPx;cDPpe;ODSCH;BTnwC;Gfvky;IUaSd;GPJNj;sAeww;BYUQS;FjQIk;xJzbh;AmmGx;IzQqA;BCGcM;afOKP;ppulw;pVTjv;zdqZp;hjvIZ
1-ethyl-3-methylimidazolium glycolate,C8H14N2O3,True,12,False,0,pxOih
1-ethyl-3-methylimidazolium heptachlorodialuminate,C6H11Al2Cl7N2,True,7,False,0,cpPNV
1-ethyl-3-methylimidazolium heptafluorobutanoate,C10H11F7N2O2,True,1,False,0,LjnWe
1-ethyl-3-methylimidazolium hexafluorophosphate,C6H11F6N2P,True,4,False,0,WtOJV;BUpQA
1-ethyl-3-methylimidazolium hydrogen sulfate,C6H12N2O4S,True,19,False,0,kXGvj
1-ethyl-3-methylimidazolium imidazole-2-carboxylate,C10H14N4O2,True,1,False,0,VUzeC
1-ethyl-3-methylimidazolium lactate,C9H16N2O3,False,0,True,10,wHHoD;Dukzp
1-ethyl-3-methylimidazolium levulinate,C11H18N2O3,True,11,False,0,AMRAa
1-ethyl-3-methylimidazolium methanesulfonate,C7H14N2O3S,True,144,True,16,njFkd;ocsEH;rAqGH;yydbf;GEIZL;DSYaJ;fdZJR;jRauG;cmOtt;rCVFG;XKuNP;hKSHs;gZaAn;pbulH;deMhY;MFUGM;lpAKu
1-ethyl-3-methylimidazolium methyl phosphonate,C7H15N2O3P,True,18,True,7,decwG;SCvRH;aJRdk;leJZR
1-ethyl-3-methylimidazolium methyl sulfate,C7H14N2O4S,True,49,True,13,PCzCy;nHmJk;FiEAu;thZbv;QfRHI;Ecjdg;fcVDa;ymHjj;RRKQo;cgJHh
1-ethyl-3-methylimidazolium nitrate,C6H11N3O3,True,6,False,0,weYnp
1-ethyl-3-methylimidazolium octyl sulfate,C14H28N2O4S,True,58,True,2,bjcEQ;nMSlf;qpVZJ;tJeDc;jZcqw;zPKXz;KLolp
1-ethyl-3-methylimidazolium phenolate,C12H16N2O,True,9,True,7,VgHSf;JDCVb
1-ethyl-3-methylimidazolium phenyltrifluoroborate,C12H16BF3N2,True,13,False,0,zBoSO;mNsnP
1-ethyl-3-methylimidazolium taurinate,C8H17N3O3S,True,13,False,0,IoirZ
1-ethyl-3-methylimidazolium tetrachlorogallate,C6H11Cl4GaN2,False,0,True,1,iOGGR
1-ethyl-3-methylimidazolium tetrachloroindate,C6H11Cl4InN2,False,0,True,11,rZZIA
1-ethyl-3-methylimidazolium tetracyanoborate,C10H11BN6,True,102,True,33,hvIcj;utOqo;IQlij;otLwF;UcBwr;REqTl;MtoWB;vtqBv
1-ethyl-3-methylimidazolium tetrafluoroborate,C6H11BF4N2,True,231,True,76,rlfBF;RrFtp;QxCJo;Fhisr;DpkFk;mrVCM;kqXwh;BRDqU;LVdAa;NQMOL;vrive;KYXWe;cQNsp;gDlYF;wxMRL;aoZGZ;vGwve;lXvVA;WXTzb;AJyZr;AVfAr;ppArh;FsfLf;hdvuL;kfJSg;jummy;oRKkI;VyDdz;pXHfj;uGhrA;oFOFr;nmanx;sYZdW;fpfZR;frRHM;bAnns;mSute;JsgWB;YrRbx;XvAFs;PNWOM;XgsIF;KxdMW
1-ethyl-3-methylimidazolium tetrazolide,C7H12N6,True,6,False,0,QDJVK
1-ethyl-3-methylimidazolium thiocyanate,C7H11N3S,True,100,True,23,xbvzb;FJKRh;SLQJl;cKISf;sPLeN;floPM;gWUgW;ubYXb;yBeaC;Wgfoi;WdeXv;SYLjE;UQzBd;zQXwK;DhSGu;IcPkp
1-ethyl-3-methylimidazolium trifluoroacetate,C8H11F3N2O2,True,13,False,0,IsJof;CHWqm;nTofG
1-ethyl-3-methylimidazolium trifluoromethanesulfonate,C7H11F3N2O3S,True,500,True,55,MbYoR;pvcTa;IxKdt;tOFiy;FoIAG;xTORC;dFuMn;yNoLB;pZlfn;EPfbn;nvvtc;zkQRK;OKSsu;IYvuG;WjFxG;lrwNU;ZoUqS;pXciP;liPnn;HRYwq;hAIbJ;Nqoeg;YjpYV;WCvXX;ETAte;uRJtq
1-ethyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,C12H11F18N2P,True,91,True,46,recMj;dllcq;tYufs;gXgfD;AdNln;fArdR;JTMFo;CRoRM;TUqrQ
1-ethyl-3-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,C10H12F6N2O4S2,True,22,False,0,XNdDC;jiJbD
1-ethyl-3-methylpyridinium ethylsulfate,C10H17NO4S,True,71,False,0,SUnVi;kmRlJ;KzdoJ;gUZXY;FeAOO
1-ethyl-3-methylpyridinium perfluorobutanesulfonate,C12H12F9NO3S,False,0,True,6,tanPN
1-ethyl-3-methylpyridinium perfluoropentanoate,C13H12F9NO2,True,13,True,6,CGzow;WAuPx
1-ethyl-3-octylimidazolium tetrafluoroborate,C13H25BF4N2,True,2,False,0,QEwCR;MAcgJ
1-ethyl-3-pentylimidazolium bis((trifluoromethyl)sulfonyl)imide,C12H19F6N3O4S2,False,0,True,6,PYUiM
1-ethyl-3-propylimidazolium bis(trifluoromethylsulfonyl)imide,C10H15F6N3O4S2,True,11,True,17,inbVS;AuPaJ;fvbWt
1-ethyl-3-vinylimidazolium bis((trifluoromethyl)sulfonyl)amide,C9H11F6N3O4S2,True,1,False,0,Azrwn
"1-ethyl-4-methyl-1H-1,2,4-triazol-4-ium bis((trifluoromethyl)sulfonyl)amide",C7H10F6N4O4S2,True,13,False,0,PUIQf
1-ethyl-4-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,C10H12F6N2O4S2,True,25,True,4,jqrGf;JWFZx;wrQWb
1-ethylimidazolium bis[(trifluoromethyl)sulfonyl]imide,C7H9F6N3O4S2,True,22,False,0,CFpet;UHnxw;zJQnc;IcFyi;VTJya
1-ethylpyridinium bis[(trifluoromethyl)sulfonyl]imide,C9H10F6N2O4S2,True,48,True,45,JUfnD;wwYEN;nTKBX;nKrwh;fLcVr;oOUjv;VJhjh;OGBey
1-ethylpyridinium bromide,C7H10BrN,True,14,False,0,GtjIw
1-ethylpyridinium dicyanamide,C9H10N4,True,9,True,8,gnadZ;vruGi;bbyng
1-ethylpyridinium ethyl sulfate,C9H15NO4S,True,19,False,0,uwCVQ;CGurp;PWVJm
1-ethylpyridinium triflate,C8H10F3NO3S,True,27,True,19,AkBFA;CZSzO;tbUGE
1-ethylpyridinium trifluoroacetate,C9H10F3NO2,False,0,True,11,aKElN
1-ethyltetrahydrothiophenium N-cyanocyanamide,C8H13N3S,True,1,False,0,MLUUH
"1-heptyl-1-methylpiperidinium 2-(2,4-dichlorophenoxy)propionate",C22H35Cl2NO3,True,7,False,0,tcMRH
1-heptyl-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,C13H21F6N3O4S2,True,36,True,18,zhrwH;grDwi;YMUNu;rQIeU;sykHc
1-heptyl-3-methylimidazolium bromide,C11H21BrN2,False,0,True,44,tEAgl;eFCdC;OTezJ;FSAYn
1-heptyl-3-methylimidazolium hexafluorophosphate,C11H21F6N2P,True,31,True,29,tvVWX;DyLVe;ekdwU;xylZA
1-heptyl-3-methylimidazolium tetrafluoroborate,C11H21BF4N2,False,0,True,38,LrqvH;ffdfp
1-heptyl-3-methylimidazolium tricyanomethanide,C15H21N5,True,16,True,5,YwcTs;KDEYI
1-heptyl-3-vinylimidazolium bis((trifluoromethyl)sulfonyl)amide,C14H21F6N3O4S2,True,1,False,0,IPoaz
1-heptylpyridinium bis(trifluoromethylsulfonyl)amide,C14H20F6N2O4S2,True,13,False,0,IRutt
"1-hexyl-1,4-diazabicyclo[2.2.2]octan-1-ium bis((trifluoromethyl)sulfonyl)amide",C14H25F6N3O4S2,True,5,True,5,STcKh;fLZDT
1-hexyl-1-methylpiperidin-1-ium hexylphosphonate,C18H40NO3P,True,13,False,0,towIe
"1-hexyl-1-methylpiperidinium 2-(2,4-dichlorophenoxy)propionate",C21H33Cl2NO3,True,7,False,0,bjfmG
1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,C13H24F6N2O4S2,True,32,True,1,qOhRm;XrYmm;uzipp;HoEiQ;DnnKa;FcxMg;OcBDx;OnJIh
"1-hexyl-2,3,5-trimethylpyridinium bis(trifluoromethylsulfonyl)imide",C16H24F6N2O4S2,True,10,False,0,aZvQA
"1-hexyl-2,3-dimethylimidazolium 4-nitropyrazolide",C14H23N5O2,True,14,False,0,DZDmE
"1-hexyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide",C13H21F6N3O4S2,True,24,False,0,GpfUN;wQrpQ;CznMY
"1-hexyl-2-ethyl-3,5-dimethylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",C17H26F6N2O4S2,True,18,False,0,siaUJ;tFHak
"1-hexyl-3,5-dimethyl-2-pentylpyridinium bis(trifluoromethylsulfonyl)imide",C20H32F6N2O4S2,True,10,False,0,ttTra
"1-hexyl-3,5-dimethylpyridinium bis(trifluoromethylsulfonyl)imide",C15H22F6N2O4S2,True,8,False,0,hSPuL
1-hexyl-3-methyl-1H-imidazolium bromide,C10H19BrN2,True,6,True,29,kyPMT;cDubM;uGvhd;uxvOh
"1-hexyl-3-methyl-4-(dimethylamino)pyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",C16H25F6N3O4S2,True,8,False,0,CLlEA
"1-hexyl-3-methylimidazolium 1,2,3-triazolide",C12H21N5,True,12,False,0,ouDdO
"1-hexyl-3-methylimidazolium 1,2,4-triazolide",C12H21N5,True,11,False,0,trHMv
1-hexyl-3-methylimidazolium 2-cyanopyrrolide,C15H22N4,True,20,False,0,TOZMR;zmgbx
1-hexyl-3-methylimidazolium 4-nitropyrazolide,C13H21N5O2,True,12,False,0,AkZDy
1-hexyl-3-methylimidazolium DL-glutamate,C15H27N3O4,False,0,True,8,nMhvw
1-hexyl-3-methylimidazolium DL-threoninate,C14H27N3O3,False,0,True,9,rttua
1-hexyl-3-methylimidazolium bis(perfluoroethylsulfonyl)imide,C14H19F10N3O4S2,True,1,True,1,pyCnd;moRVe
