CAS,name,InChI,T_K,P_kPa,surface_tension_Nm
,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,"InChI=1S/C10H19N2.C2F6NO4S2/c1-3-4-5-6-7-12-9-8-11(2)10-12;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h8-10H,3-7H2,1-2H3;/q+1;-1",323.15,,0.0306
,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,"InChI=1S/C10H19N2.C2F6NO4S2/c1-3-4-5-6-7-12-9-8-11(2)10-12;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h8-10H,3-7H2,1-2H3;/q+1;-1",333.15,,0.03016
,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,"InChI=1S/C10H19N2.C2F6NO4S2/c1-3-4-5-6-7-12-9-8-11(2)10-12;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h8-10H,3-7H2,1-2H3;/q+1;-1",343.15,,0.02962
,1-heptyl-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,"InChI=1S/C11H21N2.C2F6NO4S2/c1-3-4-5-6-7-8-13-10-9-12(2)11-13;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h9-11H,3-8H2,1-2H3;/q+1;-1",293.15,,0.032
,1-heptyl-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,"InChI=1S/C11H21N2.C2F6NO4S2/c1-3-4-5-6-7-8-13-10-9-12(2)11-13;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h9-11H,3-8H2,1-2H3;/q+1;-1",303.15,,0.03136
,1-heptyl-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,"InChI=1S/C11H21N2.C2F6NO4S2/c1-3-4-5-6-7-8-13-10-9-12(2)11-13;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h9-11H,3-8H2,1-2H3;/q+1;-1",313.15,,0.03066
,1-heptyl-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,"InChI=1S/C11H21N2.C2F6NO4S2/c1-3-4-5-6-7-8-13-10-9-12(2)11-13;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h9-11H,3-8H2,1-2H3;/q+1;-1",323.15,,0.03002
,1-heptyl-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,"InChI=1S/C11H21N2.C2F6NO4S2/c1-3-4-5-6-7-8-13-10-9-12(2)11-13;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h9-11H,3-8H2,1-2H3;/q+1;-1",333.15,,0.0295
,1-heptyl-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,"InChI=1S/C11H21N2.C2F6NO4S2/c1-3-4-5-6-7-8-13-10-9-12(2)11-13;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h9-11H,3-8H2,1-2H3;/q+1;-1",343.15,,0.02895
,1-heptyl-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,"InChI=1S/C11H21N2.C2F6NO4S2/c1-3-4-5-6-7-8-13-10-9-12(2)11-13;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h9-11H,3-8H2,1-2H3;/q+1;-1",353.15,,0.02829
,1-octyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,"InChI=1S/C12H23N2.C2F6NO4S2/c1-3-4-5-6-7-8-9-14-11-10-13(2)12-14;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h10-12H,3-9H2,1-2H3;/q+1;-1",293.15,,0.03193
,1-octyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,"InChI=1S/C12H23N2.C2F6NO4S2/c1-3-4-5-6-7-8-9-14-11-10-13(2)12-14;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h10-12H,3-9H2,1-2H3;/q+1;-1",303.15,,0.0313
,1-octyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,"InChI=1S/C12H23N2.C2F6NO4S2/c1-3-4-5-6-7-8-9-14-11-10-13(2)12-14;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h10-12H,3-9H2,1-2H3;/q+1;-1",313.15,,0.03057
,1-octyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,"InChI=1S/C12H23N2.C2F6NO4S2/c1-3-4-5-6-7-8-9-14-11-10-13(2)12-14;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h10-12H,3-9H2,1-2H3;/q+1;-1",323.15,,0.02998
,1-octyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,"InChI=1S/C12H23N2.C2F6NO4S2/c1-3-4-5-6-7-8-9-14-11-10-13(2)12-14;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h10-12H,3-9H2,1-2H3;/q+1;-1",333.15,,0.0294
,1-octyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,"InChI=1S/C12H23N2.C2F6NO4S2/c1-3-4-5-6-7-8-9-14-11-10-13(2)12-14;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h10-12H,3-9H2,1-2H3;/q+1;-1",343.15,,0.02886
,1-decyl-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,"InChI=1S/C14H27N2.C2F6NO4S2/c1-3-4-5-6-7-8-9-10-11-16-13-12-15(2)14-16;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h12-14H,3-11H2,1-2H3;/q+1;-1",293.15,,0.03212
,1-decyl-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,"InChI=1S/C14H27N2.C2F6NO4S2/c1-3-4-5-6-7-8-9-10-11-16-13-12-15(2)14-16;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h12-14H,3-11H2,1-2H3;/q+1;-1",303.15,,0.03134
,1-decyl-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,"InChI=1S/C14H27N2.C2F6NO4S2/c1-3-4-5-6-7-8-9-10-11-16-13-12-15(2)14-16;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h12-14H,3-11H2,1-2H3;/q+1;-1",313.15,,0.0307
,1-decyl-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,"InChI=1S/C14H27N2.C2F6NO4S2/c1-3-4-5-6-7-8-9-10-11-16-13-12-15(2)14-16;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h12-14H,3-11H2,1-2H3;/q+1;-1",323.15,,0.0301
,1-decyl-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,"InChI=1S/C14H27N2.C2F6NO4S2/c1-3-4-5-6-7-8-9-10-11-16-13-12-15(2)14-16;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h12-14H,3-11H2,1-2H3;/q+1;-1",333.15,,0.0295
,1-decyl-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,"InChI=1S/C14H27N2.C2F6NO4S2/c1-3-4-5-6-7-8-9-10-11-16-13-12-15(2)14-16;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h12-14H,3-11H2,1-2H3;/q+1;-1",343.15,,0.02868
,1-methyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide,"InChI=1S/C7H13N2.C2F6NO4S2/c1-3-4-9-6-5-8(2)7-9;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h5-7H,3-4H2,1-2H3;/q+1;-1",293.15,,0.03487
,1-methyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide,"InChI=1S/C7H13N2.C2F6NO4S2/c1-3-4-9-6-5-8(2)7-9;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h5-7H,3-4H2,1-2H3;/q+1;-1",303.15,,0.03422
,1-methyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide,"InChI=1S/C7H13N2.C2F6NO4S2/c1-3-4-9-6-5-8(2)7-9;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h5-7H,3-4H2,1-2H3;/q+1;-1",313.15,,0.03373
,1-methyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide,"InChI=1S/C7H13N2.C2F6NO4S2/c1-3-4-9-6-5-8(2)7-9;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h5-7H,3-4H2,1-2H3;/q+1;-1",323.15,,0.03331
,1-methyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide,"InChI=1S/C7H13N2.C2F6NO4S2/c1-3-4-9-6-5-8(2)7-9;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h5-7H,3-4H2,1-2H3;/q+1;-1",333.15,,0.03279
,1-methyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide,"InChI=1S/C7H13N2.C2F6NO4S2/c1-3-4-9-6-5-8(2)7-9;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h5-7H,3-4H2,1-2H3;/q+1;-1",343.15,,0.03218
,1-butyl-3-methylimidazolium methyl sulfate,"InChI=1S/C8H15N2.CH4O4S/c1-3-4-5-10-7-6-9(2)8-10;1-5-6(2,3)4/h6-8H,3-5H2,1-2H3;1H3,(H,2,3,4)/q+1;/p-1",303.15,,0.04272
,1-butyl-3-methylimidazolium methyl sulfate,"InChI=1S/C8H15N2.CH4O4S/c1-3-4-5-10-7-6-9(2)8-10;1-5-6(2,3)4/h6-8H,3-5H2,1-2H3;1H3,(H,2,3,4)/q+1;/p-1",313.15,,0.04209
,1-butyl-3-methylimidazolium methyl sulfate,"InChI=1S/C8H15N2.CH4O4S/c1-3-4-5-10-7-6-9(2)8-10;1-5-6(2,3)4/h6-8H,3-5H2,1-2H3;1H3,(H,2,3,4)/q+1;/p-1",323.15,,0.0416
,1-butyl-3-methylimidazolium methyl sulfate,"InChI=1S/C8H15N2.CH4O4S/c1-3-4-5-10-7-6-9(2)8-10;1-5-6(2,3)4/h6-8H,3-5H2,1-2H3;1H3,(H,2,3,4)/q+1;/p-1",333.15,,0.04102
,1-ethyl-3-methylimidazolium ethyl sulfate,"InChI=1S/C6H11N2.C2H6O4S/c1-3-8-5-4-7(2)6-8;1-2-6-7(3,4)5/h4-6H,3H2,1-2H3;2H2,1H3,(H,3,4,5)/q+1;/p-1",303.15,,0.04725
,1-ethyl-3-methylimidazolium ethyl sulfate,"InChI=1S/C6H11N2.C2H6O4S/c1-3-8-5-4-7(2)6-8;1-2-6-7(3,4)5/h4-6H,3H2,1-2H3;2H2,1H3,(H,3,4,5)/q+1;/p-1",313.15,,0.04678
,1-ethyl-3-methylimidazolium ethyl sulfate,"InChI=1S/C6H11N2.C2H6O4S/c1-3-8-5-4-7(2)6-8;1-2-6-7(3,4)5/h4-6H,3H2,1-2H3;2H2,1H3,(H,3,4,5)/q+1;/p-1",323.15,,0.04624
,1-ethyl-3-methylimidazolium ethyl sulfate,"InChI=1S/C6H11N2.C2H6O4S/c1-3-8-5-4-7(2)6-8;1-2-6-7(3,4)5/h4-6H,3H2,1-2H3;2H2,1H3,(H,3,4,5)/q+1;/p-1",333.15,,0.04565
,"1,2-ethanediol","InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2",298.15,,0.04779
,"1,2-ethanediol","InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2",303.15,,0.04757
,"1,2-ethanediol","InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2",308.15,,0.04725
,"1,2-ethanediol","InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2",313.15,,0.0471
,"1,2-ethanediol","InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2",318.15,,0.0464
,pentan-1-ol,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3",298.15,,0.02489
,hexan-1-ol,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",298.15,,0.02569
,heptan-1-ol,"InChI=1S/C7H16O/c1-2-3-4-5-6-7-8/h8H,2-7H2,1H3",298.15,,0.02638
,N-octyl-3-methylpyridinium tetrafluoroborate,"InChI=1S/C14H24N.BF4/c1-3-4-5-6-7-8-11-15-12-9-10-14(2)13-15;2-1(3,4)5/h9-10,12-13H,3-8,11H2,1-2H3;/q+1;-1",278.15,,0.03982
,N-octyl-3-methylpyridinium tetrafluoroborate,"InChI=1S/C14H24N.BF4/c1-3-4-5-6-7-8-11-15-12-9-10-14(2)13-15;2-1(3,4)5/h9-10,12-13H,3-8,11H2,1-2H3;/q+1;-1",280.65,,0.03928
,N-octyl-3-methylpyridinium tetrafluoroborate,"InChI=1S/C14H24N.BF4/c1-3-4-5-6-7-8-11-15-12-9-10-14(2)13-15;2-1(3,4)5/h9-10,12-13H,3-8,11H2,1-2H3;/q+1;-1",283.15,,0.0387
,N-octyl-3-methylpyridinium tetrafluoroborate,"InChI=1S/C14H24N.BF4/c1-3-4-5-6-7-8-11-15-12-9-10-14(2)13-15;2-1(3,4)5/h9-10,12-13H,3-8,11H2,1-2H3;/q+1;-1",285.65,,0.0383
,N-octyl-3-methylpyridinium tetrafluoroborate,"InChI=1S/C14H24N.BF4/c1-3-4-5-6-7-8-11-15-12-9-10-14(2)13-15;2-1(3,4)5/h9-10,12-13H,3-8,11H2,1-2H3;/q+1;-1",288.15,,0.03791
,N-octyl-3-methylpyridinium tetrafluoroborate,"InChI=1S/C14H24N.BF4/c1-3-4-5-6-7-8-11-15-12-9-10-14(2)13-15;2-1(3,4)5/h9-10,12-13H,3-8,11H2,1-2H3;/q+1;-1",290.65,,0.03752
,N-octyl-3-methylpyridinium tetrafluoroborate,"InChI=1S/C14H24N.BF4/c1-3-4-5-6-7-8-11-15-12-9-10-14(2)13-15;2-1(3,4)5/h9-10,12-13H,3-8,11H2,1-2H3;/q+1;-1",293.15,,0.03719
,N-octyl-3-methylpyridinium tetrafluoroborate,"InChI=1S/C14H24N.BF4/c1-3-4-5-6-7-8-11-15-12-9-10-14(2)13-15;2-1(3,4)5/h9-10,12-13H,3-8,11H2,1-2H3;/q+1;-1",295.65,,0.03681
,N-octyl-3-methylpyridinium tetrafluoroborate,"InChI=1S/C14H24N.BF4/c1-3-4-5-6-7-8-11-15-12-9-10-14(2)13-15;2-1(3,4)5/h9-10,12-13H,3-8,11H2,1-2H3;/q+1;-1",298.15,,0.03651
,N-octyl-3-methylpyridinium tetrafluoroborate,"InChI=1S/C14H24N.BF4/c1-3-4-5-6-7-8-11-15-12-9-10-14(2)13-15;2-1(3,4)5/h9-10,12-13H,3-8,11H2,1-2H3;/q+1;-1",300.65,,0.03623
,N-octyl-3-methylpyridinium tetrafluoroborate,"InChI=1S/C14H24N.BF4/c1-3-4-5-6-7-8-11-15-12-9-10-14(2)13-15;2-1(3,4)5/h9-10,12-13H,3-8,11H2,1-2H3;/q+1;-1",303.15,,0.03594
,N-octyl-3-methylpyridinium tetrafluoroborate,"InChI=1S/C14H24N.BF4/c1-3-4-5-6-7-8-11-15-12-9-10-14(2)13-15;2-1(3,4)5/h9-10,12-13H,3-8,11H2,1-2H3;/q+1;-1",305.65,,0.03567
,N-octyl-3-methylpyridinium tetrafluoroborate,"InChI=1S/C14H24N.BF4/c1-3-4-5-6-7-8-11-15-12-9-10-14(2)13-15;2-1(3,4)5/h9-10,12-13H,3-8,11H2,1-2H3;/q+1;-1",308.15,,0.03546
,N-octyl-3-methylpyridinium tetrafluoroborate,"InChI=1S/C14H24N.BF4/c1-3-4-5-6-7-8-11-15-12-9-10-14(2)13-15;2-1(3,4)5/h9-10,12-13H,3-8,11H2,1-2H3;/q+1;-1",310.65,,0.03522
,N-octyl-3-methylpyridinium tetrafluoroborate,"InChI=1S/C14H24N.BF4/c1-3-4-5-6-7-8-11-15-12-9-10-14(2)13-15;2-1(3,4)5/h9-10,12-13H,3-8,11H2,1-2H3;/q+1;-1",313.15,,0.03502
,N-octyl-3-methylpyridinium tetrafluoroborate,"InChI=1S/C14H24N.BF4/c1-3-4-5-6-7-8-11-15-12-9-10-14(2)13-15;2-1(3,4)5/h9-10,12-13H,3-8,11H2,1-2H3;/q+1;-1",315.65,,0.03481
,N-octyl-3-methylpyridinium tetrafluoroborate,"InChI=1S/C14H24N.BF4/c1-3-4-5-6-7-8-11-15-12-9-10-14(2)13-15;2-1(3,4)5/h9-10,12-13H,3-8,11H2,1-2H3;/q+1;-1",318.15,,0.03463
,N-octyl-3-methylpyridinium tetrafluoroborate,"InChI=1S/C14H24N.BF4/c1-3-4-5-6-7-8-11-15-12-9-10-14(2)13-15;2-1(3,4)5/h9-10,12-13H,3-8,11H2,1-2H3;/q+1;-1",320.65,,0.03446
,N-octyl-3-methylpyridinium tetrafluoroborate,"InChI=1S/C14H24N.BF4/c1-3-4-5-6-7-8-11-15-12-9-10-14(2)13-15;2-1(3,4)5/h9-10,12-13H,3-8,11H2,1-2H3;/q+1;-1",323.15,,0.03428
,N-octyl-3-methylpyridinium tetrafluoroborate,"InChI=1S/C14H24N.BF4/c1-3-4-5-6-7-8-11-15-12-9-10-14(2)13-15;2-1(3,4)5/h9-10,12-13H,3-8,11H2,1-2H3;/q+1;-1",325.65,,0.03413
,N-octyl-3-methylpyridinium tetrafluoroborate,"InChI=1S/C14H24N.BF4/c1-3-4-5-6-7-8-11-15-12-9-10-14(2)13-15;2-1(3,4)5/h9-10,12-13H,3-8,11H2,1-2H3;/q+1;-1",328.15,,0.03398
,4-hydroxy-4-methylpentan-2-one,"InChI=1S/C6H12O2/c1-5(7)4-6(2,3)8/h8H,4H2,1-3H3",303.15,,0.02944
,4-hydroxy-4-methylpentan-2-one,"InChI=1S/C6H12O2/c1-5(7)4-6(2,3)8/h8H,4H2,1-3H3",313.15,,0.02892
,4-hydroxy-4-methylpentan-2-one,"InChI=1S/C6H12O2/c1-5(7)4-6(2,3)8/h8H,4H2,1-3H3",323.15,,0.02812
,4-hydroxy-4-methylpentan-2-one,"InChI=1S/C6H12O2/c1-5(7)4-6(2,3)8/h8H,4H2,1-3H3",323.15,,0.02712
,nitrobenzene,InChI=1S/C6H5NO2/c8-7(9)6-4-2-1-3-5-6/h1-5H,303.15,,0.0409
,nitrobenzene,InChI=1S/C6H5NO2/c8-7(9)6-4-2-1-3-5-6/h1-5H,313.15,,0.03824
,nitrobenzene,InChI=1S/C6H5NO2/c8-7(9)6-4-2-1-3-5-6/h1-5H,323.15,,0.03647
,ethylbenzene,"InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",303.15,,0.03001
,ethylbenzene,"InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",313.15,,0.02904
,ethylbenzene,"InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",323.15,,0.02812
,"1,2-ethanediol","InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2",308.15,,0.050114
,"1,2-ethanediol","InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2",313.15,,0.048732
,"1,2-ethanediol","InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2",318.15,,0.047254
,"1,2-ethanediol","InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2",323.15,,0.046406
,N-methyldiethanolamine,"InChI=1S/C5H13NO2/c1-6(2-4-7)3-5-8/h7-8H,2-5H2,1H3",303.15,,0.03874
,N-methyldiethanolamine,"InChI=1S/C5H13NO2/c1-6(2-4-7)3-5-8/h7-8H,2-5H2,1H3",313.15,,0.03748
,N-methyldiethanolamine,"InChI=1S/C5H13NO2/c1-6(2-4-7)3-5-8/h7-8H,2-5H2,1H3",323.15,,0.03682
,N-methyldiethanolamine,"InChI=1S/C5H13NO2/c1-6(2-4-7)3-5-8/h7-8H,2-5H2,1H3",333.15,,0.03531
,methanol,"InChI=1S/CH4O/c1-2/h2H,1H3",279.11,,0.02387
,methanol,"InChI=1S/CH4O/c1-2/h2H,1H3",282.59,,0.02363
,methanol,"InChI=1S/CH4O/c1-2/h2H,1H3",288.3,,0.02314
,methanol,"InChI=1S/CH4O/c1-2/h2H,1H3",293.37,,0.02273
,methanol,"InChI=1S/CH4O/c1-2/h2H,1H3",296.97,,0.02243
,methanol,"InChI=1S/CH4O/c1-2/h2H,1H3",301.54,,0.02199
,methanol,"InChI=1S/CH4O/c1-2/h2H,1H3",307.31,,0.02143
,methanol,"InChI=1S/CH4O/c1-2/h2H,1H3",311.76,,0.021
,methanol,"InChI=1S/CH4O/c1-2/h2H,1H3",317.66,,0.02043
,methanol,"InChI=1S/CH4O/c1-2/h2H,1H3",322.9,,0.01983
,methanol,"InChI=1S/CH4O/c1-2/h2H,1H3",326.56,,0.01942
,methanol,"InChI=1S/CH4O/c1-2/h2H,1H3",330.01,,0.01909
,methanol,"InChI=1S/CH4O/c1-2/h2H,1H3",333.81,,0.01863
,hexane,"InChI=1S/C6H14/c1-3-5-6-4-2/h3-6H2,1-2H3",293.15,,0.01856
,hexane,"InChI=1S/C6H14/c1-3-5-6-4-2/h3-6H2,1-2H3",298.15,,0.01803
,hexane,"InChI=1S/C6H14/c1-3-5-6-4-2/h3-6H2,1-2H3",303.15,,0.01744
,hexane,"InChI=1S/C6H14/c1-3-5-6-4-2/h3-6H2,1-2H3",308.15,,0.01692
,hexane,"InChI=1S/C6H14/c1-3-5-6-4-2/h3-6H2,1-2H3",313.15,,0.01638
,heptane,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",293.15,,0.02005
,heptane,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",298.15,,0.01954
,heptane,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",303.15,,0.0191
,heptane,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",308.15,,0.01858
,heptane,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",313.15,,0.01808
,heptane,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",318.15,,0.0176
,heptane,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",323.15,,0.01706
,nonane,"InChI=1S/C9H20/c1-3-5-7-9-8-6-4-2/h3-9H2,1-2H3",293.15,,0.02304
,nonane,"InChI=1S/C9H20/c1-3-5-7-9-8-6-4-2/h3-9H2,1-2H3",298.15,,0.02249
,nonane,"InChI=1S/C9H20/c1-3-5-7-9-8-6-4-2/h3-9H2,1-2H3",303.15,,0.02204
,nonane,"InChI=1S/C9H20/c1-3-5-7-9-8-6-4-2/h3-9H2,1-2H3",308.15,,0.02149
,nonane,"InChI=1S/C9H20/c1-3-5-7-9-8-6-4-2/h3-9H2,1-2H3",313.15,,0.02094
,nonane,"InChI=1S/C9H20/c1-3-5-7-9-8-6-4-2/h3-9H2,1-2H3",318.15,,0.02047
,nonane,"InChI=1S/C9H20/c1-3-5-7-9-8-6-4-2/h3-9H2,1-2H3",323.15,,0.01998
,dodecane,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",293.15,,0.02428
,dodecane,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",298.15,,0.02384
,dodecane,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",303.15,,0.02338
,dodecane,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",308.15,,0.02298
,dodecane,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",313.15,,0.02256
,dodecane,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",318.15,,0.02214
,dodecane,"InChI=1S/C12H26/c1-3-5-7-9-11-12-10-8-6-4-2/h3-12H2,1-2H3",323.15,,0.02171
,cyclohexane,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,293.15,,0.02506
,cyclohexane,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,298.15,,0.02445
,cyclohexane,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,303.15,,0.02387
,cyclohexane,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,308.15,,0.02321
,cyclohexane,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,313.15,,0.02271
,cyclohexane,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,318.15,,0.02205
,cyclohexane,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,323.15,,0.02145
,cyclohexanol,"InChI=1S/C6H12O/c7-6-4-2-1-3-5-6/h6-7H,1-5H2",293.15,,0.03315
,cyclohexanol,"InChI=1S/C6H12O/c7-6-4-2-1-3-5-6/h6-7H,1-5H2",298.15,,0.03274
,cyclohexanol,"InChI=1S/C6H12O/c7-6-4-2-1-3-5-6/h6-7H,1-5H2",303.15,,0.03235
,cyclohexanol,"InChI=1S/C6H12O/c7-6-4-2-1-3-5-6/h6-7H,1-5H2",308.15,,0.03191
,cyclohexanol,"InChI=1S/C6H12O/c7-6-4-2-1-3-5-6/h6-7H,1-5H2",313.15,,0.03158
,cyclohexanol,"InChI=1S/C6H12O/c7-6-4-2-1-3-5-6/h6-7H,1-5H2",318.15,,0.03113
,cyclohexanol,"InChI=1S/C6H12O/c7-6-4-2-1-3-5-6/h6-7H,1-5H2",323.15,,0.03078
,"1,4-dimethylbenzene","InChI=1S/C8H10/c1-7-3-5-8(2)6-4-7/h3-6H,1-2H3",298.15,,0.02743
,octane,"InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",298.15,,0.02099
,dimethyl carbonate,InChI=1S/C3H6O3/c1-5-3(4)6-2/h1-2H3,298.15,,0.02808
,"1,3-dioxolane",InChI=1S/C3H6O2/c1-2-5-3-4-1/h1-3H2,288.15,,0.03437
,"1,3-dioxolane",InChI=1S/C3H6O2/c1-2-5-3-4-1/h1-3H2,298.15,,0.03255
,"1,3-dioxolane",InChI=1S/C3H6O2/c1-2-5-3-4-1/h1-3H2,308.15,,0.03067
,propan-2-ol,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",288.15,,0.02175
,propan-2-ol,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",298.15,,0.0209
,propan-2-ol,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",308.15,,0.02017
,"2,2,4-trimethylpentane","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",288.15,,0.01918
,"2,2,4-trimethylpentane","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",298.15,,0.01833
,"2,2,4-trimethylpentane","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",308.15,,0.01735
,1-butyl-3-methylimidazolium tetrafluoroborate,"InChI=1S/C8H15N2.BF4/c1-3-4-5-10-7-6-9(2)8-10;2-1(3,4)5/h6-8H,3-5H2,1-2H3;/q+1;-1",293.65,,0.0446
,1-butyl-3-methylimidazolium tetrafluoroborate,"InChI=1S/C8H15N2.BF4/c1-3-4-5-10-7-6-9(2)8-10;2-1(3,4)5/h6-8H,3-5H2,1-2H3;/q+1;-1",303.35,,0.0438
,1-butyl-3-methylimidazolium tetrafluoroborate,"InChI=1S/C8H15N2.BF4/c1-3-4-5-10-7-6-9(2)8-10;2-1(3,4)5/h6-8H,3-5H2,1-2H3;/q+1;-1",312.85,,0.0433
,1-butyl-3-methylimidazolium tetrafluoroborate,"InChI=1S/C8H15N2.BF4/c1-3-4-5-10-7-6-9(2)8-10;2-1(3,4)5/h6-8H,3-5H2,1-2H3;/q+1;-1",312.95,,0.0432
