CAS,name,SMILES,T_K,density_kgm3
124-18-5,decane,CCCCCCCCCC,282.9,739.1268
124-18-5,decane,CCCCCCCCCC,302.59,724.5757
124-18-5,decane,CCCCCCCCCC,322.29,709.666
124-18-5,decane,CCCCCCCCCC,341.98,694.3579
124-18-5,decane,CCCCCCCCCC,361.68,678.604
124-18-5,decane,CCCCCCCCCC,381.37,662.3473
124-18-5,decane,CCCCCCCCCC,401.06,645.5177
124-18-5,decane,CCCCCCCCCC,420.76,628.0283
124-18-5,decane,CCCCCCCCCC,440.45,609.7684
124-18-5,decane,CCCCCCCCCC,460.15,590.594
124-18-5,decane,CCCCCCCCCC,479.84,570.312
124-18-5,decane,CCCCCCCCCC,499.53,548.6527
124-18-5,decane,CCCCCCCCCC,519.23,525.2213
124-18-5,decane,CCCCCCCCCC,538.92,499.3987
124-18-5,decane,CCCCCCCCCC,558.62,470.1143
124-18-5,decane,CCCCCCCCCC,578.31,435.2037
124-18-5,decane,CCCCCCCCCC,598.01,388.7528
124-18-5,decane,CCCCCCCCCC,617.7,232.1947
124-19-6,nonanal,CCCCCCCCC=O,255.15,855.7784
124-19-6,nonanal,CCCCCCCCC=O,276.35,839.6556
124-19-6,nonanal,CCCCCCCCC=O,297.56,823.2216
124-19-6,nonanal,CCCCCCCCC=O,318.76,806.4456
124-19-6,nonanal,CCCCCCCCC=O,339.96,789.2916
124-19-6,nonanal,CCCCCCCCC=O,361.16,771.7171
124-19-6,nonanal,CCCCCCCCC=O,382.37,753.6716
124-19-6,nonanal,CCCCCCCCC=O,403.57,735.0944
124-19-6,nonanal,CCCCCCCCC=O,424.77,715.9109
124-19-6,nonanal,CCCCCCCCC=O,445.97,696.0285
124-19-6,nonanal,CCCCCCCCC=O,467.18,675.3296
124-19-6,nonanal,CCCCCCCCC=O,488.38,653.661
124-19-6,nonanal,CCCCCCCCC=O,509.58,630.8176
124-19-6,nonanal,CCCCCCCCC=O,530.78,606.5134
124-19-6,nonanal,CCCCCCCCC=O,551.99,580.3299
124-19-6,nonanal,CCCCCCCCC=O,573.19,551.6123
124-19-6,nonanal,CCCCCCCCC=O,594.39,519.2305
124-19-6,nonanal,CCCCCCCCC=O,615.59,480.9064
124-19-6,nonanal,CCCCCCCCC=O,636.8,430.4454
124-19-6,nonanal,CCCCCCCCC=O,658.0,269.8751
124-38-9,carbon dioxide,C(=O)=O,216.58,1180.6727
124-38-9,carbon dioxide,C(=O)=O,221.19,1163.6246
124-38-9,carbon dioxide,C(=O)=O,225.8,1146.1521
124-38-9,carbon dioxide,C(=O)=O,230.42,1128.214
124-38-9,carbon dioxide,C(=O)=O,235.03,1109.7622
124-38-9,carbon dioxide,C(=O)=O,239.64,1090.7401
124-38-9,carbon dioxide,C(=O)=O,244.25,1071.0803
124-38-9,carbon dioxide,C(=O)=O,248.86,1050.7012
124-38-9,carbon dioxide,C(=O)=O,253.48,1029.5032
124-38-9,carbon dioxide,C(=O)=O,258.09,1007.362
124-38-9,carbon dioxide,C(=O)=O,262.7,984.1195
124-38-9,carbon dioxide,C(=O)=O,267.31,959.5697
124-38-9,carbon dioxide,C(=O)=O,271.93,933.4356
124-38-9,carbon dioxide,C(=O)=O,276.54,905.3309
124-38-9,carbon dioxide,C(=O)=O,281.15,874.6881
124-38-9,carbon dioxide,C(=O)=O,285.76,840.616
124-38-9,carbon dioxide,C(=O)=O,290.37,801.5699
124-38-9,carbon dioxide,C(=O)=O,294.99,754.4172
124-38-9,carbon dioxide,C(=O)=O,299.6,690.5624
124-38-9,carbon dioxide,C(=O)=O,304.21,464.7425
124-40-3,dimethylamine,CNC,180.96,764.8075
124-40-3,dimethylamine,CNC,194.45,753.1079
124-40-3,dimethylamine,CNC,207.93,741.1055
124-40-3,dimethylamine,CNC,221.42,728.7708
124-40-3,dimethylamine,CNC,234.91,716.0696
124-40-3,dimethylamine,CNC,248.39,702.9614
124-40-3,dimethylamine,CNC,261.88,689.3979
124-40-3,dimethylamine,CNC,275.36,675.3209
124-40-3,dimethylamine,CNC,288.85,660.659
124-40-3,dimethylamine,CNC,302.34,645.3231
124-40-3,dimethylamine,CNC,315.82,629.2
124-40-3,dimethylamine,CNC,329.31,612.1418
124-40-3,dimethylamine,CNC,342.8,593.9495
124-40-3,dimethylamine,CNC,356.28,574.3452
124-40-3,dimethylamine,CNC,369.77,552.9199
124-40-3,dimethylamine,CNC,383.25,529.0302
124-40-3,dimethylamine,CNC,396.74,501.558
124-40-3,dimethylamine,CNC,410.23,468.2274
124-40-3,dimethylamine,CNC,423.71,422.7576
124-40-3,dimethylamine,CNC,437.2,250.4721
127-18-4,tetrachloroethylene,C(=C(Cl)Cl)(Cl)Cl,200.0,291.9305
127-18-4,tetrachloroethylene,C(=C(Cl)Cl)(Cl)Cl,222.11,286.6216
127-18-4,tetrachloroethylene,C(=C(Cl)Cl)(Cl)Cl,244.22,281.2132
127-18-4,tetrachloroethylene,C(=C(Cl)Cl)(Cl)Cl,266.32,275.6961
127-18-4,tetrachloroethylene,C(=C(Cl)Cl)(Cl)Cl,288.43,270.0595
127-18-4,tetrachloroethylene,C(=C(Cl)Cl)(Cl)Cl,310.54,264.2906
127-18-4,tetrachloroethylene,C(=C(Cl)Cl)(Cl)Cl,332.65,258.3745
127-18-4,tetrachloroethylene,C(=C(Cl)Cl)(Cl)Cl,354.76,252.293
127-18-4,tetrachloroethylene,C(=C(Cl)Cl)(Cl)Cl,376.86,246.0239
127-18-4,tetrachloroethylene,C(=C(Cl)Cl)(Cl)Cl,398.97,239.5397
127-18-4,tetrachloroethylene,C(=C(Cl)Cl)(Cl)Cl,421.08,232.8057
127-18-4,tetrachloroethylene,C(=C(Cl)Cl)(Cl)Cl,443.19,225.7765
127-18-4,tetrachloroethylene,C(=C(Cl)Cl)(Cl)Cl,465.29,218.3918
127-18-4,tetrachloroethylene,C(=C(Cl)Cl)(Cl)Cl,487.4,210.5677
127-18-4,tetrachloroethylene,C(=C(Cl)Cl)(Cl)Cl,509.51,202.1816
127-18-4,tetrachloroethylene,C(=C(Cl)Cl)(Cl)Cl,531.62,193.0428
127-18-4,tetrachloroethylene,C(=C(Cl)Cl)(Cl)Cl,553.73,182.8233
127-18-4,tetrachloroethylene,C(=C(Cl)Cl)(Cl)Cl,575.83,170.8663
127-18-4,tetrachloroethylene,C(=C(Cl)Cl)(Cl)Cl,597.94,155.4023
131-11-3,dimethyl phthalate,COC(=O)C1=CC=CC=C1C(=O)OC,274.18,1210.4337
131-11-3,dimethyl phthalate,COC(=O)C1=CC=CC=C1C(=O)OC,300.07,1186.8375
131-11-3,dimethyl phthalate,COC(=O)C1=CC=CC=C1C(=O)OC,325.95,1162.802
131-11-3,dimethyl phthalate,COC(=O)C1=CC=CC=C1C(=O)OC,351.84,1138.2834
131-11-3,dimethyl phthalate,COC(=O)C1=CC=CC=C1C(=O)OC,377.72,1113.2306
131-11-3,dimethyl phthalate,COC(=O)C1=CC=CC=C1C(=O)OC,403.61,1087.5833
131-11-3,dimethyl phthalate,COC(=O)C1=CC=CC=C1C(=O)OC,429.49,1061.2698
131-11-3,dimethyl phthalate,COC(=O)C1=CC=CC=C1C(=O)OC,455.38,1034.2037
131-11-3,dimethyl phthalate,COC(=O)C1=CC=CC=C1C(=O)OC,481.26,1006.2792
131-11-3,dimethyl phthalate,COC(=O)C1=CC=CC=C1C(=O)OC,507.15,977.3647
131-11-3,dimethyl phthalate,COC(=O)C1=CC=CC=C1C(=O)OC,533.03,947.2931
131-11-3,dimethyl phthalate,COC(=O)C1=CC=CC=C1C(=O)OC,558.92,915.8472
131-11-3,dimethyl phthalate,COC(=O)C1=CC=CC=C1C(=O)OC,584.8,882.7353
131-11-3,dimethyl phthalate,COC(=O)C1=CC=CC=C1C(=O)OC,610.69,847.5516
131-11-3,dimethyl phthalate,COC(=O)C1=CC=CC=C1C(=O)OC,636.57,809.7023
131-11-3,dimethyl phthalate,COC(=O)C1=CC=CC=C1C(=O)OC,662.46,768.2579
131-11-3,dimethyl phthalate,COC(=O)C1=CC=CC=C1C(=O)OC,688.34,721.6151
131-11-3,dimethyl phthalate,COC(=O)C1=CC=CC=C1C(=O)OC,714.23,666.5437
131-11-3,dimethyl phthalate,COC(=O)C1=CC=CC=C1C(=O)OC,740.11,594.2652
131-11-3,dimethyl phthalate,COC(=O)C1=CC=CC=C1C(=O)OC,766.0,366.3822
13511-13-2,1-allyl-1-cyclohexene,C=CCC1=CCCCC1,199.0,913.656
13511-13-2,1-allyl-1-cyclohexene,C=CCC1=CCCCC1,222.0,897.2242
13511-13-2,1-allyl-1-cyclohexene,C=CCC1=CCCCC1,245.0,880.4404
13511-13-2,1-allyl-1-cyclohexene,C=CCC1=CCCCC1,268.0,863.2702
13511-13-2,1-allyl-1-cyclohexene,C=CCC1=CCCCC1,291.0,845.6735
13511-13-2,1-allyl-1-cyclohexene,C=CCC1=CCCCC1,314.0,827.6029
13511-13-2,1-allyl-1-cyclohexene,C=CCC1=CCCCC1,337.0,809.0021
13511-13-2,1-allyl-1-cyclohexene,C=CCC1=CCCCC1,360.0,789.8033
13511-13-2,1-allyl-1-cyclohexene,C=CCC1=CCCCC1,383.0,769.9233
13511-13-2,1-allyl-1-cyclohexene,C=CCC1=CCCCC1,406.0,749.2586
13511-13-2,1-allyl-1-cyclohexene,C=CCC1=CCCCC1,429.0,727.6778
13511-13-2,1-allyl-1-cyclohexene,C=CCC1=CCCCC1,452.0,705.0095
13511-13-2,1-allyl-1-cyclohexene,C=CCC1=CCCCC1,475.0,681.0241
13511-13-2,1-allyl-1-cyclohexene,C=CCC1=CCCCC1,498.0,655.4011
13511-13-2,1-allyl-1-cyclohexene,C=CCC1=CCCCC1,521.0,627.6708
13511-13-2,1-allyl-1-cyclohexene,C=CCC1=CCCCC1,544.0,597.0969
13511-13-2,1-allyl-1-cyclohexene,C=CCC1=CCCCC1,567.0,562.4062
13511-13-2,1-allyl-1-cyclohexene,C=CCC1=CCCCC1,590.0,521.0235
13511-13-2,1-allyl-1-cyclohexene,C=CCC1=CCCCC1,613.0,465.9117
13511-13-2,1-allyl-1-cyclohexene,C=CCC1=CCCCC1,636.0,279.645
141-78-6,ethyl acetate,CCOC(=O)C,189.6,1011.26
141-78-6,ethyl acetate,CCOC(=O)C,207.16,993.4124
141-78-6,ethyl acetate,CCOC(=O)C,224.73,975.1684
141-78-6,ethyl acetate,CCOC(=O)C,242.29,956.4893
141-78-6,ethyl acetate,CCOC(=O)C,259.85,937.3301
141-78-6,ethyl acetate,CCOC(=O)C,277.42,917.6376
141-78-6,ethyl acetate,CCOC(=O)C,294.98,897.3488
141-78-6,ethyl acetate,CCOC(=O)C,312.54,876.3872
141-78-6,ethyl acetate,CCOC(=O)C,330.11,854.6596
141-78-6,ethyl acetate,CCOC(=O)C,347.67,832.0496
141-78-6,ethyl acetate,CCOC(=O)C,365.23,808.4096
141-78-6,ethyl acetate,CCOC(=O)C,382.79,783.547
141-78-6,ethyl acetate,CCOC(=O)C,400.36,757.2033
141-78-6,ethyl acetate,CCOC(=O)C,417.92,729.0181
141-78-6,ethyl acetate,CCOC(=O)C,435.48,698.4627
141-78-6,ethyl acetate,CCOC(=O)C,453.05,664.7076
141-78-6,ethyl acetate,CCOC(=O)C,470.61,626.3174
141-78-6,ethyl acetate,CCOC(=O)C,488.17,580.3852
141-78-6,ethyl acetate,CCOC(=O)C,505.74,518.9527
141-78-6,ethyl acetate,CCOC(=O)C,523.3,306.5415
141-82-2,malonic acid,C(C(=O)O)C(=O)O,407.95,1408.2951
141-82-2,malonic acid,C(C(=O)O)C(=O)O,428.85,1381.5996
141-82-2,malonic acid,C(C(=O)O)C(=O)O,449.74,1354.3597
141-82-2,malonic acid,C(C(=O)O)C(=O)O,470.64,1326.522
141-82-2,malonic acid,C(C(=O)O)C(=O)O,491.54,1298.024
141-82-2,malonic acid,C(C(=O)O)C(=O)O,512.44,1268.7923
141-82-2,malonic acid,C(C(=O)O)C(=O)O,533.33,1238.7392
141-82-2,malonic acid,C(C(=O)O)C(=O)O,554.23,1207.7594
141-82-2,malonic acid,C(C(=O)O)C(=O)O,575.13,1175.7237
141-82-2,malonic acid,C(C(=O)O)C(=O)O,596.03,1142.4713
141-82-2,malonic acid,C(C(=O)O)C(=O)O,616.92,1107.7981
141-82-2,malonic acid,C(C(=O)O)C(=O)O,637.82,1071.4381
141-82-2,malonic acid,C(C(=O)O)C(=O)O,658.72,1033.0348
141-82-2,malonic acid,C(C(=O)O)C(=O)O,679.62,992.0908
141-82-2,malonic acid,C(C(=O)O)C(=O)O,700.51,947.8781
141-82-2,malonic acid,C(C(=O)O)C(=O)O,721.41,899.2551
141-82-2,malonic acid,C(C(=O)O)C(=O)O,742.31,844.2495
141-82-2,malonic acid,C(C(=O)O)C(=O)O,763.21,778.8758
141-82-2,malonic acid,C(C(=O)O)C(=O)O,784.1,692.2565
141-82-2,malonic acid,C(C(=O)O)C(=O)O,805.0,404.0941
142-29-0,cyclopentene,C1CC=CC1,138.13,917.5224
142-29-0,cyclopentene,C1CC=CC1,157.54,900.8098
142-29-0,cyclopentene,C1CC=CC1,176.96,883.7445
142-29-0,cyclopentene,C1CC=CC1,196.37,866.2919
142-29-0,cyclopentene,C1CC=CC1,215.79,848.4117
142-29-0,cyclopentene,C1CC=CC1,235.2,830.0565
142-29-0,cyclopentene,C1CC=CC1,254.62,811.1699
142-29-0,cyclopentene,C1CC=CC1,274.03,791.6835
142-29-0,cyclopentene,C1CC=CC1,293.44,771.5141
142-29-0,cyclopentene,C1CC=CC1,312.86,750.5578
142-29-0,cyclopentene,C1CC=CC1,332.27,728.6827
142-29-0,cyclopentene,C1CC=CC1,351.69,705.7171
142-29-0,cyclopentene,C1CC=CC1,371.1,681.4303
142-29-0,cyclopentene,C1CC=CC1,390.51,655.5012
142-29-0,cyclopentene,C1CC=CC1,409.93,627.4588
142-29-0,cyclopentene,C1CC=CC1,429.34,596.565
142-29-0,cyclopentene,C1CC=CC1,448.76,561.5435
142-29-0,cyclopentene,C1CC=CC1,468.17,519.8145
142-29-0,cyclopentene,C1CC=CC1,487.59,464.3314
142-29-0,cyclopentene,C1CC=CC1,507.0,278.0364
142-62-1,hexanoic acid,CCCCCC(=O)O,269.25,940.465
142-62-1,hexanoic acid,CCCCCC(=O)O,289.83,925.3368
142-62-1,hexanoic acid,CCCCCC(=O)O,310.4,909.8261
142-62-1,hexanoic acid,CCCCCC(=O)O,330.98,893.8959
142-62-1,hexanoic acid,CCCCCC(=O)O,351.56,877.5028
142-62-1,hexanoic acid,CCCCCC(=O)O,372.13,860.5958
142-62-1,hexanoic acid,CCCCCC(=O)O,392.71,843.114
142-62-1,hexanoic acid,CCCCCC(=O)O,413.28,824.984
142-62-1,hexanoic acid,CCCCCC(=O)O,433.86,806.1158
142-62-1,hexanoic acid,CCCCCC(=O)O,454.44,786.3972
142-62-1,hexanoic acid,CCCCCC(=O)O,475.01,765.6853
142-62-1,hexanoic acid,CCCCCC(=O)O,495.59,743.7939
142-62-1,hexanoic acid,CCCCCC(=O)O,516.17,720.4723
142-62-1,hexanoic acid,CCCCCC(=O)O,536.74,695.3705
142-62-1,hexanoic acid,CCCCCC(=O)O,557.32,667.9738
142-62-1,hexanoic acid,CCCCCC(=O)O,577.89,637.4726
142-62-1,hexanoic acid,CCCCCC(=O)O,598.47,602.4604
142-62-1,hexanoic acid,CCCCCC(=O)O,619.05,560.0767
142-62-1,hexanoic acid,CCCCCC(=O)O,639.62,502.4315
142-62-1,hexanoic acid,CCCCCC(=O)O,660.2,285.1228
142-82-5,heptane,CCCCCCC,182.57,771.5335
142-82-5,heptane,CCCCCCC,201.39,757.7679
142-82-5,heptane,CCCCCCC,220.22,743.7019
142-82-5,heptane,CCCCCCC,239.04,729.3064
142-82-5,heptane,CCCCCCC,257.86,714.547
142-82-5,heptane,CCCCCCC,276.68,699.3836
142-82-5,heptane,CCCCCCC,295.51,683.7682
142-82-5,heptane,CCCCCCC,314.33,667.6428
142-82-5,heptane,CCCCCCC,333.15,650.9369
142-82-5,heptane,CCCCCCC,351.97,633.562
142-82-5,heptane,CCCCCCC,370.8,615.4063
142-82-5,heptane,CCCCCCC,389.62,596.3238
142-82-5,heptane,CCCCCCC,408.44,576.1186
142-82-5,heptane,CCCCCCC,427.26,554.5175
142-82-5,heptane,CCCCCCC,446.09,531.1201
142-82-5,heptane,CCCCCCC,464.91,505.2981
142-82-5,heptane,CCCCCCC,483.73,475.9649
142-82-5,heptane,CCCCCCC,502.55,440.9212
142-82-5,heptane,CCCCCCC,521.38,394.1513
142-82-5,heptane,CCCCCCC,540.2,234.1868
142-84-7,dipropylamine,CCCNCCC,210.15,808.7993
142-84-7,dipropylamine,CCCNCCC,228.04,794.9349
142-84-7,dipropylamine,CCCNCCC,245.92,780.7541
142-84-7,dipropylamine,CCCNCCC,263.81,766.2259
142-84-7,dipropylamine,CCCNCCC,281.7,751.3145
142-84-7,dipropylamine,CCCNCCC,299.58,735.9776
142-84-7,dipropylamine,CCCNCCC,317.47,720.1647
142-84-7,dipropylamine,CCCNCCC,335.36,703.8151
142-84-7,dipropylamine,CCCNCCC,353.24,686.8542
142-84-7,dipropylamine,CCCNCCC,371.13,669.1894
142-84-7,dipropylamine,CCCNCCC,389.02,650.7027
142-84-7,dipropylamine,CCCNCCC,406.91,631.2405
142-84-7,dipropylamine,CCCNCCC,424.79,610.5967
142-84-7,dipropylamine,CCCNCCC,442.68,588.4832
142-84-7,dipropylamine,CCCNCCC,460.57,564.478
142-84-7,dipropylamine,CCCNCCC,478.45,537.9183
142-84-7,dipropylamine,CCCNCCC,496.34,507.6564
142-84-7,dipropylamine,CCCNCCC,514.23,471.3672
142-84-7,dipropylamine,CCCNCCC,532.11,422.6776
142-84-7,dipropylamine,CCCNCCC,550.0,252.3241
142-96-1,butyl ether,CCCCOCCCC,175.3,860.4253
142-96-1,butyl ether,CCCCOCCCC,196.82,844.4339
142-96-1,butyl ether,CCCCOCCCC,218.33,828.1223
142-96-1,butyl ether,CCCCOCCCC,239.85,811.459
142-96-1,butyl ether,CCCCOCCCC,261.36,794.4072
142-96-1,butyl ether,CCCCOCCCC,282.88,776.9234
142-96-1,butyl ether,CCCCOCCCC,304.39,758.9561
142-96-1,butyl ether,CCCCOCCCC,325.91,740.443
142-96-1,butyl ether,CCCCOCCCC,347.43,721.3078
142-96-1,butyl ether,CCCCOCCCC,368.94,701.4559
142-96-1,butyl ether,CCCCOCCCC,390.46,680.7667
142-96-1,butyl ether,CCCCOCCCC,411.97,659.0836
142-96-1,butyl ether,CCCCOCCCC,433.49,636.1963
142-96-1,butyl ether,CCCCOCCCC,455.01,611.8119
142-96-1,butyl ether,CCCCOCCCC,476.52,585.5016
142-96-1,butyl ether,CCCCOCCCC,498.04,556.5937
142-96-1,butyl ether,CCCCOCCCC,519.55,523.9283
142-96-1,butyl ether,CCCCOCCCC,541.07,485.1646
142-96-1,butyl ether,CCCCOCCCC,562.58,433.9264
142-96-1,butyl ether,CCCCOCCCC,584.1,267.4111
143-08-8,1-nonanol,CCCCCCCCCO,268.15,843.8262
143-08-8,1-nonanol,CCCCCCCCCO,289.35,830.1868
143-08-8,1-nonanol,CCCCCCCCCO,310.54,816.2012
143-08-8,1-nonanol,CCCCCCCCCO,331.74,801.8359
143-08-8,1-nonanol,CCCCCCCCCO,352.94,787.0516
143-08-8,1-nonanol,CCCCCCCCCO,374.14,771.8021
143-08-8,1-nonanol,CCCCCCCCCO,395.33,756.0324
143-08-8,1-nonanol,CCCCCCCCCO,416.53,739.676
143-08-8,1-nonanol,CCCCCCCCCO,437.73,722.6514
143-08-8,1-nonanol,CCCCCCCCCO,458.93,704.857
143-08-8,1-nonanol,CCCCCCCCCO,480.12,686.1634
143-08-8,1-nonanol,CCCCCCCCCO,501.32,666.4022
143-08-8,1-nonanol,CCCCCCCCCO,522.52,645.3463
143-08-8,1-nonanol,CCCCCCCCCO,543.72,622.6787
143-08-8,1-nonanol,CCCCCCCCCO,564.91,597.9333
143-08-8,1-nonanol,CCCCCCCCCO,586.11,570.3767
143-08-8,1-nonanol,CCCCCCCCCO,607.31,538.7349
143-08-8,1-nonanol,CCCCCCCCCO,628.51,500.4154
143-08-8,1-nonanol,CCCCCCCCCO,649.7,448.2651
143-08-8,1-nonanol,CCCCCCCCCO,670.9,250.4402
143-10-2,1-Decanethiol,CCCCCCCCCCS,247.56,872.5671
143-10-2,1-Decanethiol,CCCCCCCCCCS,271.16,857.9373
143-10-2,1-Decanethiol,CCCCCCCCCCS,294.76,842.9677
143-10-2,1-Decanethiol,CCCCCCCCCCS,318.37,827.6254
143-10-2,1-Decanethiol,CCCCCCCCCCS,341.97,811.8717
143-10-2,1-Decanethiol,CCCCCCCCCCS,365.57,795.6614
143-10-2,1-Decanethiol,CCCCCCCCCCS,389.17,778.9402
143-10-2,1-Decanethiol,CCCCCCCCCCS,412.77,761.6431
143-10-2,1-Decanethiol,CCCCCCCCCCS,436.38,743.69
143-10-2,1-Decanethiol,CCCCCCCCCCS,459.98,724.9814
143-10-2,1-Decanethiol,CCCCCCCCCCS,483.58,705.3909
143-10-2,1-Decanethiol,CCCCCCCCCCS,507.18,684.7535
143-10-2,1-Decanethiol,CCCCCCCCCCS,530.79,662.8479
143-10-2,1-Decanethiol,CCCCCCCCCCS,554.39,639.3648
143-10-2,1-Decanethiol,CCCCCCCCCCS,577.99,613.851
143-10-2,1-Decanethiol,CCCCCCCCCCS,601.59,585.5945
143-10-2,1-Decanethiol,CCCCCCCCCCS,625.19,553.362
143-10-2,1-Decanethiol,CCCCCCCCCCS,648.8,514.6542
143-10-2,1-Decanethiol,CCCCCCCCCCS,672.4,462.6162
143-10-2,1-Decanethiol,CCCCCCCCCCS,696.0,279.4051
144-62-7,oxalic acid,C(=O)(C(=O)O)O,462.65,1464.9714
144-62-7,oxalic acid,C(=O)(C(=O)O)O,480.62,1438.1954
144-62-7,oxalic acid,C(=O)(C(=O)O)O,498.58,1410.8541
144-62-7,oxalic acid,C(=O)(C(=O)O)O,516.55,1382.8922
144-62-7,oxalic acid,C(=O)(C(=O)O)O,534.51,1354.2451
144-62-7,oxalic acid,C(=O)(C(=O)O)O,552.48,1324.8368
144-62-7,oxalic acid,C(=O)(C(=O)O)O,570.44,1294.5767
144-62-7,oxalic acid,C(=O)(C(=O)O)O,588.41,1263.3557
144-62-7,oxalic acid,C(=O)(C(=O)O)O,606.38,1231.0401
144-62-7,oxalic acid,C(=O)(C(=O)O)O,624.34,1197.4635
144-62-7,oxalic acid,C(=O)(C(=O)O)O,642.31,1162.4146
144-62-7,oxalic acid,C(=O)(C(=O)O)O,660.27,1125.618
144-62-7,oxalic acid,C(=O)(C(=O)O)O,678.24,1086.7045
144-62-7,oxalic acid,C(=O)(C(=O)O)O,696.21,1045.1591
144-62-7,oxalic acid,C(=O)(C(=O)O)O,714.17,1000.227
144-62-7,oxalic acid,C(=O)(C(=O)O)O,732.14,950.7254
144-62-7,oxalic acid,C(=O)(C(=O)O)O,750.1,894.6087
144-62-7,oxalic acid,C(=O)(C(=O)O)O,768.07,827.7417
144-62-7,oxalic acid,C(=O)(C(=O)O)O,786.03,738.8275
144-62-7,oxalic acid,C(=O)(C(=O)O)O,804.0,439.7471
1455-21-6,1-nonanethiol,CCCCCCCCCS,253.05,874.2582
1455-21-6,1-nonanethiol,CCCCCCCCCS,275.57,858.2792
1455-21-6,1-nonanethiol,CCCCCCCCCS,298.1,841.9783
1455-21-6,1-nonanethiol,CCCCCCCCCS,320.62,825.3237
1455-21-6,1-nonanethiol,CCCCCCCCCS,343.14,808.2783
1455-21-6,1-nonanethiol,CCCCCCCCCS,365.67,790.7987
1455-21-6,1-nonanethiol,CCCCCCCCCS,388.19,772.8328
1455-21-6,1-nonanethiol,CCCCCCCCCS,410.72,754.3183
1455-21-6,1-nonanethiol,CCCCCCCCCS,433.24,735.1784
1455-21-6,1-nonanethiol,CCCCCCCCCS,455.76,715.3179
1455-21-6,1-nonanethiol,CCCCCCCCCS,478.29,694.6159
1455-21-6,1-nonanethiol,CCCCCCCCCS,500.81,672.9148
1455-21-6,1-nonanethiol,CCCCCCCCCS,523.33,650.0034
1455-21-6,1-nonanethiol,CCCCCCCCCS,545.86,625.5875
1455-21-6,1-nonanethiol,CCCCCCCCCS,568.38,599.2361
1455-21-6,1-nonanethiol,CCCCCCCCCS,590.91,570.2745
1455-21-6,1-nonanethiol,CCCCCCCCCS,613.43,537.5377
1455-21-6,1-nonanethiol,CCCCCCCCCS,635.95,498.6746
1455-21-6,1-nonanethiol,CCCCCCCCCS,658.48,447.2837
1455-21-6,1-nonanethiol,CCCCCCCCCS,681.0,280.7735
149-57-5,2-ethylhexanoic acid,CCCCC(CC)C(=O)O,235.0,946.4145
149-57-5,2-ethylhexanoic acid,CCCCC(CC)C(=O)O,258.14,930.4892
149-57-5,2-ethylhexanoic acid,CCCCC(CC)C(=O)O,281.27,914.175
149-57-5,2-ethylhexanoic acid,CCCCC(CC)C(=O)O,304.41,897.4343
149-57-5,2-ethylhexanoic acid,CCCCC(CC)C(=O)O,327.55,880.2231
149-57-5,2-ethylhexanoic acid,CCCCC(CC)C(=O)O,350.68,862.4895
149-57-5,2-ethylhexanoic acid,CCCCC(CC)C(=O)O,373.82,844.1718
149-57-5,2-ethylhexanoic acid,CCCCC(CC)C(=O)O,396.96,825.1953
149-57-5,2-ethylhexanoic acid,CCCCC(CC)C(=O)O,420.09,805.4687
149-57-5,2-ethylhexanoic acid,CCCCC(CC)C(=O)O,443.23,784.8781
149-57-5,2-ethylhexanoic acid,CCCCC(CC)C(=O)O,466.37,763.2786
149-57-5,2-ethylhexanoic acid,CCCCC(CC)C(=O)O,489.51,740.4814
149-57-5,2-ethylhexanoic acid,CCCCC(CC)C(=O)O,512.64,716.2325
149-57-5,2-ethylhexanoic acid,CCCCC(CC)C(=O)O,535.78,690.1773
149-57-5,2-ethylhexanoic acid,CCCCC(CC)C(=O)O,558.92,661.7947
149-57-5,2-ethylhexanoic acid,CCCCC(CC)C(=O)O,582.05,630.2658
149-57-5,2-ethylhexanoic acid,CCCCC(CC)C(=O)O,605.19,594.169
149-57-5,2-ethylhexanoic acid,CCCCC(CC)C(=O)O,628.33,550.6163
149-57-5,2-ethylhexanoic acid,CCCCC(CC)C(=O)O,651.46,491.6552
149-57-5,2-ethylhexanoic acid,CCCCC(CC)C(=O)O,674.6,273.2803
151-56-4,aziridine,C1CN1,195.2,923.8141
151-56-4,aziridine,C1CN1,213.19,908.737
151-56-4,aziridine,C1CN1,231.18,893.2659
151-56-4,aziridine,C1CN1,249.17,877.3626
151-56-4,aziridine,C1CN1,267.16,860.9825
151-56-4,aziridine,C1CN1,285.15,844.073
151-56-4,aziridine,C1CN1,303.14,826.5714
151-56-4,aziridine,C1CN1,321.13,808.4019
151-56-4,aziridine,C1CN1,339.12,789.4717
151-56-4,aziridine,C1CN1,357.11,769.6651
151-56-4,aziridine,C1CN1,375.09,748.8346
151-56-4,aziridine,C1CN1,393.08,726.7878
151-56-4,aziridine,C1CN1,411.07,703.2658
151-56-4,aziridine,C1CN1,429.06,677.9066
151-56-4,aziridine,C1CN1,447.05,650.1774
151-56-4,aziridine,C1CN1,465.04,619.2396
151-56-4,aziridine,C1CN1,483.03,583.6341
151-56-4,aziridine,C1CN1,501.02,540.3877
151-56-4,aziridine,C1CN1,519.01,481.2757
151-56-4,aziridine,C1CN1,537.0,248.9496
1551-21-9,isopropyl methyl sulfide,CC(C)SC,171.64,933.6276
1551-21-9,isopropyl methyl sulfide,CC(C)SC,191.72,917.5088
1551-21-9,isopropyl methyl sulfide,CC(C)SC,211.79,901.0137
1551-21-9,isopropyl methyl sulfide,CC(C)SC,231.87,884.1058
