shift [ppm],Normalized I & background removal[au] 
22.4357,0.037008797
22.42842,0.025986484
22.42113,0.026914306
22.41384,0.025209534
22.40655,0.024396304
22.39926,0.024825095
22.39197,0.020207235
22.38468,0.012889358
22.3774,0.00880589
22.37011,0.011194676
22.36282,0.009572569
22.35553,0.008383921
22.34824,0.011256934
22.34095,0.011277039
22.33366,0.01270576
22.32637,0.006485266
22.31909,0.007258481
22.3118,0.008225414
22.30451,0.008387566
22.29722,0.006702523
22.28993,0
22.28264,0
22.27535,0
22.26806,0
22.26078,0
22.25349,0
22.2462,0
22.23891,0
22.23162,0
22.22433,0
22.21704,0
22.20975,0
22.20247,0
22.19518,0
22.18789,0
22.1806,0.007115651
22.17331,0.014254389
22.16602,0.027801164
22.15873,0.040095995
22.15144,0.032407533
22.14416,0.019568733
22.13687,0.01644274
22.12958,0.011773224
22.12229,0.011809549
22.115,0.011348951
22.10771,0.006617433
22.10042,0
22.09313,0
22.08585,0
22.07856,0
22.07127,0
22.06398,0
22.05669,0
22.0494,0
22.04211,0
22.03482,0
22.02754,0
22.02025,0
22.01296,0
22.00567,0
21.99838,0
21.99109,0
21.9838,0
21.97652,0
21.96923,0
21.96194,0
21.95465,0
21.94736,0
21.94007,0
21.93278,0
21.92549,0
21.91821,0
21.91092,0
21.90363,0
21.89634,0
21.88905,0
21.88176,0
21.87447,0
21.86718,0
21.8599,0
21.85261,0
21.84532,0
21.83803,0
21.83074,0
21.82345,0
21.81616,0
21.80887,0
21.80159,0
21.7943,0
21.78701,0
21.77972,0
21.77243,0
21.76514,0
21.75785,0
21.75056,0
21.74328,0
21.73599,0
21.7287,0
21.72141,0
21.71412,0
21.70683,0
21.69954,0
21.69225,0
21.68497,0
21.67768,0
21.67039,0
21.6631,0
21.65581,0
21.64852,0
21.64123,0
21.63395,0
21.62666,0
21.61937,0
21.61208,0
21.60479,0
21.5975,0
21.59021,0
21.58292,0
21.57564,0
21.56835,0
21.56106,0
21.55377,0
21.54648,0
21.53919,0
21.5319,0
21.52461,0
21.51733,0
21.51004,0
21.50275,0
21.49546,0
21.48817,0
21.48088,0
21.47359,0
21.4663,0
21.45902,0
21.45173,0
21.44444,0
21.43715,0
21.42986,0
21.42257,0
21.41528,0
21.40799,0
21.40071,0
21.39342,0
21.38613,0
21.37884,0
21.37155,0
21.36426,0
21.35697,0
21.34968,0
21.3424,0
21.33511,0
21.32782,0
21.32053,0
21.31324,0
21.30595,0
21.29866,0
21.29137,0
21.28409,0
21.2768,0
21.26951,0
21.26222,0
21.25493,0
21.24764,0
21.24035,0
21.23307,0
21.22578,0
21.21849,0
21.2112,0
21.20391,0
21.19662,0
21.18933,0
21.18204,0
21.17476,0
21.16747,0
21.16018,0
21.15289,0
21.1456,0
21.13831,0
21.13102,0
21.12373,0
21.11645,0
21.10916,0
21.10187,0
21.09458,0
21.08729,0
21.08,0
21.07271,0
21.06542,0
21.05814,0
21.05085,0
21.04356,0
21.03627,0
21.02898,0
21.02169,0
21.0144,0
21.00711,0
20.99983,0
20.99254,0
20.98525,0
20.97796,0
20.97067,0
20.96338,0
20.95609,0
20.9488,0
20.94152,0
20.93423,0
20.92694,0
20.91965,0
20.91236,0
20.90507,0
20.89778,0.006811211
20.89049,0
20.88321,0
20.87592,0
20.86863,0
20.86134,0
20.85405,0
20.84676,0
20.83947,0
20.83219,0
20.8249,0
20.81761,0
20.81032,0
20.80303,0
20.79574,0
20.78845,0
20.78116,0
20.77388,0
20.76659,0
20.7593,0
20.75201,0
20.74472,0
20.73743,0
20.73014,0
20.72285,0
20.71557,0
20.70828,0
20.70099,0
20.6937,0
20.68641,0
20.67912,0
20.67183,0
20.66454,0
20.65726,0.006233551
20.64997,0.007970507
20.64268,0
20.63539,0
20.6281,0.007143889
20.62081,0.011303063
20.61352,0.00853154
20.60623,0
20.59895,0
20.59166,0
20.58437,0
20.57708,0
20.56979,0
20.5625,0
20.55521,0
20.54792,0
20.54064,0
20.53335,0
20.52606,0
20.51877,0
20.51148,0
20.50419,0
20.4969,0
20.48961,0
20.48233,0
20.47504,0
20.46775,0
20.46046,0
20.45317,0
20.44588,0
20.43859,0
20.43131,0
20.42402,0
20.41673,0
20.40944,0
20.40215,0.007525029
20.39486,0
20.38757,0
20.38028,0
20.373,0
20.36571,0
20.35842,0
20.35113,0
20.34384,0
20.33655,0
20.32926,0
20.32197,0
20.31469,0
20.3074,0
20.30011,0
20.29282,0
20.28553,0
20.27824,0
20.27095,0
20.26366,0
20.25638,0
20.24909,0
20.2418,0
20.23451,0
20.22722,0
20.21993,0
20.21264,0.0063973
20.20535,0.008241543
20.19807,0.0073008
20.19078,0
20.18349,0.006810202
20.1762,0.012571996
20.16891,0.010974512
20.16162,0.015000164
20.15433,0.021011293
20.14704,0.02602933
20.13976,0.031742525
20.13247,0.032432684
20.12518,0.039536784
20.11789,0.036610578
20.1106,0.031056794
20.10331,0.024215523
20.09602,0.017765046
20.08874,0.015692838
20.08145,0.010448208
20.07416,0.009449136
20.06687,0.013784107
20.05958,0.016503975
20.05229,0.03519377
20.045,0.049843231
20.03771,0.066487158
20.03043,0.10409104
20.02314,0.164128926
20.01585,0.149784373
20.00856,0.08738657
20.00127,0.060686871
19.99398,0.040393191
19.98669,0.033141818
19.9794,0.025603928
19.97212,0.015468292
19.96483,0.013221719
19.95754,0.01148529
19.95025,0.009844177
19.94296,0.011937921
19.93567,0.013061524
19.92838,0.012748214
19.92109,0.015399151
19.91381,0.019703189
19.90652,0.01974727
19.89923,0.016939994
19.89194,0.012917821
19.88465,0.016973428
19.87736,0.026120368
19.87007,0.029464114
19.86278,0.023471434
19.8555,0.016575149
19.84821,0.012085721
19.84092,0.009637327
19.83363,0.010049703
19.82634,0.011583964
19.81905,0.007585179
19.81176,0
19.80447,0
19.79719,0.006072032
19.7899,0.009086263
19.78261,0.009788199
19.77532,0.010100967
19.76803,0.014829669
19.76074,0.021033673
19.75345,0.025718008
19.74616,0.035951368
19.73888,0.052687931
19.73159,0.066611495
19.7243,0.058861724
19.71701,0.062951321
19.70972,0.075446917
19.70243,0.087649986
19.69514,0.074481987
19.68786,0.068735404
19.68057,0.064363867
19.67328,0.055008585
19.66599,0.058644422
19.6587,0.069485592
19.65141,0.07115053
19.64412,0.059068423
19.63683,0.048669824
19.62955,0.048695863
19.62226,0.056059056
19.61497,0.074547589
19.60768,0.096593586
19.60039,0.097664042
19.5931,0.103733182
19.58581,0.119821589
19.57852,0.160606161
19.57124,0.178502832
19.56395,0.158997999
19.55666,0.1309286
19.54937,0.117967812
19.54208,0.107244999
19.53479,0.110944344
19.5275,0.146524059
19.52021,0.164005524
19.51293,0.114305846
19.50564,0.07202391
19.49835,0.053527169
19.49106,0.039140116
19.48377,0.028416971
19.47648,0.023848388
19.46919,0.021610625
19.4619,0.016101418
19.45462,0.014249133
19.44733,0.013444367
19.44004,0.012943664
19.43275,0.014027162
19.42546,0.015695654
19.41817,0.013747813
19.41088,0.016112713
19.40359,0.020286993
19.39631,0.035121587
19.38902,0.042511558
19.38173,0.036579645
19.37444,0.029272098
19.36715,0.025945249
19.35986,0.025222892
19.35257,0.025536293
19.34528,0.0299253
19.338,0.026215608
19.33071,0.015272933
19.32342,0.010844981
19.31613,0.009703125
19.30884,0.010738476
19.30155,0.007189987
19.29426,0.008012464
19.28698,0
19.27969,0.007578011
19.2724,0.009162739
19.26511,0
19.25782,0
19.25053,0.008804384
19.24324,0.009836166
19.23595,0.008837802
19.22867,0.010481897
19.22138,0.013820176
19.21409,0.020157612
19.2068,0.030426575
19.19951,0.029590544
19.19222,0.021904823
19.18493,0.016814288
19.17764,0.014454688
19.17036,0.014857365
19.16307,0.015244801
19.15578,0.017109496
19.14849,0.017837063
19.1412,0.018666151
19.13391,0.019420722
19.12662,0.029062688
19.11933,0.049122696
19.11205,0.051515608
19.10476,0.052354786
19.09747,0.069434598
19.09018,0.108252097
19.08289,0.179863767
19.0756,0.249128397
19.06831,0.175440785
19.06102,0.102567441
19.05374,0.069095099
19.04645,0.041328332
19.03916,0.024860366
19.03187,0.016615585
19.02458,0.014321903
19.01729,0.007582679
19.01,0.009346622
19.00271,0.009887415
18.99543,0.006769344
18.98814,0
18.98085,0
18.97356,0
18.96627,0
18.95898,0
18.95169,0
18.9444,0
18.93712,0
18.92983,0
18.92254,0
18.91525,0
18.90796,0
18.90067,0
18.89338,0.007503704
18.8861,0.013205198
18.87881,0.020794338
18.87152,0.02461829
18.86423,0.017668827
18.85694,0.010277019
18.84965,0
18.84236,0
18.83507,0
18.82779,0
18.8205,0
18.81321,0
18.80592,0
18.79863,0
18.79134,0
18.78405,0
18.77676,0
18.76948,0
18.76219,0
18.7549,0
18.74761,0.006724058
18.74032,0
18.73303,0
18.72574,0
18.71845,0
18.71117,0
18.70388,0
18.69659,0
18.6893,0
18.68201,0
18.67472,0
18.66743,0
18.66014,0
18.65286,0
18.64557,0
18.63828,0
18.63099,0
18.6237,0
18.61641,0
18.60912,0
18.60183,0
18.59455,0
18.58726,0
18.57997,0
18.57268,0
18.56539,0
18.5581,0
18.55081,0
18.54353,0
18.53624,0
18.52895,0
18.52166,0
18.51437,0
18.50708,0
18.49979,0
18.4925,0
18.48522,0
18.47793,0
18.47064,0
18.46335,0
18.45606,0
18.44877,0
18.44148,0
18.43419,0.006045677
18.42691,0.007152443
18.41962,0
18.41233,0
18.40504,0
18.39775,0
18.39046,0
18.38317,0
18.37588,0
18.3686,0
18.36131,0
18.35402,0
18.34673,0
18.33944,0
18.33215,0
18.32486,0
18.31757,0
18.31029,0
18.303,0
18.29571,0
18.28842,0
18.28113,0
18.27384,0
18.26655,0
18.25926,0
18.25198,0
18.24469,0
18.2374,0
18.23011,0
18.22282,0
18.21553,0
18.20824,0
18.20095,0
18.19367,0
18.18638,0
18.17909,0
18.1718,0
18.16451,0
18.15722,0
18.14993,0
18.14265,0
18.13536,0
18.12807,0
18.12078,0
18.11349,0
18.1062,0
18.09891,0
18.09162,0
18.08434,0
18.07705,0
18.06976,0
18.06247,0
18.05518,0
18.04789,0
18.0406,0
18.03331,0
18.02603,0
18.01874,0
18.01145,0
18.00416,0
17.99687,0
17.98958,0
17.98229,0
17.975,0
17.96772,0
17.96043,0
17.95314,0
17.94585,0
17.93856,0
17.93127,0
17.92398,0
17.91669,0
17.90941,0
17.90212,0
17.89483,0
17.88754,0
17.88025,0
17.87296,0
17.86567,0
17.85838,0
17.8511,0.00695633
17.84381,0.016064009
17.83652,0.022795327
17.82923,0.012002454
17.82194,0
17.81465,0
17.80736,0
17.80007,0
17.79279,0
17.7855,0
17.77821,0
17.77092,0
17.76363,0
17.75634,0
17.74905,0
17.74177,0
17.73448,0
17.72719,0
17.7199,0
17.71261,0
17.70532,0
17.69803,0
17.69074,0
17.68346,0
17.67617,0
17.66888,0
17.66159,0
17.6543,0
17.64701,0
17.63972,0
17.63243,0
17.62515,0
17.61786,0
17.61057,0
17.60328,0
17.59599,0
17.5887,0
17.58141,0
17.57412,0
17.56684,0
17.55955,0
17.55226,0
17.54497,0
17.53768,0
17.53039,0
17.5231,0
17.51581,0
17.50853,0
17.50124,0
17.49395,0
17.48666,0
17.47937,0
17.47208,0
17.46479,0
17.4575,0
17.45022,0
17.44293,0
17.43564,0
17.42835,0
17.42106,0
17.41377,0
17.40648,0
17.39919,0
17.39191,0
17.38462,0
17.37733,0
17.37004,0
17.36275,0
17.35546,0
17.34817,0
17.34089,0
17.3336,0
17.32631,0
17.31902,0
17.31173,0
17.30444,0
17.29715,0
17.28986,0
17.28258,0
17.27529,0
17.268,0
17.26071,0
17.25342,0
17.24613,0
17.23884,0
17.23155,0
17.22427,0
17.21698,0
17.20969,0
17.2024,0
17.19511,0
17.18782,0
17.18053,0
17.17324,0
17.16596,0
17.15867,0
17.15138,0
17.14409,0
17.1368,0
17.12951,0
17.12222,0
17.11493,0
17.10765,0
17.10036,0
17.09307,0
17.08578,0
17.07849,0
17.0712,0
17.06391,0
17.05662,0
17.04934,0
17.04205,0
17.03476,0.007229189
17.02747,0
17.02018,0
17.01289,0
17.0056,0
16.99832,0
16.99103,0
16.98374,0
16.97645,0
16.96916,0
16.96187,0
16.95458,0
16.94729,0
16.94001,0
16.93272,0
16.92543,0
16.91814,0
16.91085,0
16.90356,0
16.89627,0
16.88898,0
16.8817,0
16.87441,0
16.86712,0
16.85983,0
16.85254,0
16.84525,0
16.83796,0
16.83067,0
16.82339,0
16.8161,0
16.80881,0
16.80152,0
16.79423,0
16.78694,0
16.77965,0
16.77236,0
16.76508,0
16.75779,0
16.7505,0
16.74321,0
16.73592,0
16.72863,0
16.72134,0
16.71405,0
16.70677,0
16.69948,0
16.69219,0
16.6849,0
16.67761,0
16.67032,0
16.66303,0
16.65574,0
16.64846,0
16.64117,0
16.63388,0
16.62659,0
16.6193,0
16.61201,0
16.60472,0
16.59744,0
16.59015,0
16.58286,0
16.57557,0
16.56828,0
16.56099,0
16.5537,0
16.54641,0
16.53913,0
16.53184,0
16.52455,0
16.51726,0
16.50997,0
16.50268,0
16.49539,0
16.4881,0
16.48082,0
16.47353,0
16.46624,0
16.45895,0
16.45166,0
16.44437,0
16.43708,0
16.42979,0
16.42251,0
16.41522,0
16.40793,0
16.40064,0
16.39335,0
16.38606,0
16.37877,0
16.37148,0
16.3642,0
16.35691,0
16.34962,0
16.34233,0
16.33504,0
16.32775,0
16.32046,0.006073312
16.31317,0.008697939
16.30589,0.006374981
16.2986,0
16.29131,0
16.28402,0
16.27673,0.007369684
16.26944,0.008453047
16.26215,0
16.25486,0
16.24758,0
16.24029,0
16.233,0
16.22571,0
16.21842,0
16.21113,0
16.20384,0
16.19656,0
16.18927,0
16.18198,0
16.17469,0
16.1674,0
16.16011,0
16.15282,0
16.14553,0
16.13825,0
16.13096,0
16.12367,0
16.11638,0
16.10909,0
16.1018,0
16.09451,0
16.08722,0
16.07994,0
16.07265,0
16.06536,0
16.05807,0
16.05078,0
16.04349,0
16.0362,0
16.02891,0
16.02163,0
16.01434,0
16.00705,0
15.99976,0
15.99247,0
15.98518,0
15.97789,0
15.9706,0
15.96332,0
15.95603,0
15.94874,0
15.94145,0
15.93416,0
15.92687,0
15.91958,0
15.91229,0
15.90501,0
15.89772,0
15.89043,0
15.88314,0
15.87585,0
15.86856,0
15.86127,0
15.85398,0
15.8467,0
15.83941,0
15.83212,0
15.82483,0
15.81754,0
15.81025,0
15.80296,0.006075932
15.79568,0
15.78839,0
15.7811,0
15.77381,0
15.76652,0
15.75923,0
15.75194,0
15.74465,0
15.73737,0
15.73008,0
15.72279,0
15.7155,0
15.70821,0
15.70092,0
15.69363,0
15.68634,0
15.67906,0
15.67177,0
15.66448,0
15.65719,0
15.6499,0
15.64261,0
15.63532,0
15.62803,0
15.62075,0
15.61346,0
15.60617,0
15.59888,0
15.59159,0
15.5843,0
15.57701,0
15.56972,0
15.56244,0
15.55515,0
15.54786,0
15.54057,0
15.53328,0
15.52599,0
15.5187,0
15.51141,0
15.50413,0
15.49684,0
15.48955,0
15.48226,0
15.47497,0
15.46768,0
15.46039,0
15.45311,0
15.44582,0
15.43853,0
15.43124,0
15.42395,0
15.41666,0
15.40937,0
15.40208,0
15.3948,0
15.38751,0
15.38022,0
15.37293,0
15.36564,0
15.35835,0
15.35106,0
15.34377,0
15.33649,0
15.3292,0.006223085
15.32191,0
15.31462,0
15.30733,0
15.30004,0
15.29275,0
15.28546,0
15.27818,0
15.27089,0
15.2636,0
15.25631,0
15.24902,0
15.24173,0.010006736
15.23444,0.011690333
15.22715,0.015935065
15.21987,0.02247673
15.21258,0.026087748
15.20529,0.023445712
15.198,0.01304672
15.19071,0.010226628
15.18342,0
15.17613,0
15.16884,0
15.16156,0
15.15427,0
15.14698,0
15.13969,0
15.1324,0
15.12511,0
15.11782,0
15.11053,0
15.10325,0
15.09596,0
15.08867,0
15.08138,0
15.07409,0
15.0668,0
15.05951,0
15.05223,0
15.04494,0
15.03765,0
15.03036,0
15.02307,0
15.01578,0
15.00849,0
15.0012,0
14.99392,0
14.98663,0
14.97934,0
14.97205,0
14.96476,0
14.95747,0
14.95018,0.00976847
14.94289,0.006813199
14.93561,0
14.92832,0
14.92103,0
14.91374,0
14.90645,0
14.89916,0
14.89187,0
14.88458,0
14.8773,0
14.87001,0
14.86272,0
14.85543,0
14.84814,0
14.84085,0
14.83356,0
14.82627,0
14.81899,0
14.8117,0
14.80441,0
14.79712,0
14.78983,0
14.78254,0
14.77525,0
14.76796,0
14.76068,0
14.75339,0
14.7461,0
14.73881,0
14.73152,0
14.72423,0
14.71694,0
14.70965,0
14.70237,0
14.69508,0
14.68779,0
14.6805,0
14.67321,0
14.66592,0
14.65863,0
14.65135,0
14.64406,0
14.63677,0
14.62948,0
14.62219,0
14.6149,0
14.60761,0
14.60032,0
14.59304,0
14.58575,0
14.57846,0
14.57117,0
14.56388,0
14.55659,0
14.5493,0
14.54201,0
14.53473,0
14.52744,0
14.52015,0
14.51286,0
14.50557,0
14.49828,0
14.49099,0
14.4837,0
14.47642,0
14.46913,0
14.46184,0.013724123
14.45455,0.022182637
14.44726,0.027957157
14.43997,0.030809327
14.43268,0.039194814
14.42539,0.052430448
14.41811,0.087672607
14.41082,0.124105069
14.40353,0.128991722
14.39624,0.092054972
14.38895,0.056941863
14.38166,0.034471232
14.37437,0.021606935
14.36708,0.019960491
14.3598,0.01990257
14.35251,0.015031429
14.34522,0.010421039
14.33793,0.009248717
14.33064,0.009115661
14.32335,0.014451556
14.31606,0.016042714
14.30878,0.020474823
14.30149,0.031863382
14.2942,0.050225456
14.28691,0.096398467
14.27962,0.161314979
14.27233,0.241528775
14.26504,0.199973985
14.25775,0.111872527
14.25047,0.07880979
14.24318,0.059143483
14.23589,0.035932874
14.2286,0.027758002
14.22131,0.024780367
14.21402,0.023334794
14.20673,0.017679264
14.19944,0.014028623
14.19216,0.008359343
14.18487,0.007805072
14.17758,0.011507956
14.17029,0.007765057
14.163,0.009957354
14.15571,0.009000993
14.14842,0.010972148
14.14113,0.011890874
14.13385,0.007701955
14.12656,0.006910427
14.11927,0.007350694
14.11198,0
14.10469,0.006788591
14.0974,0.008054241
14.09011,0.016004341
14.08282,0.021819598
14.07554,0.030568154
14.06825,0.042102164
14.06096,0.054089197
14.05367,0.071207472
14.04638,0.124144994
14.03909,0.226871514
14.0318,0.344988963
14.02451,0.322581223
14.01723,0.199373705
14.00994,0.161286967
14.00265,0.199256357
13.99536,0.33058816
13.98807,0.602847212
13.98078,1
13.97349,0.795001804
13.9662,0.361195275
13.95892,0.185030944
13.95163,0.110378777
13.94434,0.070709977
13.93705,0.049208327
13.92976,0.039286726
13.92247,0.029167175
13.91518,0.024306953
13.9079,0.019028075
13.90061,0.019637467
13.89332,0.017725574
13.88603,0.013602874
13.87874,0.007560375
13.87145,0.008577067
13.86416,0.008548573
13.85687,0.010126193
13.84959,0.013393102
13.8423,0.017370366
13.83501,0.016812104
13.82772,0.018953438
13.82043,0.019009868
13.81314,0.016465315
13.80585,0.015126278
13.79856,0.014630469
13.79128,0.011807787
13.78399,0.008840423
13.7767,0.00994127
13.76941,0.009121926
13.76212,0
13.75483,0.0061242
13.74754,0
13.74025,0
13.73297,0
13.72568,0
13.71839,0
13.7111,0
13.70381,0
13.69652,0
13.68923,0
13.68194,0
13.67466,0
13.66737,0
13.66008,0
13.65279,0
13.6455,0
13.63821,0
13.63092,0
13.62363,0
13.61635,0
13.60906,0
13.60177,0
13.59448,0
13.58719,0
13.5799,0
13.57261,0
13.56532,0
13.55804,0
13.55075,0
13.54346,0
13.53617,0
13.52888,0
13.52159,0
13.5143,0
13.50702,0
13.49973,0
13.49244,0
13.48515,0
13.47786,0
13.47057,0
13.46328,0
13.45599,0
13.44871,0
13.44142,0
13.43413,0
13.42684,0
13.41955,0
13.41226,0
13.40497,0
13.39768,0
13.3904,0
13.38311,0
13.37582,0
13.36853,0
13.36124,0
13.35395,0
13.34666,0
13.33937,0
13.33209,0
13.3248,0
13.31751,0
13.31022,0
13.30293,0
13.29564,0
13.28835,0
13.28106,0
13.27378,0
13.26649,0
13.2592,0
13.25191,0
13.24462,0
13.23733,0
13.23004,0
13.22275,0
13.21547,0
13.20818,0
13.20089,0
13.1936,0
13.18631,0
13.17902,0
13.17173,0
13.16444,0
13.15716,0
13.14987,0
13.14258,0
13.13529,0
13.128,0
13.12071,0
13.11342,0
13.10614,0
13.09885,0
13.09156,0
13.08427,0
13.07698,0
13.06969,0
13.0624,0
13.05511,0
13.04783,0
13.04054,0
13.03325,0
13.02596,0
13.01867,0
13.01138,0
13.00409,0
12.9968,0
12.98952,0
12.98223,0
12.97494,0
12.96765,0
12.96036,0
12.95307,0
12.94578,0
12.93849,0
12.93121,0
12.92392,0
12.91663,0
12.90934,0
12.90205,0
12.89476,0
12.88747,0
12.88018,0
12.8729,0
12.86561,0
12.85832,0
12.85103,0
12.84374,0
12.83645,0
12.82916,0
12.82187,0
12.81459,0
12.8073,0
12.80001,0
12.79272,0
12.78543,0
12.77814,0
12.77085,0
12.76357,0
12.75628,0
12.74899,0
12.7417,0
12.73441,0
12.72712,0
12.71983,0
12.71254,0
12.70526,0
12.69797,0
12.69068,0
12.68339,0
12.6761,0
12.66881,0
12.66152,0
12.65423,0
12.64695,0
12.63966,0
12.63237,0
12.62508,0
12.61779,0
12.6105,0
12.60321,0
12.59592,0
12.58864,0
12.58135,0
12.57406,0
12.56677,0
12.55948,0
12.55219,0
12.5449,0
12.53761,0
12.53033,0
12.52304,0
12.51575,0
12.50846,0
12.50117,0
12.49388,0
12.48659,0
12.4793,0
12.47202,0
12.46473,0
12.45744,0
12.45015,0
12.44286,0
12.43557,0
12.42828,0
12.42099,0
12.41371,0
12.40642,0
12.39913,0
12.39184,0
12.38455,0
12.37726,0
12.36997,0
12.36269,0
12.3554,0
12.34811,0
12.34082,0
12.33353,0
12.32624,0
12.31895,0
12.31166,0
12.30438,0
12.29709,0
12.2898,0
12.28251,0
12.27522,0
12.26793,0
12.26064,0
12.25335,0
12.24607,0
12.23878,0
12.23149,0
12.2242,0
12.21691,0
12.20962,0
12.20233,0
12.19504,0
12.18776,0
12.18047,0
12.17318,0
12.16589,0
12.1586,0
12.15131,0
12.14402,0
12.13673,0
12.12945,0
12.12216,0
12.11487,0
12.10758,0
12.10029,0.00695383
12.093,0.007026134
12.08571,0.012924794
12.07842,0.015540129
12.07114,0.014901205
12.06385,0.006961661
12.05656,0
12.04927,0
12.04198,0
12.03469,0
12.0274,0
12.02011,0
12.01283,0
12.00554,0
11.99825,0
11.99096,0
11.98367,0
11.97638,0
11.96909,0
11.96181,0
11.95452,0
11.94723,0
11.93994,0
11.93265,0
11.92536,0
11.91807,0
11.91078,0
11.9035,0
11.89621,0
11.88892,0
11.88163,0
11.87434,0
11.86705,0
11.85976,0
11.85247,0
11.84519,0
11.8379,0
11.83061,0
11.82332,0
11.81603,0
11.80874,0
11.80145,0
11.79416,0
11.78688,0
11.77959,0
11.7723,0
11.76501,0
11.75772,0
11.75043,0
11.74314,0
11.73585,0
11.72857,0
11.72128,0
11.71399,0
11.7067,0
11.69941,0
11.69212,0
11.68483,0
11.67754,0
11.67026,0
11.66297,0
11.65568,0
11.64839,0
11.6411,0
11.63381,0
11.62652,0
11.61923,0
11.61195,0
11.60466,0
11.59737,0
11.59008,0
11.58279,0
11.5755,0
11.56821,0
11.56093,0
11.55364,0
11.54635,0
11.53906,0
11.53177,0
11.52448,0
11.51719,0
11.5099,0
11.50262,0
11.49533,0
11.48804,0
11.48075,0
11.47346,0
11.46617,0
11.45888,0
11.45159,0
11.44431,0
11.43702,0
11.42973,0
11.42244,0
11.41515,0
11.40786,0
11.40057,0
11.39328,0
11.386,0
11.37871,0
11.37142,0
11.36413,0
11.35684,0
11.34955,0
11.34226,0
11.33497,0
11.32769,0.007305047
11.3204,0.018197963
11.31311,0.03004828
11.30582,0.045953933
11.29853,0.05534953
11.29124,0.069298049
11.28395,0.092365978
11.27666,0.146337886
11.26938,0.242292171
11.26209,0.270813615
11.2548,0.150520389
11.24751,0.08211953
11.24022,0.057916658
11.23293,0.053481733
11.22564,0.047778643
11.21836,0.030890877
11.21107,0.022157261
11.20378,0.014883855
11.19649,0.012357044
11.1892,0.009883966
11.18191,0
11.17462,0
11.16733,0
11.16005,0
11.15276,0
11.14547,0
11.13818,0
11.13089,0
11.1236,0
11.11631,0
11.10902,0
11.10174,0
11.09445,0
11.08716,0
11.07987,0
11.07258,0.006237994
11.06529,0.007071992
11.058,0.014207642
11.05071,0.010030155
11.04343,0.008028895
11.03614,0
11.02885,0
11.02156,0
11.01427,0
11.00698,0
10.99969,0
10.9924,0
10.98512,0
10.97783,0
10.97054,0
10.96325,0
10.95596,0
10.94867,0
10.94138,0
10.93409,0
10.92681,0
10.91952,0
10.91223,0
10.90494,0
10.89765,0
10.89036,0
10.88307,0
10.87578,0
10.8685,0
10.86121,0
10.85392,0
10.84663,0
10.83934,0
10.83205,0.006458429
10.82476,0.009580792
10.81748,0.007302366
10.81019,0.013070079
10.8029,0.017030114
10.79561,0.02378107
10.78832,0.035681567
10.78103,0.044964906
10.77374,0.067501952
10.76645,0.08149297
10.75917,0.058298657
10.75188,0.048955212
10.74459,0.04612372
10.7373,0.051771057
10.73001,0.068746142
10.72272,0.073674631
10.71543,0.067496455
10.70814,0.06254637
10.70086,0.042259497
10.69357,0.034777163
10.68628,0.02677259
10.67899,0.021499948
10.6717,0.017196347
10.66441,0.017189269
10.65712,0.007077745
10.64983,0
10.64255,0
10.63526,0
10.62797,0
10.62068,0
10.61339,0
10.6061,0
10.59881,0
10.59152,0.006195826
10.58424,0.008353485
10.57695,0
10.56966,0
10.56237,0
10.55508,0
10.54779,0
10.5405,0.007951787
10.53321,0.008751176
10.52593,0.009227542
10.51864,0
10.51135,0
10.50406,0
10.49677,0
10.48948,0
10.48219,0
10.4749,0.007309504
10.46762,0.006092167
10.46033,0
10.45304,0
10.44575,0
10.43846,0
10.43117,0
10.42388,0
10.4166,0
10.40931,0
10.40202,0
10.39473,0
10.38744,0
10.38015,0
10.37286,0
10.36557,0
10.35829,0
10.351,0
10.34371,0
10.33642,0
10.32913,0
10.32184,0
10.31455,0
10.30726,0
10.29998,0
10.29269,0
10.2854,0
10.27811,0
10.27082,0
10.26353,0
10.25624,0
10.24895,0
10.24167,0
10.23438,0
10.22709,0
10.2198,0
10.21251,0
10.20522,0
10.19793,0
10.19064,0
10.18336,0
10.17607,0
10.16878,0
10.16149,0
10.1542,0
10.14691,0
10.13962,0
10.13233,0
10.12505,0
10.11776,0
10.11047,0
10.10318,0
10.09589,0
10.0886,0
10.08131,0
10.07402,0
10.06674,0
10.05945,0
10.05216,0
10.04487,0
10.03758,0
10.03029,0
10.023,0
10.01572,0
10.00843,0
10.00114,0
9.99385,0
9.98656,0
9.97927,0
9.97198,0
9.96469,0
9.95741,0
9.95012,0
9.94283,0
9.93554,0
9.92825,0
9.92096,0
9.91367,0
9.90638,0
9.8991,0
9.89181,0
9.88452,0
9.87723,0
9.86994,0
9.86265,0
9.85536,0
9.84807,0
9.84079,0
9.8335,0
9.82621,0
9.81892,0
9.81163,0
9.80434,0
9.79705,0
9.78976,0
9.78248,0
9.77519,0
9.7679,0
9.76061,0
9.75332,0
9.74603,0
9.73874,0
9.73145,0
9.72417,0
9.71688,0
9.70959,0
9.7023,0
9.69501,0
9.68772,0
9.68043,0
9.67315,0
9.66586,0
9.65857,0
9.65128,0
9.64399,0
9.6367,0
9.62941,0
9.62212,0
9.61484,0
9.60755,0
9.60026,0
9.59297,0
9.58568,0
9.57839,0
9.5711,0
9.56381,0
9.55653,0
9.54924,0
9.54195,0
9.53466,0
9.52737,0
9.52008,0
9.51279,0
9.5055,0
9.49822,0
9.49093,0
