CAS,SMILES,T_K,viscosity_Pas
591-19-5,C1=CC(=CC(=C1)Br)N,444.44,0.0006613760347745307
591-19-5,C1=CC(=CC(=C1)Br)N,472.22,0.0005370640715316887
591-19-5,C1=CC(=CC(=C1)Br)N,500.0,1.3411517714672504e-05
591-23-1,CC1CCCC(C1)O,333.33,0.004034509195770435
591-23-1,CC1CCCC(C1)O,361.11,0.001657282369126575
591-23-1,CC1CCCC(C1)O,388.89,0.0008038931952405261
591-23-1,CC1CCCC(C1)O,416.67,0.0004302995941174604
591-23-1,CC1CCCC(C1)O,444.44,0.00024893973657218535
591-23-1,CC1CCCC(C1)O,472.22,1.0368539344562194e-05
591-23-1,CC1CCCC(C1)O,500.0,1.0991286473858497e-05
591-24-2,CC1CCCC(=O)C1,444.44,9.079581546119612e-06
591-24-2,CC1CCCC(=O)C1,472.22,9.69507660147154e-06
591-24-2,CC1CCCC(=O)C1,500.0,1.0286150533423278e-05
591-50-4,C1=CC=C(C=C1)I,250.0,0.0038770611804809572
591-50-4,C1=CC=C(C=C1)I,277.78,0.002186744134419724
591-50-4,C1=CC=C(C=C1)I,305.56,0.0014005457809662847
591-50-4,C1=CC=C(C=C1)I,333.33,0.0009779501500717415
591-50-4,C1=CC=C(C=C1)I,361.11,0.0007261466395194877
591-50-4,C1=CC=C(C=C1)I,388.89,0.0005641565132865673
591-50-4,C1=CC=C(C=C1)I,416.67,0.00045359881075474355
591-50-4,C1=CC=C(C=C1)I,444.44,0.000374504536628893
591-50-4,C1=CC=C(C=C1)I,472.22,1.432651589506173e-05
591-50-4,C1=CC=C(C=C1)I,500.0,1.5224850000000002e-05
591-68-4,CCCCC(=O)OCCCC,250.0,0.002994260493052451
591-68-4,CCCCC(=O)OCCCC,277.78,0.0016299084603369632
591-68-4,CCCCC(=O)OCCCC,305.56,0.0010130981992568968
591-68-4,CCCCC(=O)OCCCC,333.33,0.000695642330245338
591-68-4,CCCCC(=O)OCCCC,361.11,0.0005129399533557329
591-68-4,CCCCC(=O)OCCCC,388.89,0.00039853289499316665
591-68-4,CCCCC(=O)OCCCC,416.67,0.00032072269590422634
591-68-4,CCCCC(=O)OCCCC,444.44,0.0002650417703058165
591-68-4,CCCCC(=O)OCCCC,472.22,8.247578942302267e-06
591-68-4,CCCCC(=O)OCCCC,500.0,8.752172713526088e-06
591-76-4,CCCCC(C)C,250.0,0.0006405029860922776
591-76-4,CCCCC(C)C,277.78,0.00045109379902089785
591-76-4,CCCCC(C)C,305.56,0.0003340938541004742
591-76-4,CCCCC(C)C,333.33,0.00025641727870205004
591-76-4,CCCCC(C)C,361.11,0.000202590356455331
591-76-4,CCCCC(C)C,388.89,7.92370801292362e-06
591-76-4,CCCCC(C)C,416.67,8.507296761615087e-06
591-76-4,CCCCC(C)C,444.44,9.066205888927705e-06
591-76-4,CCCCC(C)C,472.22,9.60466904036636e-06
591-76-4,CCCCC(C)C,500.0,1.0126015911960669e-05
591-78-6,CCCCC(=O)C,250.0,0.0012571488863710402
591-78-6,CCCCC(=O)C,277.78,0.0007821870440816531
591-78-6,CCCCC(=O)C,305.56,0.0005305399423417812
591-78-6,CCCCC(=O)C,333.33,0.000383898519160095
591-78-6,CCCCC(=O)C,361.11,0.00029191871805300833
591-78-6,CCCCC(=O)C,388.89,0.00023072410584058445
591-78-6,CCCCC(=O)C,416.67,8.580271772309282e-06
591-78-6,CCCCC(=O)C,444.44,9.131673814261468e-06
591-78-6,CCCCC(=O)C,472.22,9.676377789599792e-06
591-78-6,CCCCC(=O)C,500.0,1.0214714448349473e-05
591-93-5,C=CCC=C,305.56,7.180002623456789e-06
591-93-5,C=CCC=C,333.33,7.847511111111111e-06
591-93-5,C=CCC=C,361.11,8.505095216049381e-06
591-93-5,C=CCC=C,388.89,9.152754938271605e-06
591-93-5,C=CCC=C,416.67,9.790490277777777e-06
591-93-5,C=CCC=C,444.44,1.04183012345679e-05
591-93-5,C=CCC=C,472.22,1.1036187808641974e-05
591-93-5,C=CCC=C,500.0,1.164415e-05
591-95-7,CCC=C=C,250.0,0.00029045951192232866
591-95-7,CCC=C=C,277.78,0.00022763390652694548
591-95-7,CCC=C=C,305.56,0.0001863377263634262
591-95-7,CCC=C=C,333.33,7.4873333333333345e-06
591-95-7,CCC=C=C,361.11,8.065777777777779e-06
591-95-7,CCC=C=C,388.89,8.632055555555558e-06
591-95-7,CCC=C=C,416.67,9.186166666666669e-06
591-95-7,CCC=C=C,444.44,9.728111111111113e-06
591-95-7,CCC=C=C,472.22,1.0257888888888892e-05
591-95-7,CCC=C=C,500.0,1.0775500000000002e-05
591-96-8,CC=C=CC,250.0,0.0002904040742490738
591-96-8,CC=C=CC,277.78,0.0002276964888464183
591-96-8,CC=C=CC,305.56,0.00018646028949605812
591-96-8,CC=C=CC,333.33,7.619311111111111e-06
591-96-8,CC=C=CC,361.11,8.229758641975307e-06
591-96-8,CC=C=CC,388.89,8.830453086419752e-06
591-96-8,CC=C=CC,416.67,9.421394444444443e-06
591-96-8,CC=C=CC,444.44,1.0002582716049382e-05
591-96-8,CC=C=CC,472.22,1.0574017901234566e-05
591-96-8,CC=C=CC,500.0,1.1135699999999999e-05
592-41-6,CCCCC=C,250.0,0.000448443901031626
592-41-6,CCCCC=C,277.78,0.0003259561814306066
592-41-6,CCCCC=C,305.56,0.0002508164748604044
592-41-6,CCCCC=C,333.33,0.00020132466177407945
592-41-6,CCCCC=C,361.11,8.136495405573787e-06
592-41-6,CCCCC=C,388.89,8.73728192031115e-06
592-41-6,CCCCC=C,416.67,9.330730487036646e-06
592-41-6,CCCCC=C,444.44,9.917289341257412e-06
592-41-6,CCCCC=C,472.22,1.0497368426444666e-05
592-41-6,CCCCC=C,500.0,1.107134196889662e-05
592-50-7,CCCCCF,250.0,0.0006296639869223784
592-50-7,CCCCCF,277.78,0.0004405796849583164
592-50-7,CCCCCF,305.56,0.0003278857943750171
592-50-7,CCCCCF,333.33,0.000252400015888094
592-50-7,CCCCCF,361.11,8.212613764025406e-06
592-50-7,CCCCCF,388.89,8.866663647977286e-06
592-50-7,CCCCCF,416.67,9.489213550941233e-06
592-50-7,CCCCCF,444.44,1.0086037910313103e-05
592-50-7,CCCCCF,472.22,1.066159448033333e-05
592-50-7,CCCCCF,500.0,1.121937588075199e-05
592-57-4,C1CC=CC=C1,250.0,0.0005326456458492288
592-57-4,C1CC=CC=C1,277.78,0.0004385266866378393
592-57-4,C1CC=CC=C1,305.56,0.0003739903965182493
592-57-4,C1CC=CC=C1,333.33,0.0003274208408231137
592-57-4,C1CC=CC=C1,361.11,8.647732289457094e-06
592-57-4,C1CC=CC=C1,388.89,9.40191739467889e-06
592-57-4,C1CC=CC=C1,416.67,1.0116872402123516e-05
592-57-4,C1CC=CC=C1,444.44,1.0799849308027651e-05
592-57-4,C1CC=CC=C1,472.22,1.1456425713701668e-05
592-57-4,C1CC=CC=C1,500.0,1.209095932045274e-05
592-76-7,CCCCCC=C,250.0,0.0005802171208748306
592-76-7,CCCCCC=C,277.78,0.0004144455605248961
592-76-7,CCCCCC=C,305.56,0.00031469166777707477
592-76-7,CCCCCC=C,333.33,0.000250102003669452
592-76-7,CCCCCC=C,361.11,0.00020576417031667173
592-76-7,CCCCCC=C,388.89,8.271853753671933e-06
592-76-7,CCCCCC=C,416.67,8.837612316768888e-06
592-76-7,CCCCCC=C,444.44,9.396832445003443e-06
592-76-7,CCCCCC=C,472.22,9.949890615373363e-06
592-76-7,CCCCCC=C,500.0,1.0497132835269722e-05
592-84-7,CCCCOC=O,250.0,0.0014243321173068814
592-84-7,CCCCOC=O,277.78,0.0008705827945740733
592-84-7,CCCCOC=O,305.56,0.0005848685323342017
592-84-7,CCCCOC=O,333.33,0.000421849431989284
592-84-7,CCCCOC=O,361.11,0.00032091554058659454
592-84-7,CCCCOC=O,388.89,8.79521116483165e-06
592-84-7,CCCCOC=O,416.67,9.47410149682407e-06
592-84-7,CCCCOC=O,444.44,1.0120498900900594e-05
592-84-7,CCCCOC=O,472.22,1.0740000660841504e-05
592-84-7,CCCCOC=O,500.0,1.1337000934344704e-05
593-45-3,CCCCCCCCCCCCCCCCCC,305.56,0.00358512147606442
593-45-3,CCCCCCCCCCCCCCCCCC,333.33,0.002098022629603832
593-45-3,CCCCCCCCCCCCCCCCCC,361.11,0.001346813278679325
593-45-3,CCCCCCCCCCCCCCCCCC,388.89,0.0009291303727177849
593-45-3,CCCCCCCCCCCCCCCCCC,416.67,0.0006786106529563359
593-45-3,CCCCCCCCCCCCCCCCCC,444.44,0.000518916467798235
593-45-3,CCCCCCCCCCCCCCCCCC,472.22,0.0004119295153179737
593-45-3,CCCCCCCCCCCCCCCCCC,500.0,0.00033723504309175246
593-53-3,CF,250.0,9.174212668906545e-06
593-53-3,CF,277.78,1.0210594572976102e-05
593-53-3,CF,305.56,1.1222387092976222e-05
593-53-3,CF,333.33,1.2207331818147278e-05
593-53-3,CF,361.11,1.3164528326086643e-05
593-53-3,CF,388.89,1.409444372779725e-05
593-53-3,CF,416.67,1.4997925071107851e-05
593-70-4,C(F)Cl,250.0,0.0003898862764094102
593-70-4,C(F)Cl,277.78,9.848853015190096e-06
593-70-4,C(F)Cl,305.56,1.0978043920866934e-05
593-70-4,C(F)Cl,333.33,1.2019554835297597e-05
593-70-4,C(F)Cl,361.11,1.2993370684650698e-05
593-70-4,C(F)Cl,388.89,1.3913858069491812e-05
593-70-4,C(F)Cl,416.67,1.4791602088122914e-05
593-70-4,C(F)Cl,444.44,1.5634569441820682e-05
593-70-4,C(F)Cl,472.22,1.6448868492916892e-05
593-70-4,C(F)Cl,500.0,1.7239259833063565e-05
594-34-3,CC(C)(Br)CBr,305.56,0.0017595122849721723
594-34-3,CC(C)(Br)CBr,333.33,0.0011621075905935763
594-34-3,CC(C)(Br)CBr,361.11,0.0008285289987914385
594-34-3,CC(C)(Br)CBr,388.89,0.0006253542301812556
594-34-3,CC(C)(Br)CBr,416.67,0.0004930057256321712
594-34-3,CC(C)(Br)CBr,444.44,1.4470503233749695e-05
594-34-3,CC(C)(Br)CBr,472.22,1.5511208718418448e-05
594-34-3,CC(C)(Br)CBr,500.0,1.6488990073778853e-05
594-82-1,CC(C)(C)C(C)(C)C,388.89,8.247086332527713e-06
594-82-1,CC(C)(C)C(C)(C)C,416.67,8.829071410852171e-06
594-82-1,CC(C)(C)C(C)(C)C,444.44,9.400495019769002e-06
594-82-1,CC(C)(C)C(C)(C)C,472.22,9.961513228153427e-06
594-82-1,CC(C)(C)C(C)(C)C,500.0,1.051233842949893e-05
597-63-7,CC[Ge](CC)(CC)CC,250.0,0.0013304237907024155
597-63-7,CC[Ge](CC)(CC)CC,277.78,0.000886568620941411
597-63-7,CC[Ge](CC)(CC)CC,305.56,0.0006598161959572849
597-63-7,CC[Ge](CC)(CC)CC,333.33,0.0005317763257825868
597-63-7,CC[Ge](CC)(CC)CC,361.11,0.00044920481562963006
597-63-7,CC[Ge](CC)(CC)CC,388.89,0.00038882272966540957
597-63-7,CC[Ge](CC)(CC)CC,416.67,0.000342929297428376
597-63-7,CC[Ge](CC)(CC)CC,444.44,8.790685599982704e-06
597-63-7,CC[Ge](CC)(CC)CC,472.22,9.3784392718475e-06
597-63-7,CC[Ge](CC)(CC)CC,500.0,9.94076949859242e-06
598-03-8,CCCS(=O)(=O)CCC,305.56,0.005035808639424194
598-03-8,CCCS(=O)(=O)CCC,333.33,0.0024820250731516407
598-03-8,CCCS(=O)(=O)CCC,361.11,0.0014826979996418455
598-03-8,CCCS(=O)(=O)CCC,388.89,0.0010019390675784852
598-03-8,CCCS(=O)(=O)CCC,416.67,0.0007328838952306053
598-03-8,CCCS(=O)(=O)CCC,444.44,0.0005586309888971994
598-03-8,CCCS(=O)(=O)CCC,472.22,0.00043961009312671007
598-03-8,CCCS(=O)(=O)CCC,500.0,0.0003552303752651097
598-23-2,CC(C)C#C,250.0,0.0005767785966485603
598-23-2,CC(C)C#C,277.78,0.0004216943219042204
598-23-2,CC(C)C#C,305.56,8.203677071749702e-06
598-23-2,CC(C)C#C,333.33,8.892870200661597e-06
598-23-2,CC(C)C#C,361.11,9.577883595179298e-06
598-23-2,CC(C)C#C,388.89,1.0259061957277475e-05
598-23-2,CC(C)C#C,416.67,1.0936698944305382e-05
598-23-2,CC(C)C#C,444.44,1.161104763469391e-05
598-23-2,CC(C)C#C,472.22,1.2282328325803121e-05
598-23-2,CC(C)C#C,500.0,1.2950734461511205e-05
598-25-4,CC(=C=C)C,250.0,0.00029820699724681754
598-25-4,CC(=C=C)C,277.78,0.00022902712045928735
598-25-4,CC(=C=C)C,305.56,0.00018435990189544574
598-25-4,CC(=C=C)C,333.33,7.842493151408289e-06
598-25-4,CC(=C=C)C,361.11,8.47387721265202e-06
598-25-4,CC(=C=C)C,388.89,9.091618803521284e-06
598-25-4,CC(=C=C)C,416.67,9.696252959539186e-06
598-25-4,CC(=C=C)C,444.44,1.0288341651002972e-05
598-25-4,CC(=C=C)C,472.22,1.0868450872386897e-05
598-25-4,CC(=C=C)C,500.0,1.1437136549481153e-05
598-53-8,CC(C)OC,250.0,0.00028670842983132406
598-53-8,CC(C)OC,277.78,0.00021381627922836488
598-53-8,CC(C)OC,305.56,8.205699872462303e-06
598-53-8,CC(C)OC,333.33,8.923456877409797e-06
598-53-8,CC(C)OC,361.11,9.627071499961487e-06
598-53-8,CC(C)OC,388.89,1.0317372747728208e-05
598-53-8,CC(C)OC,416.67,1.0995152619805085e-05
598-53-8,CC(C)OC,444.44,1.1661154780319492e-05
598-53-8,CC(C)OC,472.22,1.2316070627148986e-05
598-53-8,CC(C)OC,500.0,1.2960539369163988e-05
598-55-0,COC(=O)N,333.33,0.002295868320057299
598-55-0,COC(=O)N,361.11,0.001323158252423722
598-55-0,COC(=O)N,388.89,0.0008659017576114997
598-55-0,COC(=O)N,416.67,0.0006012328938699196
598-55-0,COC(=O)N,444.44,0.000436941557143625
598-55-0,COC(=O)N,472.22,1.2677132138451969e-05
598-55-0,COC(=O)N,500.0,1.3385262876711223e-05
598-75-4,CC(C)C(C)O,388.89,8.928713487019096e-06
598-75-4,CC(C)C(C)O,416.67,9.606706629185318e-06
598-75-4,CC(C)C(C)O,444.44,1.0254121291017383e-05
598-75-4,CC(C)C(C)O,472.22,1.0876266788299403e-05
598-75-4,CC(C)C(C)O,500.0,1.1477298546822416e-05
60-12-8,C1=CC=C(C=C1)CCO,250.0,0.26825361278945226
60-12-8,C1=CC=C(C=C1)CCO,277.78,0.032865762003868884
60-12-8,C1=CC=C(C=C1)CCO,305.56,0.008179045522943552
60-12-8,C1=CC=C(C=C1)CCO,333.33,0.0032547316038995322
60-12-8,C1=CC=C(C=C1)CCO,361.11,0.0016900098544060823
60-12-8,C1=CC=C(C=C1)CCO,388.89,0.0010326525317986286
60-12-8,C1=CC=C(C=C1)CCO,416.67,0.0006823349941187341
60-12-8,C1=CC=C(C=C1)CCO,444.44,0.00047479802316093656
60-12-8,C1=CC=C(C=C1)CCO,472.22,0.0003447212962099737
60-12-8,C1=CC=C(C=C1)CCO,500.0,1.0246605044310072e-05
60-29-7,CCOCC,250.0,0.0003749486741501324
60-29-7,CCOCC,277.78,0.00027544543717439513
60-29-7,CCOCC,305.56,0.0002091135466838763
60-29-7,CCOCC,333.33,7.949787610144355e-06
60-29-7,CCOCC,361.11,8.649517314296546e-06
60-29-7,CCOCC,388.89,9.338564381421154e-06
60-29-7,CCOCC,416.67,1.0016554688081634e-05
60-29-7,CCOCC,444.44,1.0683007067595726e-05
60-29-7,CCOCC,472.22,1.1337589291679305e-05
60-29-7,CCOCC,500.0,1.1979961763382776e-05
60-35-5,CC(=O)N,361.11,0.0015217381664554687
60-35-5,CC(=O)N,388.89,0.0009984732564111266
60-35-5,CC(=O)N,416.67,0.0006863739851520467
60-35-5,CC(=O)N,444.44,0.000490300631607465
60-35-5,CC(=O)N,472.22,0.00036163642246773883
60-35-5,CC(=O)N,500.0,1.0201845318922681e-05
601-89-8,C1=CC(=C(C(=C1)O)[N+](=O)[O-])O,361.11,0.0024951442624375243
601-89-8,C1=CC(=C(C(=C1)O)[N+](=O)[O-])O,388.89,0.0015404345301383137
601-89-8,C1=CC(=C(C(=C1)O)[N+](=O)[O-])O,416.67,0.0010437833507237636
601-89-8,C1=CC(=C(C(=C1)O)[N+](=O)[O-])O,444.44,0.000757402142990954
601-89-8,C1=CC(=C(C(=C1)O)[N+](=O)[O-])O,472.22,0.0005788597940880001
601-89-8,C1=CC(=C(C(=C1)O)[N+](=O)[O-])O,500.0,0.0004605673325371142
6032-29-7,CCCC(C)O,250.0,0.059861247023854064
6032-29-7,CCCC(C)O,277.78,0.008750012842119393
6032-29-7,CCCC(C)O,305.56,0.002546092062721146
6032-29-7,CCCC(C)O,333.33,0.0011791947619549025
6032-29-7,CCCC(C)O,361.11,0.0007500949206765192
6032-29-7,CCCC(C)O,388.89,0.000592840198524514
6032-29-7,CCCC(C)O,416.67,9.490516574385114e-06
6032-29-7,CCCC(C)O,444.44,1.0096610006861861e-05
6032-29-7,CCCC(C)O,472.22,1.069492547396e-05
6032-29-7,CCCC(C)O,500.0,1.1285851756908058e-05
6065-01-6,CCCCC(=CCCC)[N+](=O)[O-],333.33,0.0005308567299252241
6065-01-6,CCCCC(=CCCC)[N+](=O)[O-],361.11,0.0004478756525691673
6065-01-6,CCCCC(=CCCC)[N+](=O)[O-],388.89,0.00038716176622487203
6065-01-6,CCCCC(=CCCC)[N+](=O)[O-],416.67,0.00034124997013118113
6065-01-6,CCCCC(=CCCC)[N+](=O)[O-],444.44,0.00030557072586472473
6065-01-6,CCCCC(=CCCC)[N+](=O)[O-],472.22,0.000277196038837285
6065-01-6,CCCCC(=CCCC)[N+](=O)[O-],500.0,0.0002541709452487705
6065-04-9,CCCCCC=C(CC)[N+](=O)[O-],333.33,0.0005321429589210049
6065-04-9,CCCCCC=C(CC)[N+](=O)[O-],361.11,0.00045062783705137016
6065-04-9,CCCCCC=C(CC)[N+](=O)[O-],388.89,0.00039078029656081776
6065-04-9,CCCCCC=C(CC)[N+](=O)[O-],416.67,0.0003453889984257107
6065-04-9,CCCCCC=C(CC)[N+](=O)[O-],444.44,0.0003100229509422721
6065-04-9,CCCCCC=C(CC)[N+](=O)[O-],472.22,0.00028183326819280856
6065-04-9,CCCCCC=C(CC)[N+](=O)[O-],500.0,0.0002589117184768408
6065-09-4,CCCCC=C(CC)[N+](=O)[O-],305.56,0.0005895651433517351
6065-09-4,CCCCC=C(CC)[N+](=O)[O-],333.33,0.0004939791092415828
6065-09-4,CCCCC=C(CC)[N+](=O)[O-],361.11,0.00042531611894570194
6065-09-4,CCCCC=C(CC)[N+](=O)[O-],388.89,0.0003741182485091149
6065-09-4,CCCCC=C(CC)[N+](=O)[O-],416.67,0.00033476467699601397
6065-09-4,CCCCC=C(CC)[N+](=O)[O-],444.44,0.00030373941509330063
6065-09-4,CCCCC=C(CC)[N+](=O)[O-],472.22,0.0002787425014098705
6065-09-4,CCCCC=C(CC)[N+](=O)[O-],500.0,0.00025820335967359693
6065-10-7,CCCCCC(=CC)[N+](=O)[O-],305.56,0.000611156150941504
6065-10-7,CCCCCC(=CC)[N+](=O)[O-],333.33,0.0005059628397235089
6065-10-7,CCCCCC(=CC)[N+](=O)[O-],361.11,0.00043123410871542307
6065-10-7,CCCCCC(=CC)[N+](=O)[O-],388.89,0.00037603753522424076
6065-10-7,CCCCCC(=CC)[N+](=O)[O-],416.67,0.00033395414288340055
6065-10-7,CCCCCC(=CC)[N+](=O)[O-],444.44,0.0003010111977679838
6065-10-7,CCCCCC(=CC)[N+](=O)[O-],472.22,0.00027463515301411187
6065-10-7,CCCCCC(=CC)[N+](=O)[O-],500.0,0.00025308546656898815
6065-11-8,CCCCCC=C(C)[N+](=O)[O-],305.56,0.0006128475003649918
6065-11-8,CCCCCC=C(C)[N+](=O)[O-],333.33,0.000511098958141515
6065-11-8,CCCCCC=C(C)[N+](=O)[O-],361.11,0.0004383242083792556
6065-11-8,CCCCCC=C(C)[N+](=O)[O-],388.89,0.00038425930463238135
6065-11-8,CCCCCC=C(C)[N+](=O)[O-],416.67,0.000342833111733689
6065-11-8,CCCCCC=C(C)[N+](=O)[O-],444.44,0.00031026369886270297
6065-11-8,CCCCCC=C(C)[N+](=O)[O-],472.22,0.0002840865449224504
6065-11-8,CCCCCC=C(C)[N+](=O)[O-],500.0,0.00026262506218614556
6065-13-0,CCCCC(=CC)[N+](=O)[O-],305.56,0.000558732941656976
6065-13-0,CCCCC(=CC)[N+](=O)[O-],333.33,0.0004699986763234285
6065-13-0,CCCCC(=CC)[N+](=O)[O-],361.11,0.0004060235695659015
6065-13-0,CCCCC(=CC)[N+](=O)[O-],388.89,0.0003581708109736235
6065-13-0,CCCCC(=CC)[N+](=O)[O-],416.67,0.0003212848824933681
6065-13-0,CCCCC(=CC)[N+](=O)[O-],444.44,0.00029212580493988174
6065-13-0,CCCCC(=CC)[N+](=O)[O-],472.22,0.00026856107996503216
6065-13-0,CCCCC(=CC)[N+](=O)[O-],500.0,0.0002491179692821582
6065-14-1,CCCCC=C(C)[N+](=O)[O-],305.56,0.000555730988349547
6065-14-1,CCCCC=C(C)[N+](=O)[O-],333.33,0.00047250573213696175
6065-14-1,CCCCC=C(C)[N+](=O)[O-],361.11,0.00041190438573057963
6065-14-1,CCCCC=C(C)[N+](=O)[O-],388.89,0.0003661912705580553
6065-14-1,CCCCC=C(C)[N+](=O)[O-],416.67,0.00033069759029290166
6065-14-1,CCCCC=C(C)[N+](=O)[O-],444.44,0.0003024602006500165
6065-14-1,CCCCC=C(C)[N+](=O)[O-],472.22,0.0002795104645182154
6065-14-1,CCCCC=C(C)[N+](=O)[O-],500.0,0.00026047496788563504
6065-17-4,CCCC=C(C)[N+](=O)[O-],305.56,0.0005202289908639309
6065-17-4,CCCC=C(C)[N+](=O)[O-],333.33,0.00044676902411642925
6065-17-4,CCCC=C(C)[N+](=O)[O-],361.11,0.0003927792371787801
6065-17-4,CCCC=C(C)[N+](=O)[O-],388.89,0.0003517273320305345
6065-17-4,CCCC=C(C)[N+](=O)[O-],416.67,0.0003196260543824842
6065-17-4,CCCC=C(C)[N+](=O)[O-],444.44,0.00029391521614195775
6065-17-4,CCCC=C(C)[N+](=O)[O-],472.22,0.00027286816370432137
6065-17-4,CCCC=C(C)[N+](=O)[O-],500.0,9.645361047651313e-06
6065-18-5,CCC(=CC)[N+](=O)[O-],277.78,0.0005634647946128685
6065-18-5,CCC(=CC)[N+](=O)[O-],305.56,0.0004747891173728117
6065-18-5,CCC(=CC)[N+](=O)[O-],333.33,0.00041165603588823844
6065-18-5,CCC(=CC)[N+](=O)[O-],361.11,0.00036484141218242147
6065-18-5,CCC(=CC)[N+](=O)[O-],388.89,0.0003289691512133021
6065-18-5,CCC(=CC)[N+](=O)[O-],416.67,0.0003007190044057461
6065-18-5,CCC(=CC)[N+](=O)[O-],444.44,0.0002779302528725582
6065-18-5,CCC(=CC)[N+](=O)[O-],472.22,9.574060484684795e-06
6065-18-5,CCC(=CC)[N+](=O)[O-],500.0,1.0182867498524492e-05
6065-19-6,CC/C=C(\C)/[N+](=O)[O-],277.78,0.000544873082690586
6065-19-6,CC/C=C(\C)/[N+](=O)[O-],305.56,0.0004629436254948473
6065-19-6,CC/C=C(\C)/[N+](=O)[O-],333.33,0.00040416699087463925
6065-19-6,CC/C=C(\C)/[N+](=O)[O-],361.11,0.00036030318973132713
6065-19-6,CC/C=C(\C)/[N+](=O)[O-],388.89,0.00032650832839011673
6065-19-6,CC/C=C(\C)/[N+](=O)[O-],416.67,0.0002997678546028061
6065-19-6,CC/C=C(\C)/[N+](=O)[O-],444.44,0.0002781054284523352
6065-19-6,CC/C=C(\C)/[N+](=O)[O-],472.22,9.574060484684795e-06
6065-19-6,CC/C=C(\C)/[N+](=O)[O-],500.0,1.0182867498524492e-05
609-72-3,CC1=CC=CC=C1N(C)C,250.0,0.003298384409095645
609-72-3,CC1=CC=CC=C1N(C)C,277.78,0.0018856977761919555
609-72-3,CC1=CC=CC=C1N(C)C,305.56,0.0011934405929158853
609-72-3,CC1=CC=CC=C1N(C)C,333.33,0.0008151686247761371
609-72-3,CC1=CC=CC=C1N(C)C,361.11,0.0005904817989128282
609-72-3,CC1=CC=CC=C1N(C)C,388.89,0.000447992160644369
609-72-3,CC1=CC=CC=C1N(C)C,416.67,0.00035264824592298684
609-72-3,CC1=CC=CC=C1N(C)C,444.44,0.00028594389011367513
609-72-3,CC1=CC=CC=C1N(C)C,472.22,9.290205145608492e-06
609-72-3,CC1=CC=CC=C1N(C)C,500.0,9.871874210019893e-06
613-97-8,CCN(C)C1=CC=CC=C1,277.78,0.0024076536759506865
613-97-8,CCN(C)C1=CC=CC=C1,305.56,0.0014510234341715805
613-97-8,CCN(C)C1=CC=CC=C1,333.33,0.0009515118614151502
613-97-8,CCN(C)C1=CC=CC=C1,361.11,0.0006658125537270576
613-97-8,CCN(C)C1=CC=CC=C1,388.89,0.0004905933335407281
613-97-8,CCN(C)C1=CC=CC=C1,416.67,0.00037962699045837573
613-97-8,CCN(C)C1=CC=CC=C1,444.44,0.0003057541638393404
613-97-8,CCN(C)C1=CC=CC=C1,472.22,0.0002540183925864666
613-97-8,CCN(C)C1=CC=CC=C1,500.0,9.696649854820916e-06
614-71-1,CCOC1=CC=CC=C1C,472.22,9.404710320156686e-06
614-71-1,CCOC1=CC=CC=C1C,500.0,9.993231153348557e-06
615-36-1,C1=CC=C(C(=C1)N)Br,305.56,0.003812002439768303
615-36-1,C1=CC=C(C(=C1)N)Br,333.33,0.0021376319805226102
615-36-1,C1=CC=C(C(=C1)N)Br,361.11,0.0013871229837827891
615-36-1,C1=CC=C(C(=C1)N)Br,388.89,0.0009909391512248635
615-36-1,C1=CC=C(C(=C1)N)Br,416.67,0.0007451329412641384
615-36-1,C1=CC=C(C(=C1)N)Br,444.44,0.0005805849610321783
615-36-1,C1=CC=C(C(=C1)N)Br,472.22,0.0004657698946808664
615-36-1,C1=CC=C(C(=C1)N)Br,500.0,1.3411517714672504e-05
616-38-6,COC(=O)OC,277.78,0.0007487417668653754
616-38-6,COC(=O)OC,305.56,0.0005316786575812282
616-38-6,COC(=O)OC,333.33,0.0003960526136714699
616-38-6,COC(=O)OC,361.11,0.0003039583666004507
616-38-6,COC(=O)OC,388.89,1.1244669114608258e-05
616-38-6,COC(=O)OC,416.67,1.2083476549475052e-05
616-38-6,COC(=O)OC,444.44,1.2915216186681923e-05
616-38-6,COC(=O)OC,472.22,1.3738363614609852e-05
616-38-6,COC(=O)OC,500.0,1.4551590486635305e-05
62-53-3,C1=CC=C(C=C1)N,277.78,0.008336566906986956
62-53-3,C1=CC=C(C=C1)N,305.56,0.0030635733646509036
62-53-3,C1=CC=C(C=C1)N,333.33,0.0015731432394732738
62-53-3,C1=CC=C(C=C1)N,361.11,0.0009820870962959246
62-53-3,C1=CC=C(C=C1)N,388.89,0.0006914440867957024
62-53-3,C1=CC=C(C=C1)N,416.67,0.0005236999619480896
62-53-3,C1=CC=C(C=C1)N,444.44,0.0004073494472386938
62-53-3,C1=CC=C(C=C1)N,472.22,1.0768305709876545e-05
62-53-3,C1=CC=C(C=C1)N,500.0,1.1402950000000002e-05
620-22-4,CC1=CC=CC(=C1)C#N,277.78,0.0022405395805089423
620-22-4,CC1=CC=CC(=C1)C#N,305.56,0.0013187342979430218
620-22-4,CC1=CC=CC(=C1)C#N,333.33,0.0008747334286247707
620-22-4,CC1=CC=CC(=C1)C#N,361.11,0.0006322153169668589
620-22-4,CC1=CC=CC(=C1)C#N,388.89,0.00048588959697870685
620-22-4,CC1=CC=CC(=C1)C#N,416.67,0.00039079779121129377
