CAS,SMILES,T_K,surface_tension_Nm
2551-62-4,FS(F)(F)(F)(F)F,277.78,0.003936970547195456
2551-62-4,FS(F)(F)(F)(F)F,305.56,0.0009165058393996667
2696-92-6,N(=O)Cl,250.0,0.03299448706625825
2696-92-6,N(=O)Cl,277.78,0.028811356158372402
2696-92-6,N(=O)Cl,305.56,0.02452451767872388
2696-92-6,N(=O)Cl,333.33,0.02010879545194197
2696-92-6,N(=O)Cl,361.11,0.015524292540280052
2696-92-6,N(=O)Cl,388.89,0.01069863738171112
2696-92-6,N(=O)Cl,416.67,0.005460556439411901
2837-89-0,FC(Cl)C(F)(F)F,250.0,0.01562800596407632
2837-89-0,FC(Cl)C(F)(F)F,277.78,0.01212581300178136
2837-89-0,FC(Cl)C(F)(F)F,305.56,0.008784119407219544
2837-89-0,FC(Cl)C(F)(F)F,333.33,0.005642680747893932
2837-89-0,FC(Cl)C(F)(F)F,361.11,0.0027744833154986267
2837-89-0,FC(Cl)C(F)(F)F,388.89,0.0003812079524472826
287-23-0,C1CCC1,250.0,0.026905885715314205
287-23-0,C1CCC1,277.78,0.0225291781292083
287-23-0,C1CCC1,305.56,0.01831718401382973
287-23-0,C1CCC1,333.33,0.014291839240010507
287-23-0,C1CCC1,361.11,0.010483447463588756
287-23-0,C1CCC1,388.89,0.006937191512750445
287-23-0,C1CCC1,416.67,0.0037295730737277343
287-23-0,C1CCC1,444.44,0.0010302701508191627
287-92-3,C1CCCC1,250.0,0.02897275686957579
287-92-3,C1CCCC1,277.78,0.02479447635328852
287-92-3,C1CCCC1,305.56,0.02080467321996402
287-92-3,C1CCCC1,333.33,0.017018574746052454
287-92-3,C1CCCC1,361.11,0.013455158799678167
287-92-3,C1CCCC1,388.89,0.01013893224115785
287-92-3,C1CCCC1,416.67,0.0071031481407975
287-92-3,C1CCCC1,444.44,0.004396409230858368
287-92-3,C1CCCC1,472.22,0.0020993025995754474
287-92-3,C1CCCC1,500.0,0.00038877981936147923
289-80-5,C1=CC=NN=C1,250.0,0.052845991363513894
289-80-5,C1=CC=NN=C1,277.78,0.04998933893635495
289-80-5,C1=CC=NN=C1,305.56,0.04713592832589365
289-80-5,C1=CC=NN=C1,333.33,0.04428594799804082
289-80-5,C1=CC=NN=C1,361.11,0.041439609936873276
289-80-5,C1=CC=NN=C1,388.89,0.038597154401595474
289-80-5,C1=CC=NN=C1,416.67,0.03575885601842152
289-80-5,C1=CC=NN=C1,444.44,0.03292503172233774
289-80-5,C1=CC=NN=C1,472.22,0.03009605153243738
289-80-5,C1=CC=NN=C1,500.0,0.027272353104576454
289-95-2,C1=CN=CN=C1,250.0,0.03532526499365602
289-95-2,C1=CN=CN=C1,277.78,0.032434927691004097
289-95-2,C1=CN=CN=C1,305.56,0.029577669528247634
289-95-2,C1=CN=CN=C1,333.33,0.02675583289646951
289-95-2,C1=CN=CN=C1,361.11,0.02397215455169823
289-95-2,C1=CN=CN=C1,388.89,0.021229877449938456
289-95-2,C1=CN=CN=C1,416.67,0.018532912663901797
289-95-2,C1=CN=CN=C1,444.44,0.01588607792610567
289-95-2,C1=CN=CN=C1,472.22,0.013295468608707877
289-95-2,C1=CN=CN=C1,500.0,0.0107690705256777
29118-24-9,F/C=C/C(F)(F)F,250.0,0.015837368567417826
29118-24-9,F/C=C/C(F)(F)F,277.78,0.011716792169973744
29118-24-9,F/C=C/C(F)(F)F,305.56,0.007895087898903525
29118-24-9,F/C=C/C(F)(F)F,333.33,0.004448844559227839
29118-24-9,F/C=C/C(F)(F)F,361.11,0.0015324243683666353
292-64-8,C1CCCCCCC1,250.0,0.03631942593172125
292-64-8,C1CCCCCCC1,277.78,0.032594625990116984
292-64-8,C1CCCCCCC1,305.56,0.02898398099409736
292-64-8,C1CCCCCCC1,333.33,0.02538693160270542
292-64-8,C1CCCCCCC1,361.11,0.02188783762117295
292-64-8,C1CCCCCCC1,388.89,0.01858711066265417
292-64-8,C1CCCCCCC1,416.67,0.015493034832712386
292-64-8,C1CCCCCCC1,444.44,0.012615251424592317
292-64-8,C1CCCCCCC1,472.22,0.009965192331545457
292-64-8,C1CCCCCCC1,500.0,0.007556740813032799
306-83-2,FC(F)(F)C(Cl)Cl,250.0,0.02107461440243634
306-83-2,FC(F)(F)C(Cl)Cl,277.78,0.017631968412267197
306-83-2,FC(F)(F)C(Cl)Cl,305.56,0.014313881323821224
306-83-2,FC(F)(F)C(Cl)Cl,333.33,0.011137614051001323
306-83-2,FC(F)(F)C(Cl)Cl,361.11,0.00812724194320941
306-83-2,FC(F)(F)C(Cl)Cl,388.89,0.00531917321190497
306-83-2,FC(F)(F)C(Cl)Cl,416.67,0.0027765622158175815
306-83-2,FC(F)(F)C(Cl)Cl,444.44,0.0006481712095487044
3221-61-2,CCCCCCC(C)C,250.0,0.025968461258141638
3221-61-2,CCCCCCC(C)C,277.78,0.023324596035158
3221-61-2,CCCCCCC(C)C,305.56,0.020713905837297375
3221-61-2,CCCCCCC(C)C,333.33,0.0181033454887693
3221-61-2,CCCCCCC(C)C,361.11,0.015542484689364028
3221-61-2,CCCCCCC(C)C,388.89,0.01307382593375323
3221-61-2,CCCCCCC(C)C,416.67,0.010706585968577978
3221-61-2,CCCCCCC(C)C,444.44,0.008452583058456125
3221-61-2,CCCCCCC(C)C,472.22,0.006327642247989189
3221-61-2,CCCCCCC(C)C,500.0,0.0043543145561824245
352-32-9,CC1=CC=C(C=C1)F,250.0,0.033045763671503706
352-32-9,CC1=CC=C(C=C1)F,277.78,0.02992034011274299
352-32-9,CC1=CC=C(C=C1)F,305.56,0.026839630535481857
352-32-9,CC1=CC=C(C=C1)F,333.33,0.023769776886072867
352-32-9,CC1=CC=C(C=C1)F,361.11,0.020700134257081237
352-32-9,CC1=CC=C(C=C1)F,388.89,0.017680171413366155
352-32-9,CC1=CC=C(C=C1)F,416.67,0.014754257798807827
352-32-9,CC1=CC=C(C=C1)F,444.44,0.011933728353092374
352-32-9,CC1=CC=C(C=C1)F,472.22,0.009233668162881003
352-32-9,CC1=CC=C(C=C1)F,500.0,0.006675325015975535
352-70-5,CC1=CC(=CC=C1)F,250.0,0.03526931296077491
352-70-5,CC1=CC(=CC=C1)F,277.78,0.03172805597633709
352-70-5,CC1=CC(=CC=C1)F,305.56,0.0282367813488775
352-70-5,CC1=CC(=CC=C1)F,333.33,0.024744329181591324
352-70-5,CC1=CC(=CC=C1)F,361.11,0.021251620469764348
352-70-5,CC1=CC(=CC=C1)F,388.89,0.017766342073213707
352-70-5,CC1=CC(=CC=C1)F,416.67,0.014420393303696587
352-70-5,CC1=CC(=CC=C1)F,444.44,0.011289451644245545
352-70-5,CC1=CC(=CC=C1)F,472.22,0.008396470731642236
352-70-5,CC1=CC(=CC=C1)F,500.0,0.005772638110880161
352-93-2,CCSCC,250.0,0.029475223112513767
352-93-2,CCSCC,277.78,0.02675004470938256
352-93-2,CCSCC,305.56,0.024031821599400836
352-93-2,CCSCC,333.33,0.02132130188853358
352-93-2,CCSCC,361.11,0.01861941736118387
352-93-2,CCSCC,388.89,0.015927361477666234
352-93-2,CCSCC,416.67,0.013246719112879432
352-93-2,CCSCC,444.44,0.010579699741305505
352-93-2,CCSCC,472.22,0.007929605908222767
352-93-2,CCSCC,500.0,0.005301941251802349
353-36-6,CCF,250.0,0.015912795149050335
353-36-6,CCF,277.78,0.012043758892259105
353-36-6,CCF,305.56,0.008296760722683252
353-36-6,CCF,333.33,0.004716144204529989
353-36-6,CCF,361.11,0.0014100249152509646
354-33-6,C(C(F)(F)F)(F)F,250.0,0.010060794797612705
354-33-6,C(C(F)(F)F)(F)F,277.78,0.006340391470624867
354-33-6,C(C(F)(F)F)(F)F,305.56,0.0030099143101075033
354-33-6,C(C(F)(F)F)(F)F,333.33,0.0003453151484556126
355-25-9,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,250.0,0.012146625048197699
355-25-9,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,277.78,0.009152764794368655
355-25-9,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,305.56,0.006340397133855463
355-25-9,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,333.33,0.0037565128758421445
355-25-9,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,361.11,0.0014933683987286338
373-14-8,CCCCCCF,250.0,0.025762772142057362
373-14-8,CCCCCCF,277.78,0.022952365279308166
373-14-8,CCCCCCF,305.56,0.020167272680835544
373-14-8,CCCCCCF,333.33,0.017385227564303073
373-14-8,CCCCCCF,361.11,0.014626421398345737
373-14-8,CCCCCCF,388.89,0.011923655021413205
373-14-8,CCCCCCF,416.67,0.009286800032431191
373-14-8,CCCCCCF,444.44,0.006730317545596468
373-14-8,CCCCCCF,472.22,0.0042779096256212465
373-14-8,CCCCCCF,500.0,0.001976938506552345
3741-00-2,CCCCCC1CCCC1,250.0,0.03336589985448836
3741-00-2,CCCCCC1CCCC1,277.78,0.029199179623012585
3741-00-2,CCCCCC1CCCC1,305.56,0.02529413574088278
3741-00-2,CCCCCC1CCCC1,333.33,0.021653112090530356
3741-00-2,CCCCCC1CCCC1,361.11,0.018278670259066834
3741-00-2,CCCCCC1CCCC1,388.89,0.015173631424140773
3741-00-2,CCCCCC1CCCC1,416.67,0.012341131323263116
3741-00-2,CCCCCC1CCCC1,444.44,0.009784694323692979
3741-00-2,CCCCCC1CCCC1,472.22,0.007508336496697349
3741-00-2,CCCCCC1CCCC1,500.0,0.005516714938794934
375-03-1,COC(C(C(F)(F)F)(F)F)(F)F,250.0,0.017726900039979763
375-03-1,COC(C(C(F)(F)F)(F)F)(F)F,277.78,0.01455259600836435
375-03-1,COC(C(C(F)(F)F)(F)F)(F)F,305.56,0.011504217086705326
375-03-1,COC(C(C(F)(F)F)(F)F)(F)F,333.33,0.008601871794661596
375-03-1,COC(C(C(F)(F)F)(F)F)(F)F,361.11,0.005875124028967189
375-03-1,COC(C(C(F)(F)F)(F)F)(F)F,388.89,0.0033727165419705695
375-03-1,COC(C(C(F)(F)F)(F)F)(F)F,416.67,0.001195494539183018
3978-81-2,CC(C)(C)C1=CC=NC=C1,250.0,0.03770745663180536
3978-81-2,CC(C)(C)C1=CC=NC=C1,277.78,0.03504803019641659
3978-81-2,CC(C)(C)C1=CC=NC=C1,305.56,0.032401430158880605
3978-81-2,CC(C)(C)C1=CC=NC=C1,333.33,0.02975707556169005
3978-81-2,CC(C)(C)C1=CC=NC=C1,361.11,0.027112846067705417
3978-81-2,CC(C)(C)C1=CC=NC=C1,388.89,0.024482225294568685
3978-81-2,CC(C)(C)C1=CC=NC=C1,416.67,0.021875734818747997
3978-81-2,CC(C)(C)C1=CC=NC=C1,444.44,0.019295740205747532
3978-81-2,CC(C)(C)C1=CC=NC=C1,472.22,0.01674515553798837
3978-81-2,CC(C)(C)C1=CC=NC=C1,500.0,0.014227664938906323
406-58-6,CC(CC(F)(F)F)(F)F,250.0,0.02067709996197932
406-58-6,CC(CC(F)(F)F)(F)F,277.78,0.01741533770601754
406-58-6,CC(CC(F)(F)F)(F)F,305.56,0.014256691518267386
406-58-6,CC(CC(F)(F)F)(F)F,333.33,0.011215682702756049
406-58-6,CC(CC(F)(F)F)(F)F,361.11,0.00831252093947519
406-58-6,CC(CC(F)(F)F)(F)F,388.89,0.005577616019777917
406-58-6,CC(CC(F)(F)F)(F)F,416.67,0.00306308478992585
406-58-6,CC(CC(F)(F)F)(F)F,444.44,0.0008867184959286359
40626-78-6,CCCC[C](C)C,250.0,0.023456289999999998
40626-78-6,CCCC[C](C)C,277.78,0.020772956666666665
40626-78-6,CCCC[C](C)C,305.56,0.018089623333333332
40626-78-6,CCCC[C](C)C,333.33,0.015406289999999991
40626-78-6,CCCC[C](C)C,361.11,0.012722956666666665
40626-78-6,CCCC[C](C)C,388.89,0.010097205987149905
40626-78-6,CCCC[C](C)C,416.67,0.007617048212615726
40626-78-6,CCCC[C](C)C,444.44,0.00530771968329454
40626-78-6,CCCC[C](C)C,472.22,0.0032078257932096747
40626-78-6,CCCC[C](C)C,500.0,0.0013881811853292741
4192-77-2,CCOC(=O)C=CC1=CC=CC=C1,250.0,0.0417678352846689
4192-77-2,CCOC(=O)C=CC1=CC=CC=C1,277.78,0.038938132604921724
4192-77-2,CCOC(=O)C=CC1=CC=CC=C1,305.56,0.036148834196444476
4192-77-2,CCOC(=O)C=CC1=CC=CC=C1,333.33,0.03340584046327829
4192-77-2,CCOC(=O)C=CC1=CC=CC=C1,361.11,0.030711981134675156
4192-77-2,CCOC(=O)C=CC1=CC=CC=C1,388.89,0.02806961093885026
4192-77-2,CCOC(=O)C=CC1=CC=CC=C1,416.67,0.02548137508994078
4192-77-2,CCOC(=O)C=CC1=CC=CC=C1,444.44,0.022950270489848896
4192-77-2,CCOC(=O)C=CC1=CC=CC=C1,472.22,0.020477116317937697
4192-77-2,CCOC(=O)C=CC1=CC=CC=C1,500.0,0.018057858773985715
420-46-2,CC(F)(F)F,250.0,0.010798995601884733
420-46-2,CC(F)(F)F,277.78,0.007040796708880863
420-46-2,CC(F)(F)F,305.56,0.0036559844351265985
420-46-2,CC(F)(F)F,333.33,0.0008482384365026812
4282-40-0,CCCCCCCI,250.0,0.03432590318152636
4282-40-0,CCCCCCCI,277.78,0.03170578688228471
4282-40-0,CCCCCCCI,305.56,0.02910167098301489
4282-40-0,CCCCCCCI,333.33,0.026499932654850344
4282-40-0,CCCCCCCI,361.11,0.023898194326685808
4282-40-0,CCCCCCCI,388.89,0.021311595453355404
4282-40-0,CCCCCCCI,416.67,0.018757996780144448
4282-40-0,CCCCCCCI,444.44,0.016240905040559587
4282-40-0,CCCCCCCI,472.22,0.013764731104355296
4282-40-0,CCCCCCCI,500.0,0.011335210367178768
4292-75-5,CCCCCCC1CCCCC1,250.0,0.031906526996844674
4292-75-5,CCCCCCC1CCCCC1,277.78,0.02934713579544736
4292-75-5,CCCCCCC1CCCCC1,305.56,0.026837392108769193
4292-75-5,CCCCCCC1CCCCC1,333.33,0.024379786321856854
4292-75-5,CCCCCCC1CCCCC1,361.11,0.02197713384384361
4292-75-5,CCCCCCC1CCCCC1,388.89,0.019632648043155995
4292-75-5,CCCCCCC1CCCCC1,416.67,0.017350037659559295
4292-75-5,CCCCCCC1CCCCC1,444.44,0.015133640183277536
4292-75-5,CCCCCCC1CCCCC1,472.22,0.012988609972699754
4292-75-5,CCCCCCC1CCCCC1,500.0,0.010921193281392957
4292-92-6,CCCCCC1CCCCC1,250.0,0.03390195422131041
4292-92-6,CCCCCC1CCCCC1,277.78,0.02977566972916419
4292-92-6,CCCCCC1CCCCC1,305.56,0.02590196842534756
4292-92-6,CCCCCC1CCCCC1,333.33,0.022282977164990562
4292-92-6,CCCCCC1CCCCC1,361.11,0.018921013055450624
4292-92-6,CCCCCC1CCCCC1,388.89,0.01581861864700579
4292-92-6,CCCCCC1CCCCC1,416.67,0.01297860765580488
4292-92-6,CCCCCC1CCCCC1,444.44,0.010404125839255728
4292-92-6,CCCCCC1CCCCC1,472.22,0.008098734473918567
4292-92-6,CCCCCC1CCCCC1,500.0,0.006066529080622027
431-63-0,C(C(F)F)(C(F)(F)F)F,250.0,0.01868600206535489
431-63-0,C(C(F)F)(C(F)(F)F)F,277.78,0.01476145230983816
431-63-0,C(C(F)F)(C(F)(F)F)F,305.56,0.011029447328480758
431-63-0,C(C(F)F)(C(F)(F)F)F,333.33,0.007531223719022032
431-63-0,C(C(F)F)(C(F)(F)F)F,361.11,0.004334890472682918
431-63-0,C(C(F)F)(C(F)(F)F)F,388.89,0.0015802038262288608
431-89-0,FC(C(F)(F)F)C(F)(F)F,250.0,0.012883613096221715
431-89-0,FC(C(F)(F)F)C(F)(F)F,277.78,0.009430732661351074
431-89-0,FC(C(F)(F)F)C(F)(F)F,305.56,0.006199832586514021
431-89-0,FC(C(F)(F)F)C(F)(F)F,333.33,0.0032652605110639176
431-89-0,FC(C(F)(F)F)C(F)(F)F,361.11,0.0008031530307812339
4457-00-5,CCCCCCC1CCCC1,250.0,0.033848351062579315
4457-00-5,CCCCCCC1CCCC1,277.78,0.029755910610560793
4457-00-5,CCCCCCC1CCCC1,305.56,0.025905126925495774
4457-00-5,CCCCCCC1CCCC1,333.33,0.0222989875140647
4457-00-5,CCCCCCC1CCCC1,361.11,0.0189407659652493
4457-00-5,CCCCCCC1CCCC1,388.89,0.015834077586495434
4457-00-5,CCCCCCC1CCCC1,416.67,0.012982952466423822
4457-00-5,CCCCCCC1CCCC1,444.44,0.010391933960910807
4457-00-5,CCCCCCC1CCCC1,472.22,0.008066215732999673
4457-00-5,CCCCCCC1CCCC1,500.0,0.00601184012465604
460-19-5,C(#N)C#N,250.0,0.022573527959090393
460-19-5,C(#N)C#N,277.78,0.017649723881728016
460-19-5,C(#N)C#N,305.56,0.012949169988783645
460-19-5,C(#N)C#N,333.33,0.00852391629061389
460-19-5,C(#N)C#N,361.11,0.004465974045505381
460-19-5,C(#N)C#N,388.89,0.0010011385513223256
460-73-1,C(C(F)F)C(F)(F)F,250.0,0.02001423559587848
460-73-1,C(C(F)F)C(F)(F)F,277.78,0.016279439186464767
460-73-1,C(C(F)F)C(F)(F)F,305.56,0.012671638705798618
460-73-1,C(C(F)F)C(F)(F)F,333.33,0.00921941481242694
460-73-1,C(C(F)F)C(F)(F)F,361.11,0.0059685425839949725
460-73-1,C(C(F)F)C(F)(F)F,388.89,0.003005062336807953
460-73-1,C(C(F)F)C(F)(F)F,416.67,0.0005632950551406376
462-06-6,C1=CC=C(C=C1)F,250.0,0.03326796375059807
462-06-6,C1=CC=C(C=C1)F,277.78,0.02956220712296245
462-06-6,C1=CC=C(C=C1)F,305.56,0.025949617062413926
462-06-6,C1=CC=C(C=C1)F,333.33,0.022437656122928876
462-06-6,C1=CC=C(C=C1)F,361.11,0.019035364436102313
462-06-6,C1=CC=C(C=C1)F,388.89,0.01575395975679341
462-06-6,C1=CC=C(C=C1)F,416.67,0.012607802758553704
462-06-6,C1=CC=C(C=C1)F,444.44,0.009616055871273996
462-06-6,C1=CC=C(C=C1)F,472.22,0.0068058482034780605
462-06-6,C1=CC=C(C=C1)F,500.0,0.004219254817618224
463-49-0,C=C=C,250.0,0.01700177608612047
463-49-0,C=C=C,277.78,0.013234591793670432
463-49-0,C=C=C,305.56,0.009643069780265254
463-49-0,C=C=C,333.33,0.006269009064364968
463-49-0,C=C=C,361.11,0.0031874111838993465
463-49-0,C=C=C,388.89,0.0005910339026275411
463-51-4,C=C=O,250.0,0.012651386528592672
463-51-4,C=C=O,277.78,0.009027266253564302
463-51-4,C=C=O,305.56,0.005702435886856978
463-51-4,C=C=O,333.33,0.0027687122855527537
463-51-4,C=C=O,361.11,0.0004522134187042236
463-58-1,C(=O)=S,250.0,0.015879366556258215
463-58-1,C(=O)=S,277.78,0.0112812445173526
463-58-1,C(=O)=S,305.56,0.00717482899150503
463-58-1,C(=O)=S,333.33,0.003666863898314156
463-58-1,C(=O)=S,361.11,0.0009700661811757881
463-82-1,CC(C)(C)C,250.0,0.01579284197831138
463-82-1,CC(C)(C)C,277.78,0.012951715318687084
463-82-1,CC(C)(C)C,305.56,0.010215380367885125
463-82-1,CC(C)(C)C,333.33,0.007601625731620254
463-82-1,CC(C)(C)C,361.11,0.005137078148303902
463-82-1,CC(C)(C)C,388.89,0.002866945109960731
463-82-1,CC(C)(C)C,416.67,0.0008910025866017731
464-06-2,CC(C)C(C)(C)C,250.0,0.023265750994943372
464-06-2,CC(C)C(C)(C)C,277.78,0.020356443019859647
464-06-2,CC(C)C(C)(C)C,305.56,0.01753645197769634
464-06-2,CC(C)C(C)(C)C,333.33,0.014813556683533229
464-06-2,CC(C)C(C)(C)C,361.11,0.012197390179842015
464-06-2,CC(C)C(C)(C)C,388.89,0.009700255754253763
464-06-2,CC(C)C(C)(C)C,416.67,0.007338540126184121
464-06-2,CC(C)C(C)(C)C,444.44,0.005135393425495767
464-06-2,CC(C)C(C)(C)C,472.22,0.003126665988903267
464-06-2,CC(C)C(C)(C)C,500.0,0.0013778517310920647
488-23-3,CC1=C(C(=C(C=C1)C)C)C,250.0,0.041476884704448005
488-23-3,CC1=C(C(=C(C=C1)C)C)C,277.78,0.03826055630737702
488-23-3,CC1=C(C(=C(C=C1)C)C)C,305.56,0.03509746183941067
488-23-3,CC1=C(C(=C(C=C1)C)C)C,333.33,0.03198975812644826
488-23-3,CC1=C(C(=C(C=C1)C)C)C,361.11,0.028940645372471565
488-23-3,CC1=C(C(=C(C=C1)C)C)C,388.89,0.025953790275236536
488-23-3,CC1=C(C(=C(C=C1)C)C)C,416.67,0.023033442660080984
488-23-3,CC1=C(C(=C(C=C1)C)C)C,444.44,0.020184595915362452
488-23-3,CC1=C(C(=C(C=C1)C)C)C,472.22,0.017413214430559952
488-23-3,CC1=C(C(=C(C=C1)C)C)C,500.0,0.014726568026603394
50-00-0,C=O,250.0,0.04431317427151971
50-00-0,C=O,277.78,0.03429771296350392
50-00-0,C=O,305.56,0.02495802818061573
50-00-0,C=O,333.33,0.016414933372422964
50-00-0,C=O,361.11,0.008864146775692116
50-00-0,C=O,388.89,0.002703093367930596
502-41-0,C1CCCC(CC1)O,250.0,0.03754707583925626
502-41-0,C1CCCC(CC1)O,277.78,0.0348393103335557
502-41-0,C1CCCC(CC1)O,305.56,0.03215227024169229
502-41-0,C1CCCC(CC1)O,333.33,0.02948733558237217
502-41-0,C1CCCC(CC1)O,361.11,0.02684609726576159
502-41-0,C1CCCC(CC1)O,388.89,0.0242304109133312
502-41-0,C1CCCC(CC1)O,416.67,0.0216424714181053
502-41-0,C1CCCC(CC1)O,444.44,0.01908491778608061
502-41-0,C1CCCC(CC1)O,472.22,0.01656098711647866
502-41-0,C1CCCC(CC1)O,500.0,0.014074751193372629
502-56-7,CCCCC(=O)CCCC,250.0,0.030698003552240706
502-56-7,CCCCC(=O)CCCC,277.78,0.028100069591629497
502-56-7,CCCCC(=O)CCCC,305.56,0.025541794321298994
502-56-7,CCCCC(=O)CCCC,333.33,0.023025781929888467
502-56-7,CCCCC(=O)CCCC,361.11,0.020555057044198473
502-56-7,CCCCC(=O)CCCC,388.89,0.018133179732858433
502-56-7,CCCCC(=O)CCCC,416.67,0.01576441228817111
502-56-7,CCCCC(=O)CCCC,444.44,0.01345395867203502
502-56-7,CCCCC(=O)CCCC,472.22,0.011208336366008832
502-56-7,CCCCC(=O)CCCC,500.0,0.00903597937600245
503-17-3,CC#CC,250.0,0.028535390131467935
503-17-3,CC#CC,277.78,0.02417755855887562
503-17-3,CC#CC,305.56,0.019970451317573423
503-17-3,CC#CC,333.33,0.015932652924022545
503-17-3,CC#CC,361.11,0.012089172927003174
503-17-3,CC#CC,388.89,0.0084758410125868
503-17-3,CC#CC,416.67,0.0051492695430947
503-17-3,CC#CC,444.44,0.0022165482751528307
503-17-3,CC#CC,472.22,3.270600415428547e-05
503-74-2,CC(C)CC(=O)O,250.0,0.028522589532672834
503-74-2,CC(C)CC(=O)O,277.78,0.026252497951303858
503-74-2,CC(C)CC(=O)O,305.56,0.02399844757968959
503-74-2,CC(C)CC(=O)O,333.33,0.02176169079550702
503-74-2,CC(C)CC(=O)O,361.11,0.019543704822428024
503-74-2,CC(C)CC(=O)O,388.89,0.017346259317972037
503-74-2,CC(C)CC(=O)O,416.67,0.015171515935246344
503-74-2,CC(C)CC(=O)O,444.44,0.013022177296032661
503-74-2,CC(C)CC(=O)O,472.22,0.010901725798109458
503-74-2,CC(C)CC(=O)O,500.0,0.008814829578181187
504-60-9,C/C=C/C=C,250.0,0.022174843183487725
504-60-9,C/C=C/C=C,277.78,0.018999793524566606
504-60-9,C/C=C/C=C,305.56,0.015946526661079024
504-60-9,C/C=C/C=C,333.33,0.013026815362721501
504-60-9,C/C=C/C=C,361.11,0.010255699030792646
504-60-9,C/C=C/C=C,388.89,0.0076532241952594095
504-60-9,C/C=C/C=C,416.67,0.005247790896742751
504-60-9,C/C=C/C=C,444.44,0.003083671384379979
504-60-9,C/C=C/C=C,472.22,0.0012432191386890985
504-60-9,C/C=C/C=C,500.0,3.102410193920946e-07
504-63-2,C(CO)CO,250.0,0.05162131414686446
504-63-2,C(CO)CO,277.78,0.04867683240247965
504-63-2,C(CO)CO,305.56,0.045726504776989224
504-63-2,C(CO)CO,333.33,0.04276992797253359
504-63-2,C(CO)CO,361.11,0.03980663988366927
504-63-2,C(CO)CO,388.89,0.03683610589409071
504-63-2,C(CO)CO,416.67,0.03385770041571043
504-63-2,C(CO)CO,444.44,0.03087068168985794
504-63-2,C(CO)CO,472.22,0.02787415597970504
504-63-2,C(CO)CO,500.0,0.024867026257267385
504-64-3,C(=C=O)=C=O,250.0,0.03448600249853587
504-64-3,C(=C=O)=C=O,277.78,0.028041056584133178
504-64-3,C(=C=O)=C=O,305.56,0.02185067340970246
504-64-3,C(=C=O)=C=O,333.33,0.015959870618446118
504-64-3,C(=C=O)=C=O,361.11,0.01043744171277802
504-64-3,C(=C=O)=C=O,388.89,0.005404754047595061
504-64-3,C(=C=O)=C=O,416.67,0.0011595287199205448
505-84-0,CCCOCOCCC,250.0,0.02740255972861441
505-84-0,CCCOCOCCC,277.78,0.024728675184234276
505-84-0,CCCOCOCCC,305.56,0.022081896510199723
505-84-0,CCCOCOCCC,333.33,0.019438223619920196
505-84-0,CCCOCOCCC,361.11,0.016794880559044444
505-84-0,CCCOCOCCC,388.89,0.014190165663210977
505-84-0,CCCOCOCCC,416.67,0.011656119773093427
505-84-0,CCCOCOCCC,444.44,0.009203231867336358
505-84-0,CCCOCOCCC,472.22,0.0068462407827552425
505-84-0,CCCOCOCCC,500.0,0.004607617175859993
506-77-4,C(#N)Cl,250.0,0.030182502111676508
506-77-4,C(#N)Cl,277.78,0.025243070930535426
506-77-4,C(#N)Cl,305.56,0.02045331968020745
506-77-4,C(#N)Cl,333.33,0.015836629689733657
506-77-4,C(#N)Cl,361.11,0.01142651548877877
506-77-4,C(#N)Cl,388.89,0.0072758859236919755
506-77-4,C(#N)Cl,416.67,0.0034837443758896614
506-77-4,C(#N)Cl,444.44,0.0003426883534829978
513-35-9,CC=C(C)C,250.0,0.022644670363415192
513-35-9,CC=C(C)C,277.78,0.01922216723452541
513-35-9,CC=C(C)C,305.56,0.015904206726677216
513-35-9,CC=C(C)C,333.33,0.012704541181561353
513-35-9,CC=C(C)C,361.11,0.009641896765878646
513-35-9,CC=C(C)C,388.89,0.006743536284587863
513-35-9,CC=C(C)C,416.67,0.004053593708721948
513-35-9,CC=C(C)C,444.44,0.0016593968495501028
513-36-0,CC(C)CCl,250.0,0.026555149801384875
513-36-0,CC(C)CCl,277.78,0.023627934617968825
513-36-0,CC(C)CCl,305.56,0.020732349244108793
513-36-0,CC(C)CCl,333.33,0.017842857966145372
513-36-0,CC(C)CCl,361.11,0.01498845640497669
513-36-0,CC(C)CCl,388.89,0.012196472035119794
513-36-0,CC(C)CCl,416.67,0.009477709640029433
513-36-0,CC(C)CCl,444.44,0.006848059725719374
513-36-0,CC(C)CCl,472.22,0.004333514155031989
513-36-0,CC(C)CCl,500.0,0.0019858741339279003
513-38-2,CC(C)CI,250.0,0.03320271650914339
513-38-2,CC(C)CI,277.78,0.029950586798529567
513-38-2,CC(C)CI,305.56,0.02675618110565215
513-38-2,CC(C)CI,333.33,0.023737284789715693
513-38-2,CC(C)CI,361.11,0.020909684492036392
513-38-2,CC(C)CI,388.89,0.018151504697599324
513-38-2,CC(C)CI,416.67,0.01537590660792758
513-38-2,CC(C)CI,444.44,0.012579424252132135
513-38-2,CC(C)CI,472.22,0.00975690263542611
513-38-2,CC(C)CI,500.0,0.006899859614786604
513-48-4,CCC(C)I,250.0,0.03275005510909584
513-48-4,CCC(C)I,277.78,0.02982024626474346
