fluid,T_K,rho_liquid_kgm3,Pvap_Pa,viscosity_liquid_Pas,surface_tension_Nm,k_liquid_WmK,Cp_liquid_JkgK,Hvap_Jkg
n-Decane,514.7478,534.4487633444866,433400.4997625065,0.00012651351711978574,0.0054252806400834274,0.08297238063152636,3133.0699707088693,225890.7602614363
n-Decane,532.7643,512.0298704807698,595481.213989802,0.00011101540091365912,0.004233002564958083,0.08023293049229087,3237.314253697348,208902.30917618488
n-Decane,550.7809,486.6534666805029,800407.7942530563,9.65726530625552e-05,0.00311230600418655,0.07768781217775084,3363.5716543018916,189372.15261253947
n-Decane,568.7974,456.7153861705358,1056029.4859879813,8.270127963784941e-05,0.002076637855023335,0.07534138348496357,3537.461061410616,166056.09834328265
n-Decane,586.8139,418.82312221027365,1372169.2316594205,6.872285677179625e-05,0.0011479332957627846,0.07325431320396074,3844.243909695363,136354.99142940907
MM,205.93,854.084271852769,3.3496451059528884,,0.02404772069393366,,1727.1744785505198,271526.3038193659
MM,221.0266,838.7205853014091,19.000311618943176,,0.022581325215164993,,1742.5155553981108,264194.70977005665
MM,236.1232,823.3911462108183,82.8842652140572,,0.021135023165077406,,1764.2492806141004,257060.2021499849
MM,251.2198,808.0355322397653,292.5927044461989,,0.01970959096950824,,1791.337695966362,250081.40484466642
MM,266.3163,792.5958766676903,869.1345271441146,,0.01830588030362697,,1822.7895876140171,243213.85733621655
MM,281.4129,777.0150753826956,2239.5384949608583,,0.016924830297678578,,1857.7231337070887,236408.6822881313
MM,296.5095,761.2347825592477,5127.92410390285,,0.015567482621504515,,1895.398709519023,229612.45609148155
MM,311.6061,745.1931411524797,10637.282943180218,,0.01423500036789145,,1935.2342069655265,222767.60819472134
MM,326.7027,728.8221205570645,20306.520403330578,,0.012928692037241896,,1976.8114324369405,215812.5387502767
MM,341.7993,712.0442380049471,36135.230010289175,,0.011650042510074256,,2019.8801188740392,208680.91439236072
MM,356.8959,694.7683098885315,60578.11904016282,,0.010400753812024164,,2064.365729017093,201299.91537273285
MM,371.9924,676.8836686963724,96518.39044221635,,0.009182799968740735,,2110.388667470711,193587.3239274296
MM,387.089,658.2518978642674,147233.3013570186,,0.007998502771574377,,2158.3068964076792,185447.22235745046
MM,402.1856,638.6943858308258,216366.29986191288,,0.006850639742568944,,2208.804570349627,176763.70211488215
MM,417.2822,617.97243135534,307920.63863854733,,0.005742603947894482,,2263.075196079614,167391.092203587
MM,432.3788,595.7530893762969,426291.76412066654,,0.004678652057185544,,2323.215607267726,157137.07448090636
MM,447.4754,571.5451083841444,576362.9039251488,,0.003664313606465032,,2393.145881574268,145730.3204056965
MM,462.5719,544.5641436680338,763704.1854387657,,0.002707123730875149,,2481.055807976316,132752.69155264407
MM,477.6685,513.4001978973979,994951.5692403627,,0.0018180964955774874,,2607.3699809726395,117478.20485119749
MM,492.7651,474.9662393298745,1278553.1110294955,,0.0010152758859694065,,2841.349068536794,98385.64923132682
RC318,234.35,1726.0880679137672,20605.34193362579,0.0010327628637238728,0.015956716601927535,0.07895946402979853,971.5194914805069,127903.89614904218
RC318,241.4343,1703.0304418097608,30383.8348567895,0.000903556076240158,0.01504467603095906,0.07773061419100913,984.7592744373923,125619.943360476
RC318,248.5187,1679.5110567583827,43621.80560199367,0.0007953207749930865,0.014143565674422506,0.07642328419413366,999.3489221262598,123282.2128419019
RC318,255.603,1655.506698003338,61134.12919980727,0.0007036897859102015,0.013253798490042698,0.0750385940236309,1014.6863652816069,120874.46151412776
RC318,262.6874,1630.9823094806218,83825.16023140111,0.0006253742650352874,0.012375825791827241,0.07357810962034955,1030.4299641534406,118383.37430723727
RC318,269.7717,1605.8909761034413,112682.76551252474,0.0005578619753887731,0.01151014316571795,0.07204379165631976,1046.4176000486334,115797.03472815437
RC318,276.856,1580.1732102056044,148771.77543653184,0.0004992080864785827,0.010657297704169516,0.07043797810097917,1062.6144122929338,113103.82323068928
RC318,283.9404,1553.7554835282167,193227.53329862712,0.00044788739497420856,0.009817896955976431,0.06876337516506532,1079.0807654775274,110291.5654135198
RC318,291.0247,1526.5478592706736,247250.17149273583,0.0004026883054424777,0.008992620141696054,0.06702304219293387,1095.9553483961467,107346.79772246344
RC318,298.1091,1498.4404614900739,312100.1957845301,0.00036263579069750675,0.008182232414484264,0.0652203682743068,1113.4508242928232,104254.04185565404
RC318,305.1934,1469.2983433469549,389095.9394106924,0.00032693475574295354,0.007387603296863128,0.06335904640881011,1131.8617277605674,100994.98337626123
RC318,312.2777,1438.9540317350136,479613.48331352416,0.0002949278643702708,0.006609730975773086,0.06144305394727194,1151.5869586828474,97547.43339275487
RC318,319.3621,1407.1965393477433,585089.7596102406,0.0002660635837968691,0.005849775036190003,0.059476648183965225,1173.1732410133175,93883.90626770852
RC318,326.4464,1373.7547550823188,707029.8132633638,0.000239871303627076,0.005109101732892124,0.05746438871768315,1197.3932810612844,89969.55077943992
RC318,333.5308,1338.2714367435349,847019.6859937626,0.00021594104578838988,0.004389348592073061,0.05541121263616416,1225.3877354318054,85758.9804737349
RC318,340.6151,1300.2605751160615,1006747.2988933509,0.00019390551505283254,0.003692520176706797,0.05332263618828022,1258.9356864445642,81191.15140182053
RC318,347.6994,1259.0332317622908,1188035.4708265068,0.00017342184969972943,0.003021136958221008,0.051205300000941985,1301.0098790047718,76180.55289261352
RC318,354.7838,1213.558130709245,1392894.8473316918,0.00015414861978873856,0.002378481317938684,0.04906851635435295,1357.0403492319747,70600.81886219227
RC318,361.8681,1162.1705025827134,1623612.8299247997,0.0001357077400323835,0.001769038662903169,0.046929064781672164,1438.2321530975314,64250.84877169004
RC318,368.9525,1101.8644556465672,1882916.5356846962,0.00011760272541770524,0.0011993856157112408,0.044829025034877706,1572.3093938569084,56773.332803625555
R410A,201.0,1413.124620841373,31097.752343104406,0.0003842986169793954,0.020954487078534756,0.14627392910508455,1349.8010967533246,289711.25440089684
R410A,207.6458,1393.0562480962965,46816.92373007966,0.0003569728135100845,0.01975278633816444,0.14223210184102358,1353.781284747218,284432.3861777288
R410A,214.2915,1372.6963043006917,68431.37218498721,0.00033134557238981397,0.018565354331074684,0.1382308327535648,1359.4618526788836,279032.69627555273
R410A,220.9373,1352.0015301253816,97412.92851653237,0.0003073207169659578,0.01739273694718442,0.13426433361971934,1366.9852972903318,273488.1803782496
R410A,227.583,1330.921129817798,135410.585872224,0.0002848060462642576,0.016235531283503232,0.13032611386655543,1376.5124796495547,267773.46116019407
R410A,234.2288,1309.3959883522248,184241.84016139832,0.00026371405495219266,0.015094393617090066,0.1264090286158279,1388.232005259953,261861.07148594677
R410A,240.8745,1287.3574912771671,245882.6437822029,0.00024396227791424464,0.013970049172769112,0.12250528060144229,1402.3720652897603,255720.70145555498
R410A,247.5203,1264.7258545956722,322457.1932618433,0.0002254733523137012,0.0128633042302845,0.11860637618695397,1419.2160387501974,249318.39020116557
R410A,254.166,1241.4078184331952,416228.7205608222,0.00020817485743270832,0.011775061329478052,0.11470303127733253,1439.1239233290962,242615.60299660673
R410A,260.8118,1217.2934769872875,529592.3936834713,0.0001919989641278468,0.010706338651905517,0.11078501702921856,1462.5629797084923,235568.09423040788
R410A,267.4575,1192.251887636416,665071.3903985244,0.00017688189754602203,0.009658295148133999,0.10684092647693005,1490.153343526861,228124.40857330943
R410A,274.1033,1166.1248851163386,825317.2235230393,0.00016276318353296317,0.008632263755920334,0.10285782880021345,1522.7388244827448,220223.80038809092
R410A,280.749,1138.7181442347146,1013115.5048391484,0.00014958460193793282,0.007629796323957814,0.0988207524376633,1561.5019685423101,211793.2266468627
R410A,287.3948,1109.7878199035279,1231398.5873957712,0.00013728869104667025,0.006652726017531234,0.09471188952777564,1608.1610717565934,202742.83580272464
R410A,294.0405,1079.019665135971,1483267.003634394,0.00012581649835515356,0.005703256841662778,0.09050931422670157,1665.3286408026534,192958.91454285936
R410A,300.6863,1045.9944483238503,1772022.4691485583,0.00011510396469870273,0.004784097211609847,0.08618478726440088,1737.2123305403466,182292.28414469698
R410A,307.332,1010.126254406991,2101216.754528185,0.00010507563607564626,0.0038986692899634755,0.0816996966000892,1831.110690539493,170537.93057411222
R410A,313.9778,970.5414506386063,2474723.6268483168,9.56326832058115e-05,0.003051458583890409,0.07699683496694278,1960.976308367616,157396.11448014586
R410A,320.6235,925.8106131961706,2896847.057987249,8.662736042123029e-05,0.002248649947450964,0.0719818199668455,2157.260949200935,142389.3826267575
R410A,327.2693,873.2493176877854,3372493.099476867,7.779928415282137e-05,0.0014994356274668163,0.06647460202328014,2500.8626048913366,124655.33526771388
R245fa,172.05,1641.2158886136817,15.814577132842164,0.004130709519678819,0.031033524562513046,0.13584927993559326,1128.9424878159239,254101.31980675596
R245fa,184.3452,1613.6848608774917,75.9439173283952,0.002748870070313849,0.029252755850902912,0.13085993895209713,1138.1226977045787,247840.87935514515
R245fa,196.6405,1585.9231079062595,289.83609340080494,0.00196801379230382,0.027487404008472133,0.1260473309497188,1148.9971136888842,241743.1657637942
R245fa,208.9357,1557.8598011926858,918.2894164681251,0.0014859516696259405,0.025738268156002726,0.12140750562578906,1161.5604172192973,235780.02177070774
R245fa,221.2309,1529.438949688676,2498.093512713112,0.001166745694158031,0.024006236352538606,0.1169312509159434,1176.057058089156,229910.2779426061
R245fa,233.5262,1500.6043842955644,5991.3104112025085,0.0009430410523999856,0.022292301390006427,0.11261853064199108,1192.711405101632,224078.51021592366
R245fa,245.8214,1471.2873290360685,12937.34044841355,0.0007788113074840481,0.02059758057264588,0.10844721267500848,1211.6213200560862,218218.16268855435
R245fa,258.1167,1441.397732419235,25580.585716591515,0.0006535533368049459,0.018923340824858526,0.10440310514289601,1232.771481855266,212256.34552559222
R245fa,270.4119,1410.8185597033912,46953.0647986211,0.0005549800831383375,0.017271031054957538,0.10047395664015628,1256.1013980572407,206117.89880242632
R245fa,282.7071,1379.4012808925745,80903.40265411277,0.00047539534259761346,0.015642324605796565,0.09664646553996618,1281.5842772882227,199727.2684965145
R245fa,295.0024,1346.9604497169769,132076.28429965692,0.0004097867765337293,0.014039176063652941,0.09290670088692511,1309.2997849339538,193007.7341243287
R245fa,307.2976,1313.2650854378237,205856.19074441577,0.0003547720877781701,0.012463899073259871,0.08923986613386932,1339.5039477459693,185878.11798962267
R245fa,319.5928,1278.0240774992878,308294.6839729005,0.00030799153929041124,0.010919275887704728,0.08562985879611941,1372.7140541489787,178247.14864109948
R245fa,331.8881,1240.8614736386432,446042.2121741817,0.00026774438798830396,0.009408716727523154,0.08205865026377882,1409.8423903255798,170005.1763087164
R245fa,344.1833,1201.2743045894622,626305.1616684719,0.00023276330712424304,0.007936501015285634,0.07850544358337229,1452.4437978072817,161011.91529968003
R245fa,356.4785,1158.558266700983,856849.312444652,0.0002020685088863136,0.006508161117311824,0.07494552616395801,1503.2210935005724,151076.92591732083
R245fa,368.7738,1111.6689477750708,1146075.712237683,0.00017486716453080396,0.005131132860841748,0.07134867280250383,1567.1603573729963,139925.2725142202
R245fa,381.069,1058.9391201272583,1503211.3043560092,0.0001504742268349466,0.003815955978350101,0.0676768641332986,1654.4297756217643,127129.75651791686
R245fa,393.3643,997.4242037002542,1938702.845813565,0.00012822868531715028,0.0025787717359046936,0.06388191463666168,1789.3459279604742,111956.7227340198
R245fa,405.6595,921.0383284638475,2465042.62562179,0.00010734140792976386,0.0014475808434831153,0.05992017958579684,2048.6554242007956,92932.53541992465
n-Octane,217.37,762.5265766460592,2.3405625886726034,0.002190158069431567,0.02964255945685726,0.15261024252061517,1986.565380101966,412630.96385999565
n-Octane,234.3665,749.1543506650842,15.140930288614774,0.001439412025050935,0.027756529355460913,0.1461640237825691,2029.1845541529026,401780.3005793039
n-Octane,251.3629,735.7753402178046,72.94222757574559,0.0010225384758445664,0.02592949124097902,0.14003433433303514,2075.8336016178537,391251.19318488374
n-Octane,268.3594,722.3369559567248,277.8669531606158,0.0007680029909921917,0.02415729666344788,0.13418906586756216,2127.039758402305,380986.4064573695
n-Octane,285.3559,708.7887124827104,875.7490833713265,0.0006013355101129032,0.02243589597860899,0.12860123072434165,2182.863915608005,370917.80416066037
n-Octane,302.3524,695.0790446722891,2364.4601594440373,0.00048600778931753505,0.02076136824957322,0.1232556437765615,2243.0441134137823,360963.0118689877
n-Octane,319.3488,681.1532041132239,5619.909872153856,0.00040248384789865426,0.019129959139276516,0.11813309654959321,2307.1545734637584,351025.809169639
n-Octane,336.3453,666.9514690445186,12016.105056038703,0.00033961044918705773,0.017538129428913286,0.11320509476943037,2374.7311425855246,340999.27679902466
n-Octane,353.3418,652.4071026847232,23516.570993502264,0.0002906821266440988,0.015982617891931124,0.10845747044964177,2445.3604398273087,330769.46208208037
n-Octane,370.3383,637.4436456353155,42723.77785805204,0.0002514921899346703,0.014460523915784358,0.10387554980559781,2518.745950635893,320217.25765386596
n-Octane,387.3347,621.9711190453407,72885.76232716008,0.000219304326574423,0.012969417860029293,0.09944578536137781,2594.7663658066786,309217.1563490779
n-Octane,404.3312,605.8805312301565,117869.82692726121,0.00019228124528001178,0.011507491324682456,0.09515575285794559,2673.5419712101484,297632.544331371
n-Octane,421.3277,589.0356734981352,182119.46535273155,0.00016915312850911108,0.01007376650369429,0.0909940459447627,2755.529726921988,285307.50099878624
n-Octane,438.3242,571.2603961309395,270612.6041553569,0.00014901769406321075,0.008668396032215739,0.08695023413762887,2841.6820553312605,272054.48785785784
n-Octane,455.3206,552.3179469795342,388838.720530537,0.00013121503542205207,0.007293107266972197,0.08301503788618986,2933.7404551369036,257635.7534846425
n-Octane,472.3171,531.8754384951824,542812.0572671641,0.00011524572247878562,0.005951889193933169,0.07918106216466717,3034.8291514696384,241733.16629357616
n-Octane,489.3136,509.4379953315386,739141.382305878,0.00010071311999390579,0.0046521144348268175,0.07544501217765387,3150.7882027517558,223894.22754729207
n-Octane,506.3101,484.2135448762393,985189.570478856,8.727551531342146e-05,0.003406512151642136,0.07181429118253976,3293.6289737952898,203423.40502646274
n-Octane,523.3065,454.7894919404798,1289397.5244534225,7.458835983948667e-05,0.00223701999842024,0.06832930805130619,3492.6884279504047,179124.30461829115
n-Octane,540.303,418.13082661765065,1661981.8842144264,6.21730484066999e-05,0.001183634900193679,0.06516583588980994,3845.905871818329,148506.08358781278
MD2M,206.2,942.8317831193968,0.00038323159698235395,,0.02516455698344979,,1540.5704961366237,230158.6599855685
MD2M,225.3173,922.523149495591,0.01229687758712424,,0.023456788097224568,,1566.193790047994,220817.6850206728
