canonical_smiles,T_K,value,source
CCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,373.6,0.0281,thermoml
CCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,393.6,0.0259,thermoml
CCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,413.6,0.0256,thermoml
CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,413.1,0.0301,thermoml
CCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,332.6,0.0308,thermoml
CCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,352.6,0.0302,thermoml
CCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,372.7,0.0279,thermoml
CCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,392.7,0.0262,thermoml
CCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,412.5,0.026,thermoml
CCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,432.5,0.0256,thermoml
CCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,374.2,0.0291,thermoml
CCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,394.5,0.028,thermoml
CCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,414.9,0.0271,thermoml
CCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,435.2,0.0263,thermoml
CCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,455.5,0.0261,thermoml
CCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,475.7,0.0246,thermoml
CCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,312.7,0.0295,thermoml
CCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,333.2,0.0283,thermoml
CCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,393.5,0.0294,thermoml
CCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,413.6,0.0282,thermoml
CCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,433.3,0.0276,thermoml
CCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,453.2,0.0268,thermoml
CCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,473.0,0.0244,thermoml
CCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,312.9,0.0325,thermoml
CCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,333.6,0.0315,thermoml
CCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,353.9,0.0302,thermoml
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,352.8,0.0261,thermoml
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,372.8,0.0252,thermoml
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,392.9,0.024,thermoml
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,412.9,0.0231,thermoml
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,432.8,0.0221,thermoml
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,452.5,0.0215,thermoml
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,472.4,0.0197,thermoml
CCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,373.5,0.0288,thermoml
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,393.6,0.0253,thermoml
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,413.4,0.0243,thermoml
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,433.3,0.0232,thermoml
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,453.4,0.0221,thermoml
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,473.6,0.0207,thermoml
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,493.0,0.0201,thermoml
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,313.2,0.0285,thermoml
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,332.6,0.0274,thermoml
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,453.4,0.0236,thermoml
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,473.4,0.0218,thermoml
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,493.2,0.0207,thermoml
CCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,333.3,0.0264,thermoml
CCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,353.6,0.0254,thermoml
CCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,373.7,0.0245,thermoml
CCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,393.6,0.0236,thermoml
CCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,413.7,0.0225,thermoml
CCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,493.0,0.0216,thermoml
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,313.0,0.0294,thermoml
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,333.2,0.0281,thermoml
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,353.4,0.0272,thermoml
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,373.4,0.0265,thermoml
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,393.5,0.0256,thermoml
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,413.3,0.0248,thermoml
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,433.6,0.0242,thermoml
CCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,313.2,0.0305,thermoml
CCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,353.7,0.0272,thermoml
CCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,373.7,0.0266,thermoml
CCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,393.7,0.0247,thermoml
CCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,413.8,0.0235,thermoml
CCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,433.5,0.0226,thermoml
CCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,453.5,0.0217,thermoml
CCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,473.3,0.0211,thermoml
CCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,353.4,0.0273,thermoml
CCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,373.5,0.0263,thermoml
CCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,413.6,0.0246,thermoml
CCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,433.7,0.0237,thermoml
CCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,453.6,0.0228,thermoml
CCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,473.6,0.0217,thermoml
CCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,493.2,0.0208,thermoml
CCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,333.0,0.0267,thermoml
CCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,353.2,0.0254,thermoml
CCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,373.4,0.0245,thermoml
CCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,393.3,0.0235,thermoml
CCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,413.5,0.0224,thermoml
CCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,433.3,0.0215,thermoml
CCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,453.2,0.0204,thermoml
CCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,473.3,0.0193,thermoml
CCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,354.0,0.0237,thermoml
CCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,374.0,0.0226,thermoml
CCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,394.7,0.0213,thermoml
CCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,414.9,0.0197,thermoml
CCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,434.8,0.0196,thermoml
CCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,454.5,0.0179,thermoml
CCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,474.5,0.017,thermoml
CCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,314.1,0.0277,thermoml
CCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,393.6,0.0215,thermoml
CCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,413.5,0.0209,thermoml
CCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,433.6,0.0187,thermoml
CCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,453.6,0.0175,thermoml
CCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,473.5,0.0166,thermoml
CCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,493.4,0.0159,thermoml
CCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323.3,0.0249,thermoml
CCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,333.9,0.0241,thermoml
CCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,433.6,0.0214,thermoml
CCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,453.8,0.0204,thermoml
CCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,473.7,0.0195,thermoml
CCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,493.3,0.0188,thermoml
CCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,312.8,0.0263,thermoml
CCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,333.2,0.0235,thermoml
CCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,353.3,0.0235,thermoml
CCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,373.5,0.0221,thermoml
CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,313.41,0.046115,thermoml
CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,322.71,0.045505,thermoml
CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,332.09,0.045076,thermoml
CCOC(=O)OCC,273.181,0.029153,thermoml
CCOC(=O)OCC,278.182,0.028632,thermoml
CCOC(=O)OCC,283.181,0.028074,thermoml
CCOC(=O)OCC,288.175,0.027479,thermoml
CCOC(=O)OCC,293.16,0.02681,thermoml
CCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,412.3,0.0235,thermoml
CCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,433.0,0.0222,thermoml
CCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,452.9,0.0212,thermoml
CCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,472.8,0.0191,thermoml
CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,292.91,0.047165,thermoml
CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,298.26,0.046901,thermoml
CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,303.0,0.046595,thermoml
CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,308.61,0.046349,thermoml
CCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,452.8,0.0222,thermoml
CCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,472.7,0.0211,thermoml
CCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,492.5,0.0201,thermoml
CCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,313.2,0.0287,thermoml
CCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,333.3,0.027,thermoml
CCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,353.3,0.0253,thermoml
CCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,373.3,0.0243,thermoml
CCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,392.4,0.0246,thermoml
CCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,493.1,0.0185,thermoml
CCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,313.3,0.0291,thermoml
CCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,333.6,0.0281,thermoml
CCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,352.7,0.027,thermoml
CCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,372.6,0.0263,thermoml
CCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,412.5,0.0236,thermoml
CCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,432.2,0.0229,thermoml
COCCOC,318.17,0.02156,thermoml
COCCOC,323.184,0.02102,thermoml
COCCOC,328.171,0.02041,thermoml
COCCOC,333.169,0.01983,thermoml
COCCOC,338.173,0.01929,thermoml
COCCOC,343.167,0.01874,thermoml
COCCOC,348.165,0.01812,thermoml
COCCOC,353.181,0.01759,thermoml
COCCOC,278.168,0.02652,thermoml
COCCOC,283.165,0.02597,thermoml
COCCOC,288.178,0.02528,thermoml
COCCOC,293.17,0.02467,thermoml
COCCOC,298.027,0.02394,thermoml
COCCOC,303.154,0.02342,thermoml
COCCOC,308.119,0.02284,thermoml
COCCOC,313.156,0.02225,thermoml
CCOC(=O)OCC,338.174,0.021806,thermoml
CCOC(=O)OCC,343.17,0.021228,thermoml
CCOC(=O)OCC,348.172,0.020693,thermoml
CCOC(=O)OCC,353.19,0.020164,thermoml
CCOC(=O)OCC,358.184,0.019642,thermoml
CCOC(=O)OCC,363.16,0.019127,thermoml
CCOC(=O)OCC,368.18,0.01869,thermoml
CCOC(=O)OCC,373.167,0.01801,thermoml
CCOC(=O)OCC,298.1,0.026263,thermoml
CCOC(=O)OCC,303.17,0.025639,thermoml
CCOC(=O)OCC,308.111,0.025139,thermoml
CCOC(=O)OCC,313.192,0.024485,thermoml
CCOC(=O)OCC,318.16,0.024031,thermoml
CCOC(=O)OCC,323.163,0.023466,thermoml
CCOC(=O)OCC,328.125,0.022983,thermoml
CCOC(=O)OCC,333.175,0.022353,thermoml
CCC,293.18,0.0077,thermoml
CCC,303.18,0.0064,thermoml
COC,278.16,0.0147,thermoml
COC,283.21,0.0139,thermoml
COC,288.17,0.0131,thermoml
COC,293.15,0.0126,thermoml
COC,298.1,0.0118,thermoml
CCOC(=O)CCCCC(=O)OCC,353.16,0.0262,thermoml
CCOC(=O)CCCCC(=O)OCC,358.13,0.0258,thermoml
CCOC(=O)CCCCC(=O)OCC,363.13,0.0253,thermoml
CCOC(=O)CCCCC(=O)OCC,368.15,0.0248,thermoml
CCOC(=O)CCCCC(=O)OCC,373.14,0.0243,thermoml
CCC,278.18,0.0095,thermoml
CCOC(=O)CCCCC(=O)OCC,313.18,0.0303,thermoml
CCOC(=O)CCCCC(=O)OCC,318.15,0.0297,thermoml
CCOC(=O)CCCCC(=O)OCC,323.17,0.0292,thermoml
CCOC(=O)CCCCC(=O)OCC,328.12,0.0287,thermoml
CCOC(=O)CCCCC(=O)OCC,333.16,0.0283,thermoml
CCOC(=O)CCCCC(=O)OCC,338.16,0.0277,thermoml
CCOC(=O)CCCCC(=O)OCC,343.15,0.0272,thermoml
CCOC(=O)CCCCC(=O)OCC,348.13,0.0266,thermoml
COCCOC,358.165,0.01691,thermoml
COCCOC,363.165,0.01635,thermoml
COCCOC,368.17,0.01574,thermoml
COCCOC,373.17,0.01523,thermoml
CCOC(=O)CCCCC(=O)OCC,293.16,0.0327,thermoml
CCOC(=O)CCCCC(=O)OCC,298.09,0.0322,thermoml
CCOC(=O)CCCCC(=O)OCC,303.17,0.0316,thermoml
CCOC(=O)CCCCC(=O)OCC,308.11,0.031,thermoml
CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,298.04,0.04039,thermoml
CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,303.18,0.04018,thermoml
CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,308.31,0.04001,thermoml
CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,313.31,0.03975,thermoml
CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,318.39,0.03983,thermoml
CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,323.38,0.03938,thermoml
CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,328.2,0.03944,thermoml
CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,333.12,0.03924,thermoml
CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,348.38,0.03865,thermoml
CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,356.09,0.03837,thermoml
CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,268.36,0.0414,thermoml
CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,272.13,0.0413,thermoml
CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,276.65,0.04116,thermoml
CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,281.05,0.0411,thermoml
CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,287.58,0.04079,thermoml
CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,293.0,0.04074,thermoml
CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,308.2,0.04007,thermoml
CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,323.33,0.0395,thermoml
CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,338.1,0.03903,thermoml
CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,343.14,0.03885,thermoml
COC,303.13,0.011,thermoml
CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,268.29,0.04139,thermoml
CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,276.54,0.0411,thermoml
CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,332.74,0.03382,thermoml
CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,337.84,0.03344,thermoml
CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,343.61,0.03341,thermoml
CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,348.64,0.0329,thermoml
CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,356.0,0.03282,thermoml
CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,292.18,0.03539,thermoml
CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,298.06,0.03518,thermoml
CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,303.03,0.03505,thermoml
CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,355.89,0.033,thermoml
CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,293.45,0.03517,thermoml
CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,298.27,0.0351,thermoml
CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,303.2,0.03498,thermoml
CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,313.58,0.03459,thermoml
CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,318.68,0.03436,thermoml
CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,322.99,0.03422,thermoml
CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,328.09,0.0338,thermoml
CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,318.51,0.03435,thermoml
CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,322.93,0.03418,thermoml
CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,328.05,0.03403,thermoml
CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,343.53,0.03347,thermoml
CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,348.54,0.03328,thermoml
CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,338.15,0.03902,thermoml
CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,343.21,0.03885,thermoml
CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,348.53,0.03862,thermoml
CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,356.28,0.03831,thermoml
CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,298.22,0.03509,thermoml
CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,308.01,0.03471,thermoml
CCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,303.23,0.03217,thermoml
CCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,308.28,0.03199,thermoml
CCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,313.29,0.0318,thermoml
CCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,318.3,0.03164,thermoml
CCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,323.5,0.03145,thermoml
CCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,328.04,0.03135,thermoml
CCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,333.26,0.03109,thermoml
CCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,337.85,0.03092,thermoml
